SWITCH_NO,STATION_NAME,STD_CABLE_SIZE,CABLE_TYPE,TIME_OUTAGE,SOURCE_SS,FROM_SWITCH,DESTINATION_SS,TO_SWITCH,VOLTAGE,TIME_DIFFERENCE_HOURS,RELAY_FUSE_B,DIVISION,RELAY_FUSE,FAULT_MONTH,PREV_FAULT_TIME,DAYS_SINCE_PREV,REPEAT_FAULT_1M,SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_cable,DESTINATION_SS_cable,DATECREATED,NO_OF_SEGMENT,SWNO_x,I_Month_01,PEAK_Month_01,CYCLE_Month_01,OVR_Month_01,Num_Faults,SWITCH_NO_cable,FAULT_FROM_SWITCH,FAULT_TO_SWITCH,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,MONTH,PEAK_LOAD,MEAN_LOAD,STD_LOAD,CYCLE_COUNT,MONTH_NUM
220VER76,220kV VERSOVA REC-STN,400,XLPE,2024-02-17 10:32:00+00:00,220KV VERSOVA REC-STN,220VER76,ANDHERI REC-STN,33030,33KV,0.0833333333333333,,ANDHERI,4.0,2024-02,2023-06-19 02:53:00+00:00,243.0,False,220VER76,33030,6790.0,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.05 -> JT.NO.05 → JT.NO.04 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06C -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.08 -> JT.NO.06C → JT.NO.06A -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16C -> JT.NO.16C → JT.NO.16D -> JT.NO.16D → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21A -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → SWNO_33030 -> JT.NO.36 → JT.NO.01 -> SWNO_220VER76 → JT.NO.36,XLPE,3.0,Y,AL,HT33KV6908546693,AL,2000.0,2022.0,NAN,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,48.0,33030.0,129.093,248.6,4.0,0.0,6.0,220VER76,220VER76,33030,0.541,2024-02-19 12:59:00+00:00,,,,2024-02,269.5806885,116.05200963402821,35.89895937655715,3262.0,2
220VER76,220kV VERSOVA REC-STN,400,XLPE,2024-02-19 12:59:00+00:00,220KV VERSOVA REC-STN,220VER76,ANDHERI REC-STN,33030,33KV,1.2566666666666666,,ANDHERI,2.0,2024-02,2024-02-17 10:32:00+00:00,2.0,True,220VER08,33030,1667.0,JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15A -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15 -> JT.NO.16 → JT.NO.16A -> JT.NO.16A → JT.NO.16B -> JT.NO.16B → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.19,XLPE,3.0,Y,AL,HT33KV6908546678,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,15.0,33030.0,129.093,248.6,4.0,0.0,2.0,220VER08,220VER08,33030,1.581,2017-10-28 12:34:00+00:00,,,,2024-02,269.5806885,116.05200963402821,35.89895937655715,3262.0,2
220VER76,220kV VERSOVA REC-STN,400,XLPE,2024-02-19 12:59:00+00:00,220KV VERSOVA REC-STN,220VER76,ANDHERI REC-STN,33030,33KV,1.2566666666666666,,ANDHERI,2.0,2024-02,2024-02-17 10:32:00+00:00,2.0,True,220VER76,33030,6790.0,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.05 -> JT.NO.05 → JT.NO.04 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06C -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.08 -> JT.NO.06C → JT.NO.06A -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16C -> JT.NO.16C → JT.NO.16D -> JT.NO.16D → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21A -> JT.NO.21 → JT.NO.22 -> JT.NO.21A → JT.NO.21 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.24A -> JT.NO.24A → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.28 -> JT.NO.28 → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → JT.NO.35 -> JT.NO.35 → SWNO_33030 -> JT.NO.36 → JT.NO.01 -> SWNO_220VER76 → JT.NO.36,XLPE,3.0,Y,AL,HT33KV6908546693,AL,2000.0,2022.0,NAN,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,48.0,33030.0,129.093,248.6,4.0,0.0,6.0,220VER76,220VER76,33030,0.541,2024-02-19 12:59:00+00:00,,,,2024-02,269.5806885,116.05200963402821,35.89895937655715,3262.0,2
T33VEROG16H23,TATA S VERSOVA REC-STN,400,XLPE,2022-06-13 13:08:00+00:00,TATA S VERSOVA REC-STN,T33VEROG16H23,ANDHERI REC-STN,33031,33KV,1.7061111111111111,,ANDHERI,2.0,2022-06,,,False,T33VEROG16H23,33031,3494.4,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.18 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.12A -> SWNO_T33VEROG16H23 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908546457,AL,2000.0,2022.0,NAN,TATA'S VERSOVA REC-STN,ANDHERI REC-STN,2018-07-02 00:00:00+00:00,28.0,33031.0,127.376,224.627,3.0,0.0,3.0,T33VEROG16H23,T33VEROG16H23,33031,0.585,2024-04-24 07:55:00+00:00,,,,,,,,,6
T33VEROG16H23,TATA S VERSOVA REC-STN,400,XLPE,2024-02-24 06:00:00+00:00,TATA S VERSOVA REC-STN,T33VEROG16H23,ANDHERI REC-STN,33031,33KV,0.0333333333333333,,ANDHERI,2.0,2024-02,2022-06-13 13:08:00+00:00,620.0,False,T33VEROG16H23,33031,3494.4,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.18 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.12A -> SWNO_T33VEROG16H23 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908546457,AL,2000.0,2022.0,NAN,TATA'S VERSOVA REC-STN,ANDHERI REC-STN,2018-07-02 00:00:00+00:00,28.0,33031.0,127.376,224.627,3.0,0.0,3.0,T33VEROG16H23,T33VEROG16H23,33031,0.585,2024-04-24 07:55:00+00:00,,,,2024-02,278.3958435,145.05701215989168,46.39803925292986,3877.0,2
T33VEROG16H23,TATA S VERSOVA REC-STN,400,XLPE,2024-04-24 07:55:00+00:00,TATA S VERSOVA REC-STN,T33VEROG16H23,ANDHERI REC-STN,33031,33KV,0.0166666666666666,4.5,ANDHERI,2.0,2024-04,2024-02-24 06:00:00+00:00,60.0,False,T33VEROG16H23,33031,3494.4,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.01C -> JT.NO.01C → JT.NO.01 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.18 -> JT.NO.12A → JT.NO.12B -> JT.NO.12B → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.18 -> JT.NO.18 -> JT.NO.18 → JT.NO.18A -> JT.NO.18A → JT.NO.12A -> SWNO_T33VEROG16H23 → JT.NO.01A,XLPE,3.0,Y,AL,HT33KV6908546457,AL,2000.0,2022.0,NAN,TATA'S VERSOVA REC-STN,ANDHERI REC-STN,2018-07-02 00:00:00+00:00,28.0,33031.0,127.376,224.627,3.0,0.0,3.0,T33VEROG16H23,T33VEROG16H23,33031,0.585,2024-04-24 07:55:00+00:00,,,,2024-04,286.4328308,175.08123374920385,42.218467407176796,4459.0,4
220VER38,220kV VERSOVA REC-STN,400,XLPE,2017-10-28 12:37:00+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,0.3666666666666666,0.22,ANDHERI,2.0,2017-10,,,False,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,10
220VER38,220kV VERSOVA REC-STN,400,XLPE,2017-11-26 15:10:00+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,0.9816666666666668,0.0,ANDHERI,2.0,2017-11,2017-10-28 12:37:00+00:00,29.0,True,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,11
220VER38,220kV VERSOVA REC-STN,400,XLPE,2018-08-01 07:08:17+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,0.1808333333333333,0.19,ANDHERI,4.0,2018-08,2017-11-26 15:10:00+00:00,247.0,False,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,8
33032,ANDHERI REC-STN,400,XLPE,2021-07-20 17:57:00+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,0.0666666666666666,4.56,ANDHERI,2.0,2021-07,2018-08-01 07:08:17+00:00,1084.0,False,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,7
220VER38,220kV VERSOVA REC-STN,400,XLPE,2022-04-25 00:32:00+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,3.0683333333333334,,ANDHERI,18.0,2022-04,2021-07-20 17:57:00+00:00,278.0,False,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,4
220VER38,220kV VERSOVA REC-STN,400,XLPE,2023-10-18 12:20:00+00:00,220KV VERSOVA REC-STN,220VER38,ANDHERI REC-STN,33032,33KV,0.2666666666666666,6.21,ANDHERI,2.0,2023-10,2022-04-25 00:32:00+00:00,541.0,False,220VER38,33032,8498.5,JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.07A -> JT.NO.07A → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.12 → JT.NO.13A -> JT.NO.13 → JT.NO.14 -> JT.NO.13A → JT.NO.13 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15C -> JT.NO.15 → JT.NO.16 -> JT.NO.15A → JT.NO.15B -> JT.NO.15B → JT.NO.16 -> JT.NO.15C → JT.NO.15D -> JT.NO.15D → JT.NO.15A -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.35 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28A -> JT.NO.28A → JT.NO.28B -> JT.NO.28B → JT.NO.29 -> JT.NO.29 → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.32 -> JT.NO.32 → JT.NO.33 -> JT.NO.33 → JT.NO.34 -> JT.NO.34 → SWNO_33032 -> JT.NO.35T → JT.NO.19 -> SWNO_220VER38 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PJ8,AL,2000.0,2022.0,CABLEFAULT,220kV VERSOVA REC-STN,ANDHERI REC-STN,2019-02-08 00:00:00+00:00,62.0,33032.0,112.84,203.075,7.0,0.0,8.0,220VER38,220VER38,33032,0.743,2024-04-14 21:12:00+00:00,,,,,,,,,10
