SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS_x,DESTINATION_SS_x,COMMISSIONEDDATE,NO_OF_SEGMENT,SWNO,VOLTAGE,VAR_Month_01,VAR_Month_02,VAR_Month_03,VAR_Month_04,VAR_Month_05,VAR_Month_06,VAR_Month_07,VAR_Month_08,VAR_Month_09,VAR_Month_10,VAR_Month_11,VAR_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,Num_Faults,SWITCH_NO,SOURCE_SS_y,FAULT_FROM_SWITCH,DESTINATION_SS_y,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_DIVISION,FAULT_TIME_DIFFERENCE_HOURS_AVG,FAULT_LATEST_OUTAGE_TIME,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
PT,33300,100.000,DAHISAR WEST REC-STN 33300 TO PT ( 20MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908549489,AL,4000.0,4042,,DAHISAR WEST REC-STN,DAHISAR WEST REC-STN,,1,33300,33KV,59.945,63.286,75.023,94.067,115.192,88.884,0.000,0.000,77.685,79.091,62.304,59.466,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,4,220GOI08 | 220GOI12 | 220GOI25,220KV GORAI REC-STN,220GOI25 | 220GOI12,DAHISAR WEST REC-STN,33300,33KV,BORIWALI,1.908,2023-07-13 02:44:00+00:00,,,,
PT,33322,100.000,SHIMPOLI REC-STN 33322 TO P.T.(10 MVA NO.1),PILC,3.0,Y,AL,,AL,4000.0,4042,,SHIMPOLI REC-STN,SHIMPOLI REC-STN,,1,33322,22KV,94.263,83.400,83.329,89.332,104.513,82.266,0.000,0.000,92.719,99.073,88.804,85.110,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,T22BOROG16,TATA S BORIVALI REC-STN,T22BOROG16,SHIMPOLI REC-STN,33322,22KV,BORIWALI,10.466,2024-05-18 20:45:00+00:00,,,,
PT,33323,100.000,SHIMPOLI REC-STN 33323 TO P.T.(10 MVA NO.2),PILC,3.0,Y,AL,,AL,4000.0,4042,,SHIMPOLI REC-STN,SHIMPOLI REC-STN,,1,33323,22KV,68.924,83.737,64.547,78.948,90.257,69.346,0.000,0.000,84.418,76.290,66.702,77.893,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,33323 | T22BOROG26,TATA`S BORIVALI REC-STN | TATA S BORIVALI REC-STN,T22BOROG26,SHIMPOLI REC-STN,33323,22KV,BORIWALI,1.615,2025-03-24 20:14:00+00:00,,,,
PT,33339,100.000,VAZIRA REC-STN 33339 TO P.T.(20 MVA NO.1),XLPE,3.0,Y,AL,HT33KV0000025679,AL,4000.0,4043,,VAZIRA REC-STN,VAZIRA REC-STN,,1,33339,33KV,73.656,71.859,67.079,127.595,102.392,112.865,0.000,0.000,79.181,85.954,68.901,73.160,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0,,,,,,,,,,,,,
PT,33340,100.000,VAZIRA REC-STN 33340 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV0000025679,AL,4000.0,4043,,VAZIRA REC-STN,VAZIRA REC-STN,,1,33340,33KV,117.062,72.659,72.620,87.452,99.685,119.057,0.000,0.000,86.294,97.564,78.144,97.402,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1,220GOI19,220KV GORAI REC-STN,220GOI19,VAZIRA REC-STN,33340,33KV,BORIWALI,1.177,2023-05-25 03:26:00+00:00,,,,
T22BOR02,33096,6099.910,GANTRY(INSIDE BORIVLI R/S) TO TATA BORIVLI R/S PH -> JT.NO.01 -> JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.04C -> JT.NO.04C → JT.NO.04D -> JT.NO.04D → JT.NO.04E -> JT.NO.04E → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.0C -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12C -> JT.NO.12 → JT.NO.13 -> JT.NO.12A → JT.NO.12 -> JT.NO.12B → JT.NO.12A -> JT.NO.12C → JT.NO.12B -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19A -> JT.NO.19 → JT.NO.20 -> JT.NO.19A → JT.NO.19 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26C → JT.NO.26E -> JT.NO.26E → JT.NO.27C -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.27C → JT.NO.27D -> JT.NO.27D → JT.NO.27 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.31A -> JT.NO.31A → JT.NO.32 -> TATA'S BORIVALI REC-STN TO NIRLON REC-STN (SWNO.T22BO02 TO JT.NO.C),PILC,3.0,Y,AL,,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,NIRLON REC-STN,,64,33096,22KV,88.347,97.519,99.461,98.942,97.589,99.567,0.000,0.000,,,,,5.000,4.000,7.000,4.000,5.000,6.000,0.000,0.000,,,,,3,220GOR14 | 220GORE14,220KV GOREGAON REC-STN,220GOR14 | 220GORE14,NIRLON REC-STN,33096,33KV,MALAD,1.062,2021-12-06 06:09:00+00:00,,,,
T22BOR02,33096,6099.910,GANTRY(INSIDE BORIVLI R/S) TO TATA BORIVLI R/S PH -> JT.NO.01 -> JT.NO.01 → JT.NO.01A -> JT.NO.01A → JT.NO.01B -> JT.NO.01B → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.04C -> JT.NO.04C → JT.NO.04D -> JT.NO.04D → JT.NO.04E -> JT.NO.04E → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.07 -> JT.NO.07 → JT.NO.07B -> JT.NO.07B → JT.NO.07C -> JT.NO.07C → JT.NO.08 -> JT.NO.08 → JT.NO.08A -> JT.NO.08A → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.0C -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12C -> JT.NO.12 → JT.NO.13 -> JT.NO.12A → JT.NO.12 -> JT.NO.12B → JT.NO.12A -> JT.NO.12C → JT.NO.12B -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.15A -> JT.NO.15A → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19A -> JT.NO.19 → JT.NO.20 -> JT.NO.19A → JT.NO.19 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.26A -> JT.NO.26A → JT.NO.26B -> JT.NO.26B → JT.NO.26C -> JT.NO.26C → JT.NO.26D -> JT.NO.26C → JT.NO.26E -> JT.NO.26E → JT.NO.27C -> JT.NO.27 → JT.NO.27A -> JT.NO.27A → JT.NO.27B -> JT.NO.27B → JT.NO.28 -> JT.NO.27C → JT.NO.27D -> JT.NO.27D → JT.NO.27 -> JT.NO.28 → JT.NO.28A -> JT.NO.28A → JT.NO.29 -> JT.NO.29 → JT.NO.29A -> JT.NO.29A → JT.NO.29B -> JT.NO.29B → JT.NO.30 -> JT.NO.30 → JT.NO.31 -> JT.NO.31 → JT.NO.31A -> JT.NO.31A → JT.NO.32 -> TATA'S BORIVALI REC-STN TO NIRLON REC-STN (SWNO.T22BO02 TO JT.NO.C),PILC,3.0,Y,AL,,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,NIRLON REC-STN,,64,33096,33KV,91.215,97.007,102.398,101.704,,,,,98.059,96.061,85.708,95.092,4.000,4.000,7.000,3.000,,,,,2.000,5.000,6.000,7.000,3,220GOR14 | 220GORE14,220KV GOREGAON REC-STN,220GOR14 | 220GORE14,NIRLON REC-STN,33096,33KV,MALAD,1.062,2021-12-06 06:09:00+00:00,,,,
T22BOR03,33093,6079.000,TATA'S BORIVALI REC-STN TO MIRA REC-STN (ABDENDED),PILC,3.0,Y,AL,HT22KV6908561QBI,AL,4000.0,5052,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,,1,33093,33KV,49.377,45.857,59.081,54.084,56.735,43.212,0.000,0.000,52.925,43.117,42.798,47.208,5.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2,220GHO27 | 220GHO42,220KV GHODBUNDER REC-STN,220GHO27 | 220GHO42,MIRA REC-STN,33093,33KV,BORIWALI | MIRABHAINDER,0.059,2022-01-05 13:36:20+00:00,,,,
T22BOR03,33134,212.500,JT.NO.01 → JT.NO.02 -> SWNO_T22BO03 → JT.NO.01,XLPE,3.0,Y,AL,<Null>,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,TIMES OF INDIA REC-STN,,2,33134,33KV,87.763,75.827,71.995,70.275,61.944,81.372,0.000,0.000,73.003,79.663,61.750,68.567,7.000,2.000,1.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1,220BOR17,220KV BORIVALI REC-STN,220BOR17,TIMES OF INDIA REC-STN,33134,33KV,MALAD,3.184,2018-05-24 15:25:00+00:00,,,,
T22BOR12,33094,329.087,JT.NO.14B → JT.NO.14D -> JT.NO.14C → JT.NO.15A -> JT.NO.14D → JT.NO.14C,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,,3,33094,22KV,36.522,43.568,72.980,81.631,89.306,62.520,0.000,0.000,54.074,59.695,47.616,46.449,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,6,T22BOROG6 | T22BOR12 | T22BOR06,TATA S BORIVALI REC-STN | TATA`S BORIVLI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG6 | T22BOR12 | T22BOR06,MIRA REC-STN,33094,22KV,MIRABHAINDER | BORIWALI,0.916,2023-11-03 16:42:00+00:00,,,,
T22BOROG028,33304,5600.000,SWNO_T22BOROG28 → SWNO_33304,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,TATA'S BORIVLI REC-STN,2020-11-26 00:00:00+00:00,2,33304,22KV,1.020,1.378,0.738,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,9.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,
T22BOROG04,33303,5600.000,SWNO_T22BOROG4 → SWNO_33303,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,MAHINDRA AND MAHINDRA REC-STN,2020-11-26 00:00:00+00:00,2,33303,22KV,1.853,2.315,1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,6.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2,T22BOROG4,TATA S BORIVALI REC-STN,T22BOROG4,MAHINDRA AND MAHINDRA REC-STN,33303,22KV,MALAD,2.922,2022-09-18 21:21:00+00:00,,,,
T22BOROG12,33192,1297.500,JT.NO.06 → JT.NO.7 -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.06 -> JT.NO.10 → JT.NO.10C -> JT.NO.10A → JT.NO.06A -> JT.NO.10B → JT.NO.10 -> JT.NO.10C → JT.NO.10A -> JT.NO.10D → JT.NO.10B -> JT.NO.7 → JT.NO.7A -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.7F -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7E -> JT.NO.7E → SWNO_33192 -> JT.NO.7F → JT.NO.7C -> SWNO_T22BOROG12 → JT.NO.10D,XLPE,3.0,Y,AL,HT22KV6908561M7D,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI,2019-07-04 00:00:00+00:00,16,33192,22KV,63.476,65.277,49.674,58.598,67.692,50.734,0.000,0.000,62.803,57.266,50.921,57.584,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1,T22BOR03,TATAS BORIVALI REC-STN,T22BOR03,KANAKIA CCI REC-STN,33192,22KV,BORIWALI,0.017,2018-03-25 21:58:00+00:00,,,,
T22BOROG13,1128,2076.700,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.9A -> JT.NO.09A → JT.NO.09B -> JT.NO.09B → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 -> SWNO_T22BOROG13 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OTE,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,POISAR REC-STN,2024-01-12 00:00:00+00:00,15,1128,22KV,46.547,48.503,49.017,47.354,77.006,68.210,0.000,0.000,58.638,61.804,55.062,62.032,2.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0,,,,,,,,,,,,,
T22BOROG16,33322,1938.900,JT.NO.1 → JT.NO.2 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.1 -> JT.NO.2 → JT.NO.2A -> JT.NO.2A → JT.NO.2B -> JT.NO.2B → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.4 -> JT.NO.4 → JT.NO.4A -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.4C -> JT.NO.4C → JT.NO.4D -> JT.NO.4C → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.5B -> JT.NO.5B → JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.8A -> JT.NO.8A → JT.NO.8B -> JT.NO.8B → JT.NO.8E -> JT.NO.8E → JT.NO.9 -> JT.NO.9 → SWNO_33322 -> SWNO_T22BOROG16 → JT.NO.10,XLPE,3.0,Y,AL,,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,SHIMPOLI REC-STN,2019-10-17 00:00:00+00:00,24,33322,22KV,94.263,83.400,83.329,89.332,104.513,82.266,0.000,0.000,92.719,99.073,88.804,85.110,1.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,T22BOROG16,TATA S BORIVALI REC-STN,T22BOROG16,SHIMPOLI REC-STN,33322,22KV,BORIWALI,10.466,2024-05-18 20:45:00+00:00,,,,
T22BOROG17,1129,4028.200,JT.NO.1 → JT.NO.1A -> JT.NO.17A → JT.NO.18 -> JT.NO.1A → JT.NO.2 -> JT.NO.2 → JT.NO.2A -> JT.NO.2A → JT.NO.2B -> JT.NO.2B → JT.NO.3 -> JT.NO.3 → JT.NO.3A -> JT.NO.3A → JT.NO.3B -> JT.NO.3B → JT.NO.3C -> JT.NO.3C → JT.NO.4 -> JT.NO.4 → JT.NO.4A -> JT.NO.4A → JT.NO.4B -> JT.NO.4B → JT.NO.4C -> JT.NO.4C → JT.NO.4D -> JT.NO.4D → JT.NO.5 -> JT.NO.5 → JT.NO.5A -> JT.NO.5A → JT.NO.5B -> JT.NO.5B → JT.NO.5C -> JT.NO.5C → JT.NO.6 -> JT.NO.6 → JT.NO.6A -> JT.NO.6A → JT.NO.6B -> JT.NO.6B → JT.NO.7 -> JT.NO.7 → JT.NO.7C -> JT.NO.7A → JT.NO.7B -> JT.NO.7B → JT.NO.8 -> JT.NO.7C → JT.NO.7D -> JT.NO.7D → JT.NO.7A -> JT.NO.8 → JT.NO.8A -> JT.NO.8B → JT.NO.8C -> JT.NO.8C → JT.NO.8D -> JT.NO.8D → JT.NO.8E -> JT.NO.8E → JT.NO.9 -> JT.NO.9 → JT.NO.9A -> JT.NO.9A → JT.NO.9B -> JT.NO.9B → JT.NO.9C -> JT.NO.9C → JT.NO.9D -> JT.NO.9D -> SWNO_T22BOROG17 → JT.NO.1,XLPE,3.0,Y,AL,HT22KV6908553740,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANDIVLI REC-STN,2021-10-19 00:00:00+00:00,38,1129,22KV,91.260,76.202,82.696,79.014,87.935,70.347,0.000,0.000,87.461,80.445,75.500,85.533,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,T22BOROG17 | T22BOR07,TATA S BORIVALI REC-STN | TATA BORIVALI REC-STN | BORIVALI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG17 | T22BOR07 | 33047,KANDIVLI REC-STN,01129,22KV,MALAD | BORIWALI,1.256,2021-10-14 22:02:00+00:00,,,,
T22BOROG18,33047,454.700,JT.NO.01 → JT.NO.08 -> JT.NO.08 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.01 -> SWNO_T22BOROG18 → JT.NO.09,PILC,3.0,Y,AL,HT22KV6908561M7C,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,BORIVALI REC-STN,,5,33047,22KV,67.509,74.493,66.128,77.130,73.171,63.639,0.000,0.000,76.603,70.848,61.887,67.177,4.000,15.000,10.000,4.000,2.000,6.000,0.000,0.000,2.000,5.000,6.000,3.000,0,,,,,,,,,,,,,
T22BOROG19,1143,3605.500,JT.NO.01 → JT.NO.01B -> JT.NO.01A → JT.NO.02 -> JT.NO.01B → JT.NO.01A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.04A -> JT.NO.04 → JT.NO.05 -> JT.NO.04A → JT.NO.04 -> JT.NO.05 → JT.NO.05A -> JT.NO.05A → JT.NO.05B -> JT.NO.05B → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.09A -> JT.NO.09A → JT.NO.10 -> JT.NO.10 → JT.NO.10A -> JT.NO.10A → JT.NO.10B -> JT.NO.10B → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.17A -> JT.NO.17A → JT.NO.17B -> JT.NO.17B → JT.NO.17C -> JT.NO.17C → JT.NO.17D -> JT.NO.17D → JT.NO.18 -> JT.NO.18 → SWNO_01143 -> SWNO_T22BOROG19 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561OJW,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,DAHISAR REC-STN,2025-01-24 00:00:00+00:00,32,1143,22KV,56.921,59.056,52.357,61.740,69.032,52.153,0.000,0.000,65.613,62.795,54.719,69.298,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4,T22BOROG19 | 11 | T22BOR11,TATA S BORIVALI REC-STN | TATAS BORIVALI REC-STN,T22BOROG19 | T22BOR11,DAHISAR REC-STN,01143,22KV,BORIWALI,0.029,2025-01-22 12:35:00+00:00,,,,
T22BOROG20,33123,4276.900,JT.NO.01 → JT.NO.02 -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.05 -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.07 -> JT.NO.07 → JT.NO.08 -> JT.NO.08 → JT.NO.09 -> JT.NO.09 → JT.NO.10 -> JT.NO.10 → JT.NO.11 -> JT.NO.11 → JT.NO.12 -> JT.NO.12 → JT.NO.13 -> JT.NO.13 → JT.NO.14 -> JT.NO.14 → JT.NO.15 -> JT.NO.15 → JT.NO.16 -> JT.NO.16 → JT.NO.17 -> JT.NO.17 → JT.NO.18 -> JT.NO.18 → JT.NO.19 -> JT.NO.19 → JT.NO.20 -> JT.NO.20 → JT.NO.21 -> JT.NO.21 → JT.NO.22 -> JT.NO.22 → JT.NO.23 -> JT.NO.23 → JT.NO.24 -> JT.NO.24 → JT.NO.25 -> JT.NO.25 → JT.NO.26 -> JT.NO.26 → JT.NO.27 -> JT.NO.27 → JT.NO.28 -> JT.NO.28 -> SWNO_T22BOROG20 → JT.NO.01,XLPE,3.0,Y,AL,HT33KV6908561PRX,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,LOKHANDWALA REC-STN,,30,33123,22KV,53.235,45.458,41.845,44.619,58.350,57.327,0.000,0.000,46.783,51.051,43.740,47.357,4.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0,,,,,,,,,,,,,
T22BOROG25,33197,1250.100,JT.NO.01 → JT.NO.2A -> JT.NO.02 → JT.NO.03 -> JT.NO.03 → JT.NO.04 -> JT.NO.04 → JT.NO.04A -> JT.NO.04A → JT.NO.05 -> JT.NO.05 → SWNO_33197 -> JT.NO.1A → JT.NO.1B -> JT.NO.1B → JT.NO.01 -> JT.NO.1C → JT.NO.1E -> JT.NO.1D → JT.NO.02 -> JT.NO.1E → JT.NO.1D -> JT.NO.2A → JT.NO.1C -> SWNO_T22BOROG25 → JT.NO.1A,XLPE,3.0,Y,AL,,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,KANAKIA CCI REC-STN,2021-01-11 00:00:00+00:00,13,33197,22KV,39.845,33.591,33.702,52.093,36.668,21.333,0.000,0.000,31.180,28.059,25.090,29.070,2.000,5.000,0.000,0.000,1.000,13.000,0.000,0.000,0.000,0.000,0.000,1.000,4,T22BOROG25 | 33197,TATA S BORIVALI REC-STN | TATA`S BORIVALI REC-STN,T22BOROG25,KANAKIA CCI REC-STN,33197,22KV,BORIWALI,24.183,2022-12-09 02:57:00+00:00,,,,
T22BOROG26,33323,1500.200,JT.NO.01 → JT.NO.02 -> JT.NO.01A → JT.NO.01 -> JT.NO.01B → JT.NO.01A -> JT.NO.01C → JT.NO.01B -> JT.NO.02 → JT.NO.02A -> JT.NO.02A → JT.NO.02C -> JT.NO.02B → JT.NO.03 -> JT.NO.02C → JT.NO.02B -> JT.NO.03 → JT.NO.03A -> JT.NO.03A → JT.NO.03B -> JT.NO.03B → JT.NO.04A -> JT.NO.04A → JT.NO.04B -> JT.NO.04B → JT.NO.04D -> JT.NO.04C → JT.NO.05 -> JT.NO.04D → JT.NO.04C -> JT.NO.05 → JT.NO.06 -> JT.NO.06 → JT.NO.06A -> JT.NO.06A → JT.NO.06B -> JT.NO.06B → JT.NO.06C -> JT.NO.06C → JT.NO.06F -> JT.NO.06F → SWNO_33323 -> SWNO_T22BOR26 → JT.NO.01C,XLPE,3.0,Y,AL,HT22KV6908546196,AL,4000.0,4043,,TATA'S BORIVALI REC-STN,SHIMPOLI REC-STN,2015-10-20 00:00:00+00:00,22,33323,22KV,68.924,83.737,64.547,78.948,90.257,69.346,0.000,0.000,84.418,76.290,66.702,77.893,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,33323 | T22BOROG26,TATA`S BORIVALI REC-STN | TATA S BORIVALI REC-STN,T22BOROG26,SHIMPOLI REC-STN,33323,22KV,BORIWALI,1.615,2025-03-24 20:14:00+00:00,,,,
