FEEDER_ID,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK
40923,30866,DT,HARSHAWARDHAN,HARSHAWARDHAN,1S-MH-MU-ZCT-CL08-4299,1S-MH-MU-ZCT-CL08-4299,3
40923,12404,36189,GAUTAM APARTMENT NO.2,HEAVEN KORES NO.1,1S-MH-MU-ZCT-CL08-4245,1S-MH-MU-ZCT-CL08-4301,4
40923,29443,DT,GAUTAM APARTMENT NO.2,GAUTAM APARTMENT NO.2,1S-MH-MU-ZCT-CL08-4245,1S-MH-MU-ZCT-CL08-4245,4
40924,40924,9710,DINDOSHI REC-STN,ITALIAN PRINTS,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4325,0
40924,12163,36156,ITALIAN PRINTS,ATLANTA,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4081,1
40924,12823,13354,ITALIAN PRINTS,N K INDUSTRIES,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4505,1
40924,9711,DT,ITALIAN PRINTS,ITALIAN PRINTS,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4325,1
40924,9709,DT,ITALIAN PRINTS,ITALIAN PRINTS,1S-MH-MU-ZCT-CL08-4325,1S-MH-MU-ZCT-CL08-4325,1
40925,40925,6828,DINDOSHI REC-STN,DINDOSHI CENTRAL,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4187,0
40925,7141,4573,DINDOSHI CENTRAL,DINDOSHI NO.6,1S-MH-MU-ZCT-CL08-4187,1S-MH-MU-ZCT-CL08-4197,1
40925,6827,4577,DINDOSHI CENTRAL,SATGURU ESTATE,1S-MH-MU-ZCT-CL08-4187,1S-MH-MU-ZCT-CL08-4663,1
40925,6829,DT,DINDOSHI CENTRAL,DINDOSHI CENTRAL,1S-MH-MU-ZCT-CL08-4187,1S-MH-MU-ZCT-CL08-4187,1
40925,41378,18048,DINDOSHI NO.6,ST PIUS COLLEGE,1S-MH-MU-ZCT-CL08-4197,1S-MH-MU-ZCT-CL08-4727,2
40925,4572,40505,DINDOSHI NO.6,VISHVESHWAR NAGAR HETALI,1S-MH-MU-ZCT-CL08-4197,1S-MH-MU-ZCT-CL08-5686,2
40925,41379,DT,DINDOSHI NO.6,DINDOSHI NO.6,1S-MH-MU-ZCT-CL08-4197,1S-MH-MU-ZCT-CL08-4197,2
40925,4576,26128,SATGURU ESTATE,DINDOSHI NO.1,1S-MH-MU-ZCT-CL08-4663,1S-MH-MU-ZCT-CL08-4192,2
40925,4578,DT,SATGURU ESTATE,SATGURU ESTATE,1S-MH-MU-ZCT-CL08-4663,1S-MH-MU-ZCT-CL08-4663,2
40925,18050,DT,ST PIUS COLLEGE,ST PIUS COLLEGE,1S-MH-MU-ZCT-CL08-4727,1S-MH-MU-ZCT-CL08-4727,3
40925,40506,DT,VISHVESHWAR NAGAR HETALI,VISHVESHWAR NAGAR HETALI,1S-MH-MU-ZCT-CL08-5686,1S-MH-MU-ZCT-CL08-5686,3
40925,40504,5587,VISHVESHWAR NAGAR HETALI,SAMANT,1S-MH-MU-ZCT-CL08-5686,1S-MH-MU-ZCT-CL08-4670,3
40925,26132,DT,DINDOSHI NO.1,DINDOSHI NO.1,1S-MH-MU-ZCT-CL08-4192,1S-MH-MU-ZCT-CL08-4192,3
40925,26129,DT,DINDOSHI NO.1,DINDOSHI NO.1,1S-MH-MU-ZCT-CL08-4192,1S-MH-MU-ZCT-CL08-4192,3
40926,40926,31634,DINDOSHI REC-STN,PATHANWADI WEST,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-4579,0
40926,31633,39597,PATHANWADI WEST,PATHANWADI PARADISE,1S-MH-MU-ZCT-CL09-4579,1S-MH-MU-ZCT-CL08-5677,1
40926,39598,38830,PATHANWADI PARADISE,KURAR MAULI OMKAR,1S-MH-MU-ZCT-CL08-5677,1S-MH-MU-ZCT-CL09-5626,2
40926,39596,DT,PATHANWADI PARADISE,PATHANWADI PARADISE,1S-MH-MU-ZCT-CL08-5677,1S-MH-MU-ZCT-CL08-5677,2
40926,39599,DT,PATHANWADI PARADISE,PATHANWADI PARADISE,1S-MH-MU-ZCT-CL08-5677,1S-MH-MU-ZCT-CL08-5677,2
40927,40927,16198,DINDOSHI REC-STN,ASTER TOWER,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4080,0
40927,16196,36725,ASTER TOWER,VASANT VALLEY NO.3,1S-MH-MU-ZCT-CL08-4080,1S-MH-MU-ZCT-CL08-5204,1
40927,16197,DT,ASTER TOWER,ASTER TOWER,1S-MH-MU-ZCT-CL08-4080,1S-MH-MU-ZCT-CL08-4080,1
40927,36724,DT,VASANT VALLEY NO.3,VASANT VALLEY NO.3,1S-MH-MU-ZCT-CL08-5204,1S-MH-MU-ZCT-CL08-5204,2
40927,36723,16200,VASANT VALLEY NO.3,VASANT VALLEY NO.2,1S-MH-MU-ZCT-CL08-5204,1S-MH-MU-ZCT-CL08-4788,2
40927,16199,DT,VASANT VALLEY NO.2,VASANT VALLEY NO.2,1S-MH-MU-ZCT-CL08-4788,1S-MH-MU-ZCT-CL08-4788,3
40927,16199,19702,VASANT VALLEY NO.2,SHAGUN SHOPPING,1S-MH-MU-ZCT-CL08-4788,1S-MH-MU-ZCT-CL08-4891,3
40927,13723,13663,VASANT VALLEY NO.2,VASANT VALLEY NO.1,1S-MH-MU-ZCT-CL08-4788,1S-MH-MU-ZCT-CL08-4787,3
40927,19703,DT,SHAGUN SHOPPING,SHAGUN SHOPPING,1S-MH-MU-ZCT-CL08-4891,1S-MH-MU-ZCT-CL08-4891,4
40927,19704,DT,SHAGUN SHOPPING,SHAGUN SHOPPING,1S-MH-MU-ZCT-CL08-4891,1S-MH-MU-ZCT-CL08-4891,4
40927,13043,DT,VASANT VALLEY NO.1,VASANT VALLEY NO.1,1S-MH-MU-ZCT-CL08-4787,1S-MH-MU-ZCT-CL08-4787,4
40928,40928,CAP BANK,DINDOSHI REC-STN,DINDOSHI REC-STN,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40928,40928,CAP BANK,DINDOSHI REC-STN,PT,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40928,40928,CAP BANK,DINDOSHI REC-STN,CAP BANK,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40931,40931,41822,DINDOSHI REC-STN,EXPRESS MALL NO.1,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5230,0
40931,41821,34908,EXPRESS MALL NO.1,EXPRESS MALL NO.2,1S-MH-MU-ZCT-CL08-5230,1S-MH-MU-ZCT-CL08-5231,1
40931,41823,DT,EXPRESS MALL NO.1,DT,1S-MH-MU-ZCT-CL08-5230,1S-MH-MU-ZCT-CL08-5230,1
40931,34909,DT,EXPRESS MALL NO.2,EXPRESS MALL NO.2,1S-MH-MU-ZCT-CL08-5231,1S-MH-MU-ZCT-CL08-5231,2
40931,34907,DT,EXPRESS MALL NO.2,EXPRESS MALL NO.2,1S-MH-MU-ZCT-CL08-5231,1S-MH-MU-ZCT-CL08-5231,2
40931,40180,34910,EXPRESS MALL NO.2,EXPRESS MALL NO.2,1S-MH-MU-ZCT-CL08-5231,1S-MH-MU-ZCT-CL08-5231,2
40932,40932,18814,DINDOSHI REC-STN,LINK ESTATE NO.1,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4854,0
40932,18813,18816,LINK ESTATE NO.1,LINK ESTATE NO.2,1S-MH-MU-ZCT-CL08-4854,1S-MH-MU-ZCT-CL08-4855,1
40932,18815,37790,LINK ESTATE NO.1,N K INDUSTRIES,1S-MH-MU-ZCT-CL08-4854,1S-MH-MU-ZCT-CL08-4505,1
40932,37771,DT,LINK ESTATE NO.1,LINK ESTATE NO.1,1S-MH-MU-ZCT-CL08-4854,1S-MH-MU-ZCT-CL08-4854,1
40932,18817,11418,LINK ESTATE NO.2,SYNTHOFINE CHEMICAL NO.2,1S-MH-MU-ZCT-CL08-4855,1S-MH-MU-ZCT-CL08-4740,2
40932,18818,DT,LINK ESTATE NO.2,LINK ESTATE NO.2,1S-MH-MU-ZCT-CL08-4855,1S-MH-MU-ZCT-CL08-4855,2
40932,37789,12233,N K INDUSTRIES,RAVI PRABHA,1S-MH-MU-ZCT-CL08-4505,1S-MH-MU-ZCT-CL08-4654,2
40932,11417,DT,SYNTHOFINE CHEMICAL NO.2,SYNTHOFINE CHEMICAL NO.2,1S-MH-MU-ZCT-CL08-4740,1S-MH-MU-ZCT-CL08-4740,3
40932,12232,7549,RAVI PRABHA,PANDURANG WADI NO.1,1S-MH-MU-ZCT-CL08-4654,1S-MH-MU-ZCT-CL08-4564,3
40932,12234,39216,RAVI PRABHA,PANDURANGWADI UTKARSH,1S-MH-MU-ZCT-CL08-4654,1S-MH-MU-ZCT-CL08-5578,3
40932,12235,DT,RAVI PRABHA,RAVI PRABHA,1S-MH-MU-ZCT-CL08-4654,1S-MH-MU-ZCT-CL08-4654,3
40932,9426,14666,PANDURANG WADI NO.1,SQUATERS COLONY NO.1,1S-MH-MU-ZCT-CL08-4564,1S-MH-MU-ZCT-CL08-4721,4
40932,6771,DT,PANDURANG WADI NO.1,PANDURANG WADI NO.1,1S-MH-MU-ZCT-CL08-4564,1S-MH-MU-ZCT-CL08-4564,4
40932,39215,35107,PANDURANGWADI UTKARSH,PANDURANGWADI SANGAM,1S-MH-MU-ZCT-CL08-5578,1S-MH-MU-ZCT-CL08-5261,4
40932,39217,DT,PANDURANGWADI UTKARSH,PANDURANGWADI UTKARSH,1S-MH-MU-ZCT-CL08-5578,1S-MH-MU-ZCT-CL08-5578,4
40932,41945,38094,SQUATERS COLONY NO.1,GOVIND NAGAR WOODLAND,1S-MH-MU-ZCT-CL08-4721,1S-MH-MU-ZCT-CL08-5539,5
40932,14667,DT,SQUATERS COLONY NO.1,SQUATERS COLONY NO.1,1S-MH-MU-ZCT-CL08-4721,1S-MH-MU-ZCT-CL08-4721,5
40932,35105,12236,PANDURANGWADI SANGAM,PANDURANG WADI NO.2,1S-MH-MU-ZCT-CL08-5261,1S-MH-MU-ZCT-CL08-4565,5
40932,35106,DT,PANDURANGWADI SANGAM,PANDURANGWADI SANGAM,1S-MH-MU-ZCT-CL08-5261,1S-MH-MU-ZCT-CL08-5261,5
40932,9480,DT,PANDURANG WADI NO.2,PANDURANG WADI NO.2,1S-MH-MU-ZCT-CL08-4565,1S-MH-MU-ZCT-CL08-4565,6
40934,40934,6518,DINDOSHI REC-STN,PADMAVATI NAGAR,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4557,0
40934,6519,11552,PADMAVATI NAGAR,DINDOSHI BUS DEPOT,1S-MH-MU-ZCT-CL08-4557,1S-MH-MU-ZCT-CL08-4186,1
40934,6520,DT,PADMAVATI NAGAR,PADMAVATI NAGAR,1S-MH-MU-ZCT-CL08-4557,1S-MH-MU-ZCT-CL08-4557,1
40934,11553,30525,DINDOSHI BUS DEPOT,DINDOSHI BEST CNG,1S-MH-MU-ZCT-CL08-4186,1S-MH-MU-ZCT-CL08-5115,2
40934,16595,28629,DINDOSHI BUS DEPOT,SHAGUN SHOPPING,1S-MH-MU-ZCT-CL08-4186,1S-MH-MU-ZCT-CL08-4891,2
40934,11550,DT,DINDOSHI BUS DEPOT,DINDOSHI BUS DEPOT,1S-MH-MU-ZCT-CL08-4186,1S-MH-MU-ZCT-CL08-4186,2
40934,30524,17197,DINDOSHI BEST CNG,DINDOSHI BEST QUATERS,1S-MH-MU-ZCT-CL08-5115,1S-MH-MU-ZCT-CL08-4185,3
40934,HTConsumer,DT,DINDOSHI BEST CNG,DINDOSHI BEST CNG,1S-MH-MU-ZCT-CL08-5115,1S-MH-MU-ZCT-CL08-5115,3
40934,30526,HTConsumer,DINDOSHI BEST CNG,,1S-MH-MU-ZCT-CL08-5115,nan,3
40934,17199,13664,DINDOSHI BEST QUATERS,VASANT VALLEY NO.1,1S-MH-MU-ZCT-CL08-4185,1S-MH-MU-ZCT-CL08-4787,4
40934,17198,DT,DINDOSHI BEST QUATERS,DINDOSHI BEST QUATERS,1S-MH-MU-ZCT-CL08-4185,1S-MH-MU-ZCT-CL08-4185,4
40935,40935,29797,DINDOSHI REC-STN,TIPCO NO.1,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-5073,0
40935,29793,10246,TIPCO NO.1,KHOT DONGRI,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-4391,1
40935,29791,DT,TIPCO NO.1,TIPCO NO.1,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL09-5073,1
40935,29799,DT,TIPCO NO.1,TIPCO NO.1,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL09-5073,1
40935,29794,39158,TIPCO NO.1,KANAKIA LEVELS,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-5663,1
40935,29796,9263,TIPCO NO.1,KHOTKUWA ROAD,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL09-4394,1
40935,29798,44220,TIPCO NO.1,RANI SATI SRA,1S-MH-MU-ZCT-CL09-5073,1S-MH-MU-ZCT-CL08-5692,1
40935,10248,26818,KHOT DONGRI,SHAH ARCADE,1S-MH-MU-ZCT-CL08-4391,1S-MH-MU-ZCT-CL08-4985,2
40935,10247,DT,KHOT DONGRI,KHOT DONGRI,1S-MH-MU-ZCT-CL08-4391,1S-MH-MU-ZCT-CL08-4391,2
40935,31217,DT,KHOTKUWA ROAD,KHOTKUWA ROAD,1S-MH-MU-ZCT-CL09-4394,1S-MH-MU-ZCT-CL09-4394,2
40935,44217,38249,RANI SATI SRA,PANDIT SOLICITOR ROAD,1S-MH-MU-ZCT-CL08-5692,1S-MH-MU-ZCT-CL09-4563,2
40935,44219,DT,RANI SATI SRA,RANI SATI SRA,1S-MH-MU-ZCT-CL08-5692,1S-MH-MU-ZCT-CL08-5692,2
40935,26816,7876,SHAH ARCADE,KAILASH APARTMENT,1S-MH-MU-ZCT-CL08-4985,1S-MH-MU-ZCT-CL08-4346,3
40935,26817,DT,SHAH ARCADE,SHAH ARCADE,1S-MH-MU-ZCT-CL08-4985,1S-MH-MU-ZCT-CL08-4985,3
40935,35760,DT,SHAH ARCADE,SHAH ARCADE,1S-MH-MU-ZCT-CL08-4985,1S-MH-MU-ZCT-CL08-4985,3
40935,38248,DT,PANDIT SOLICITOR ROAD,PANDIT SOLICITOR ROAD,1S-MH-MU-ZCT-CL09-4563,1S-MH-MU-ZCT-CL09-4563,3
40936,40936,11109,DINDOSHI REC-STN,VIDYA SAGAR,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4796,0
40936,11110,DT,VIDYA SAGAR,VIDYA SAGAR,1S-MH-MU-ZCT-CL08-4796,1S-MH-MU-ZCT-CL08-4796,1
40936,11108,10349,VIDYA SAGAR,TEMPLE VIEW NO.1,1S-MH-MU-ZCT-CL08-4796,1S-MH-MU-ZCT-CL08-4749,1
40936,10348,DT,TEMPLE VIEW NO.1,TEMPLE VIEW NO.1,1S-MH-MU-ZCT-CL08-4749,1S-MH-MU-ZCT-CL08-4749,2
40936,10347,12658,TEMPLE VIEW NO.1,TEMPLE VIEW NO.2,1S-MH-MU-ZCT-CL08-4749,1S-MH-MU-ZCT-CL08-4750,2
40936,12659,DT,TEMPLE VIEW NO.2,TEMPLE VIEW NO.2,1S-MH-MU-ZCT-CL08-4750,1S-MH-MU-ZCT-CL08-4750,3
40936,12657,10050,TEMPLE VIEW NO.2,HEAVEN KORES NO.1,1S-MH-MU-ZCT-CL08-4750,1S-MH-MU-ZCT-CL08-4301,3
40936,36190,36261,HEAVEN KORES NO.1,KHOT DONGRI NO.2,1S-MH-MU-ZCT-CL08-4301,1S-MH-MU-ZCT-CL08-5364,4
40936,10049,39976,HEAVEN KORES NO.1,MAKRANIPADA SRA,1S-MH-MU-ZCT-CL08-4301,1S-MH-MU-ZCT-CL08-5691,4
40936,10051,DT,HEAVEN KORES NO.1,HEAVEN KORES NO.1,1S-MH-MU-ZCT-CL08-4301,1S-MH-MU-ZCT-CL08-4301,4
40936,36260,42501,KHOT DONGRI NO.2,KHOT DONGRI NO.3,1S-MH-MU-ZCT-CL08-5364,1S-MH-MU-ZCT-CL09-5754,5
40936,36262,DT,KHOT DONGRI NO.2,KHOT DONGRI NO.2,1S-MH-MU-ZCT-CL08-5364,1S-MH-MU-ZCT-CL08-5364,5
40936,36263,DT,KHOT DONGRI NO.2,KHOT DONGRI NO.2,1S-MH-MU-ZCT-CL08-5364,1S-MH-MU-ZCT-CL08-5364,5
40936,42500,10030,KHOT DONGRI NO.3,INDRAPRASTHA,1S-MH-MU-ZCT-CL09-5754,1S-MH-MU-ZCT-CL08-4315,6
40936,42502,DT,KHOT DONGRI NO.3,DT,1S-MH-MU-ZCT-CL09-5754,1S-MH-MU-ZCT-CL09-5754,6
40936,10031,40764,INDRAPRASTHA,JITENDRA ROAD RAJHANS,1S-MH-MU-ZCT-CL08-4315,1S-MH-MU-ZCT-CL08-5670,7
40936,7597,DT,INDRAPRASTHA,INDRAPRASTHA,1S-MH-MU-ZCT-CL08-4315,1S-MH-MU-ZCT-CL08-4315,7
40936,40762,39073,JITENDRA ROAD RAJHANS,DAYABHAI PATEL ENRICH,1S-MH-MU-ZCT-CL08-5670,1S-MH-MU-ZCT-CL08-5631,8
40936,40763,DT,JITENDRA ROAD RAJHANS,JITENDRA ROAD RAJHANS,1S-MH-MU-ZCT-CL08-5670,1S-MH-MU-ZCT-CL08-5670,8
40936,39074,5408,DAYABHAI PATEL ENRICH,KAILASH CHANDRA,1S-MH-MU-ZCT-CL08-5631,1S-MH-MU-ZCT-CL08-4345,9
40936,39075,DT,DAYABHAI PATEL ENRICH,DAYABHAI PATEL ENRICH,1S-MH-MU-ZCT-CL08-5631,1S-MH-MU-ZCT-CL08-5631,9
40937,40937,28465,DINDOSHI REC-STN,SHANTARAM TALAV,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL09-5017,0
40937,28467,7536,SHANTARAM TALAV,MALAD HIGHWAY,1S-MH-MU-ZCT-CL09-5017,1S-MH-MU-ZCT-CL09-4444,1
40937,28466,DT,SHANTARAM TALAV,SHANTARAM TALAV,1S-MH-MU-ZCT-CL09-5017,1S-MH-MU-ZCT-CL09-5017,1
40938,40938,CAP BANK,DINDOSHI REC-STN,DINDOSHI REC-STN,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40938,40938,CAP BANK,DINDOSHI REC-STN,PT,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40938,40938,CAP BANK,DINDOSHI REC-STN,CAP BANK,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-RSTN-DIND,0
40939,40939,44131,DINDOSHI REC-STN,GOKULDHAM ALCHEMI,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5817,0
40939,40939,28555,DINDOSHI REC-STN,SUCHIDHAM NO.2,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-5009,0
40939,44130,19592,GOKULDHAM ALCHEMI,MAHARAJA TOWER,1S-MH-MU-ZCT-CL08-5817,1S-MH-MU-ZCT-CL08-4856,1
40939,44132,DT,GOKULDHAM ALCHEMI,GOKULDHAM ALCHEMI,1S-MH-MU-ZCT-CL08-5817,1S-MH-MU-ZCT-CL08-5817,1
40939,28553,26570,SUCHIDHAM NO.2,RIDDHI GARDEN,1S-MH-MU-ZCT-CL08-5009,1S-MH-MU-ZCT-CL08-4979,1
40939,28554,DT,SUCHIDHAM NO.2,SUCHIDHAM NO.2,1S-MH-MU-ZCT-CL08-5009,1S-MH-MU-ZCT-CL08-5009,1
40939,26781,25522,MAHARAJA TOWER,GAURAV EMPIRE,1S-MH-MU-ZCT-CL08-4856,1S-MH-MU-ZCT-CL08-4240,2
40939,19594,DT,MAHARAJA TOWER,MAHARAJA TOWER,1S-MH-MU-ZCT-CL08-4856,1S-MH-MU-ZCT-CL08-4856,2
40939,26568,9009,RIDDHI GARDEN,GENERAL VAIDYA MARG,1S-MH-MU-ZCT-CL08-4979,1S-MH-MU-ZCT-CL08-4247,2
40939,41917,18486,RIDDHI GARDEN,GHARKUL,1S-MH-MU-ZCT-CL08-4979,1S-MH-MU-ZCT-CL08-4248,2
40939,26569,DT,RIDDHI GARDEN,RIDDHI GARDEN,1S-MH-MU-ZCT-CL08-4979,1S-MH-MU-ZCT-CL08-4979,2
40939,25521,18261,GAURAV EMPIRE,LACHHIRAM PLAZA,1S-MH-MU-ZCT-CL08-4240,1S-MH-MU-ZCT-CL08-4408,3
40939,15680,DT,GAURAV EMPIRE,GAURAV EMPIRE,1S-MH-MU-ZCT-CL08-4240,1S-MH-MU-ZCT-CL08-4240,3
40939,18485,44102,GHARKUL,DINDOSHI DIVUM,1S-MH-MU-ZCT-CL08-4248,1S-MH-MU-ZCT-CL09-5816,3
40939,18487,41683,GHARKUL,PANJAB DAIRY,1S-MH-MU-ZCT-CL08-4248,1S-MH-MU-ZCT-CL09-5729,3
40939,41208,DT,GHARKUL,GHARKUL,1S-MH-MU-ZCT-CL08-4248,1S-MH-MU-ZCT-CL08-4248,3
40939,44103,25335,DINDOSHI DIVUM,CHITRAVANI,1S-MH-MU-ZCT-CL09-5816,1S-MH-MU-ZCT-CL09-4914,4
40939,44101,DT,DINDOSHI DIVUM,DINDOSHI DIVUM,1S-MH-MU-ZCT-CL09-5816,1S-MH-MU-ZCT-CL09-5816,4
40939,44104,DT,DINDOSHI DIVUM,DINDOSHI DIVUM,1S-MH-MU-ZCT-CL09-5816,1S-MH-MU-ZCT-CL09-5816,4
40939,25337,13542,CHITRAVANI,PIMPARI PADA,1S-MH-MU-ZCT-CL09-4914,1S-MH-MU-ZCT-CL09-4582,5
40939,25336,DT,CHITRAVANI,CHITRAVANI,1S-MH-MU-ZCT-CL09-4914,1S-MH-MU-ZCT-CL09-4914,5
40939,13543,37529,PIMPARI PADA,RUSHI HEIGHTS,1S-MH-MU-ZCT-CL09-4582,1S-MH-MU-ZCT-CL07-5242,6
40939,10200,DT,PIMPARI PADA,PIMPARI PADA,1S-MH-MU-ZCT-CL09-4582,1S-MH-MU-ZCT-CL09-4582,6
40939,37531,14066,RUSHI HEIGHTS,MALAD RESERVOIR,1S-MH-MU-ZCT-CL07-5242,1S-MH-MU-ZCT-CL09-4450,7
40939,37530,DT,RUSHI HEIGHTS,RUSHI HEIGHTS,1S-MH-MU-ZCT-CL07-5242,1S-MH-MU-ZCT-CL07-5242,7
40939,14067,DT,MALAD RESERVOIR,MALAD RESERVOIR,1S-MH-MU-ZCT-CL09-4450,1S-MH-MU-ZCT-CL09-4450,8
40940,40940,32257,DINDOSHI REC-STN,VIRVANI IND.NO.1,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4806,0
40940,5178,DT,VIRVANI IND.NO.1,VIRVANI IND.NO.1,1S-MH-MU-ZCT-CL08-4806,1S-MH-MU-ZCT-CL08-4806,1
40940,17591,17088,VIRVANI IND.NO.1,ATLANTA,1S-MH-MU-ZCT-CL08-4806,1S-MH-MU-ZCT-CL08-4081,1
40940,36157,35745,ATLANTA,SAHAKARWADI,1S-MH-MU-ZCT-CL08-4081,1S-MH-MU-ZCT-CL08-5208,2
40940,17090,DT,ATLANTA,ATLANTA,1S-MH-MU-ZCT-CL08-4081,1S-MH-MU-ZCT-CL08-4081,2
40940,17089,DT,ATLANTA,ATLANTA,1S-MH-MU-ZCT-CL08-4081,1S-MH-MU-ZCT-CL08-4081,2
40940,35744,11415,SAHAKARWADI,SYNTHOFINE CHEMICAL NO.1,1S-MH-MU-ZCT-CL08-5208,1S-MH-MU-ZCT-CL08-4739,3
40940,35743,11416,SAHAKARWADI,SYNTHOFINE CHEMICAL NO.2,1S-MH-MU-ZCT-CL08-5208,1S-MH-MU-ZCT-CL08-4740,3
40940,35746,DT,SAHAKARWADI,SAHAKARWADI,1S-MH-MU-ZCT-CL08-5208,1S-MH-MU-ZCT-CL08-5208,3
40941,40941,10144,DINDOSHI REC-STN,DINDOSHI HOUSING NO.1,1S-MH-MU-ZCT-RSTN-DIND,1S-MH-MU-ZCT-CL08-4190,0
40941,10146,34992,DINDOSHI HOUSING NO.1,SUGRA TOWER,1S-MH-MU-ZCT-CL08-4190,1S-MH-MU-ZCT-CL09-5227,1
40941,10145,DT,DINDOSHI HOUSING NO.1,DINDOSHI HOUSING NO.1,1S-MH-MU-ZCT-CL08-4190,1S-MH-MU-ZCT-CL08-4190,1
40941,34990,18751,SUGRA TOWER,KURAR VILLAGE NO.3,1S-MH-MU-ZCT-CL09-5227,1S-MH-MU-ZCT-CL09-4404,2
40941,34993,DT,SUGRA TOWER,DT,1S-MH-MU-ZCT-CL09-5227,1S-MH-MU-ZCT-CL09-5227,2
40941,34991,DT,SUGRA TOWER,DT,1S-MH-MU-ZCT-CL09-5227,1S-MH-MU-ZCT-CL09-5227,2
25588,25588,9941,ERANGLE REC-STN,SEA RESORT,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-4678,0
25588,9940,42078,SEA RESORT,MADH SAMUDRA,1S-MH-MU-ZCT-CL06-4678,1S-MH-MU-ZCT-CL06-5593,1
25588,9942,HTConsumer,SEA RESORT,,1S-MH-MU-ZCT-CL06-4678,nan,1
25588,42077,25942,MADH SAMUDRA,GARDEN VIEW,1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-4239,2
25588,42079,DT,MADH SAMUDRA,DT,1S-MH-MU-ZCT-CL06-5593,1S-MH-MU-ZCT-CL06-5593,2
25588,25943,25947,GARDEN VIEW,SAINA RESORT,1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4947,3
25588,17077,DT,GARDEN VIEW,GARDEN VIEW,1S-MH-MU-ZCT-CL06-4239,1S-MH-MU-ZCT-CL06-4239,3
25588,25948,43984,SAINA RESORT,MADH SUCHAK NO.2,1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-5430,4
25588,25949,DT,SAINA RESORT,SAINA RESORT,1S-MH-MU-ZCT-CL06-4947,1S-MH-MU-ZCT-CL06-4947,4
25588,43983,38972,MADH SUCHAK NO.2,MADH SUCHAK NO.1,1S-MH-MU-ZCT-CL06-5430,1S-MH-MU-ZCT-CL06-5429,5
25588,38973,2564,MADH SUCHAK NO.1,MADH,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-4429,6
25588,HTConsumer,DT,MADH SUCHAK NO.1,MADH SUCHAK NO.1,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-5429,6
25588,38974,DT,MADH SUCHAK NO.1,MADH SUCHAK NO.1,1S-MH-MU-ZCT-CL06-5429,1S-MH-MU-ZCT-CL06-5429,6
25588,2562,2914,MADH,MACHHIMAR SOCIETY,1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4428,7
25588,2563,DT,MADH,MADH,1S-MH-MU-ZCT-CL06-4429,1S-MH-MU-ZCT-CL06-4429,7
25591,25591,32384,ERANGLE REC-STN,ERANGLE SOUTH,1S-MH-MU-ZCT-RSTN-ERAN,1S-MH-MU-ZCT-CL06-5172,0
