FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,FROM_SWITCH,TO_SWITCH
34520,34520-10332,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-6102,1,34520,10332
34520,39528-39567,1S-MH-MU-ZNT-CL03-6102,1S-MH-MU-ZNT-CL03-6052,1,39528,39567
34520,39566-16759,1S-MH-MU-ZNT-CL03-6052,1S-MH-MU-ZNT-CL03-6670,1,39566,16759
34520,16761-28871,1S-MH-MU-ZNT-CL03-6670,1S-MH-MU-ZNT-CL03-6981,1,16761,28871
34520,10333-25954,1S-MH-MU-ZNT-CL03-6102,1S-MH-MU-ZNT-CL03-6764,1.1,10333,25954
34520,25953-36952,1S-MH-MU-ZNT-CL03-6764,1S-MH-MU-ZNT-CL03-6217,1.1,25953,36952
34520,36954-10198,1S-MH-MU-ZNT-CL03-6217,1S-MH-MU-ZNT-CL03-6152,1.1,36954,10198
34520,39529-11388,1S-MH-MU-ZNT-CL03-6102,1S-MH-MU-ZNT-CL03-6061,1.2,39529,11388
34521,34521-16144,1S-MH-MU-ZNT-CL03-6059,1S-MH-MU-ZNT-CL03-6466,1,34521,16144
34521,16142-14272,1S-MH-MU-ZNT-CL03-6466,1S-MH-MU-ZNT-CL03-6613,1,16142,14272
34521,14274-32362,1S-MH-MU-ZNT-CL03-6613,1S-MH-MU-ZNT-CL03-7126,1,14274,32362
34521,32364-4134,1S-MH-MU-ZNT-CL03-7126,1S-MH-MU-ZNT-CL03-6572,1,32364,4134
34521,43763-29162,1S-MH-MU-ZNT-CL03-6572,1S-MH-MU-ZNT-CL03-7011,1,43763,29162
34521,29161-13751,1S-MH-MU-ZNT-CL03-7011,1S-MH-MU-ZNT-CL03-6172,1,29161,13751
34521,4136-29162,1S-MH-MU-ZNT-CL03-6572,1S-MH-MU-ZNT-CL03-7011,1.1,4136,29162
34521,29161-13751,1S-MH-MU-ZNT-CL03-7011,1S-MH-MU-ZNT-CL03-6172,1.1,29161,13751
34522,34522-31073,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-CL03-7287,1,34522,31073
34522,31075-29468,1S-MH-MU-ZNT-CL03-7287,1S-MH-MU-ZNT-CL03-7016,1,31075,29468
34522,29470-29505,1S-MH-MU-ZNT-CL03-7016,1S-MH-MU-ZNT-CL03-7027,1,29470,29505
34522,29507-28899,1S-MH-MU-ZNT-CL03-7027,1S-MH-MU-ZNT-CL03-6991,1,29507,28899
34522,28900-29142,1S-MH-MU-ZNT-CL03-6991,1S-MH-MU-ZNT-CL03-7003,1,28900,29142
34522,29143-31139,1S-MH-MU-ZNT-CL03-7003,1S-MH-MU-ZNT-CL03-7216,1,29143,31139
34522,31141-37559,1S-MH-MU-ZNT-CL03-7216,1S-MH-MU-ZNT-CL03-7417,1,31141,37559
34522,37558-44226,1S-MH-MU-ZNT-CL03-7417,1S-MH-MU-ZNT-CL03-7754,1,37558,44226
34522,29467-HTCONSUMER,1S-MH-MU-ZNT-CL03-7016,NAN,1.1,29467,HTCONSUMER
34524,34524-CAP BANK,1S-MH-MU-ZNT-RSTN-BHWE,1S-MH-MU-ZNT-RSTN-BHWE,1,34524,CAP BANK
34546,34546-39352,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZST-CL05-0951,1,34546,39352
34546,39351-15668,1S-MH-MU-ZST-CL05-0951,1S-MH-MU-ZST-CL07-0525,1,39351,15668
34546,4213-34200,1S-MH-MU-ZST-CL07-0525,1S-MH-MU-ZST-CL07-0890,1,4213,34200
34546,34198-1029,1S-MH-MU-ZST-CL07-0890,1S-MH-MU-ZST-CL07-0282,1,34198,1029
34546,1031-31793,1S-MH-MU-ZST-CL07-0282,1S-MH-MU-ZST-CL07-0823,1,1031,31793
34546,31792-HTCONSUMER,1S-MH-MU-ZST-CL07-0823,NAN,1,31792,HTCONSUMER
34546,4211-39702,1S-MH-MU-ZST-CL07-0525,1S-MH-MU-ZST-CL07-1324,1.1,4211,39702
34546,39701-39571,1S-MH-MU-ZST-CL07-1324,1S-MH-MU-ZST-CL07-1325,1.1,39701,39571
34546,39573-38548,1S-MH-MU-ZST-CL07-1325,1S-MH-MU-ZST-CL07-1252,1.1,39573,38548
34546,34786-14732,1S-MH-MU-ZST-CL05-0951,1S-MH-MU-ZST-CL07-0097,1.2,34786,14732
34546,39351-43839,1S-MH-MU-ZST-CL05-0951,1S-MH-MU-ZST-CL07-1417,1.3,39351,43839
34549,34549-29688,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-CL02-9148,1,34549,29688
34549,29686-29935,1S-MH-MU-ZET-CL02-9148,1S-MH-MU-ZET-CL02-9185,1,29686,29935
34549,29689-HTCONSUMER,1S-MH-MU-ZET-CL02-9148,NAN,1.1,29689,HTCONSUMER
34551,36726-37989,1S-MH-MU-ZET-CL02-9562,1S-MH-MU-ZET-CL02-8546,1,36726,37989
34551,11948-435,1S-MH-MU-ZET-CL02-8546,1S-MH-MU-ZET-CL02-8080,1,11948,435
34551,435-26441,1S-MH-MU-ZET-CL02-8080,1S-MH-MU-ZET-CL02-9040,1,435,26441
34551,26439-12196,1S-MH-MU-ZET-CL02-9040,1S-MH-MU-ZET-CL02-8851,1,26439,12196
34551,437-26488,1S-MH-MU-ZET-CL02-8080,1S-MH-MU-ZET-CL02-9042,1.1,437,26488
34551,11947-31998,1S-MH-MU-ZET-CL02-8546,1S-MH-MU-ZET-CL02-8477,1.2,11947,31998
34551,31996-37476,1S-MH-MU-ZET-CL02-8477,1S-MH-MU-ZET-CL02-9610,1.2,31996,37476
34553,34553-CAP BANK,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34553,CAP BANK
34555,34555-37411,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-CL02-9636,1,34555,37411
34555,37410-HTCONSUMER,1S-MH-MU-ZET-CL02-9636,NAN,1,37410,HTCONSUMER
34556,34556-35200,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-CL02-8010,1,34556,35200
34556,42854-HTCONSUMER,1S-MH-MU-ZET-CL02-8010,NAN,1,42854,HTCONSUMER
34557,34557-35196,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-CL02-8479,1,34557,35196
34557,2108-35493,1S-MH-MU-ZET-CL02-8479,1S-MH-MU-ZET-CL02-9391,1,2108,35493
34557,42896-2847,1S-MH-MU-ZET-CL02-9391,1S-MH-MU-ZET-CL02-8480,1,42896,2847
34557,2849-30615,1S-MH-MU-ZET-CL02-8480,1S-MH-MU-ZET-CL02-9188,1,2849,30615
34557,30617-7885,1S-MH-MU-ZET-CL02-9188,1S-MH-MU-ZET-CL02-8484,1,30617,7885
34557,7887-16975,1S-MH-MU-ZET-CL02-8484,1S-MH-MU-ZET-CL02-8641,1,7887,16975
34557,16974-39219,1S-MH-MU-ZET-CL02-8641,1S-MH-MU-ZET-CL02-9576,1,16974,39219
34557,39220-35838,1S-MH-MU-ZET-CL02-9576,1S-MH-MU-ZET-CL02-9384,1,39220,35838
34557,35839-116,1S-MH-MU-ZET-CL02-9384,1S-MH-MU-ZET-CL02-8105,1,35839,116
34557,35491-18552,1S-MH-MU-ZET-CL02-9391,1S-MH-MU-ZET-CL02-8481,1.1,35491,18552
34557,18554-16330,1S-MH-MU-ZET-CL02-8481,1S-MH-MU-ZET-CL02-8265,1.1,18554,16330
34558,34558-35143,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZST-CL05-0971,1,34558,35143
34558,35141-30596,1S-MH-MU-ZST-CL05-0971,1S-MH-MU-ZST-CL07-0788,1,35141,30596
34558,35142-HTCONSUMER,1S-MH-MU-ZST-CL05-0971,NAN,1.1,35142,HTCONSUMER
34561,34561-STN XMER,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34561,STN XMER
34561,34560-36609,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-CL02-9600,1,34560,36609
34561,36617-35679,1S-MH-MU-ZET-CL02-9600,1S-MH-MU-ZET-CL02-8542,1,36617,35679
34561,35677-35694,1S-MH-MU-ZET-CL02-8542,1S-MH-MU-ZET-CL02-9499,1,35677,35694
34562,34562-CAP BANK,1S-MH-MU-ZET-RSTN-SWAN,1S-MH-MU-ZET-RSTN-SWAN,1,34562,CAP BANK
34663,34663-26888,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6941,1,34663,26888
34663,26890-37987,1S-MH-MU-ZNT-CL07-6941,1S-MH-MU-ZNT-CL07-7622,1,26890,37987
34663,43751-37987,1S-MH-MU-ZNT-CL07-7622,1S-MH-MU-ZNT-CL07-7010,1,43751,37987
34663,37986-13497,1S-MH-MU-ZNT-CL07-7010,1S-MH-MU-ZNT-CL07-6567,1,37986,13497
34663,31340-10533,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6461,1,31340,10533
34663,13498-15368,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6632,1.1,13498,15368
34663,26890-37987,1S-MH-MU-ZNT-CL07-6941,1S-MH-MU-ZNT-CL07-7010,1.2,26890,37987
34663,37986-13497,1S-MH-MU-ZNT-CL07-7010,1S-MH-MU-ZNT-CL07-6567,1.2,37986,13497
34663,31340-10533,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6461,1.2,31340,10533
34663,13498-15368,1S-MH-MU-ZNT-CL07-6567,1S-MH-MU-ZNT-CL07-6632,1.2.1,13498,15368
34664,34664-STN XMER,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34664,STN XMER
34665,34665-35457,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7306,1,34665,35457
34665,35455-12400,1S-MH-MU-ZNT-CL07-7306,1S-MH-MU-ZNT-CL07-6001,1,35455,12400
34665,12402-39083,1S-MH-MU-ZNT-CL07-6001,1S-MH-MU-ZNT-CL07-7856,1,12402,39083
34665,34665-2918,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6258,2,34665,2918
34665,2917-32922,1S-MH-MU-ZNT-CL07-6258,1S-MH-MU-ZNT-CL08-7372,2,2917,32922
34665,32920-5091,1S-MH-MU-ZNT-CL08-7372,1S-MH-MU-ZNT-CL08-6012,2,32920,5091
34665,2919-848,1S-MH-MU-ZNT-CL07-6258,1S-MH-MU-ZNT-CL08-6076,2.1,2919,848
34666,34666-29788,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7041,1,34666,29788
34666,29787-2658,1S-MH-MU-ZNT-CL07-7041,1S-MH-MU-ZNT-CL07-6075,1,29787,2658
34668,34668-9270,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6106,1,34668,9270
34668,9268-35266,1S-MH-MU-ZNT-CL07-6106,1S-MH-MU-ZNT-CL07-7443,1,9268,35266
34668,35264-36961,1S-MH-MU-ZNT-CL07-7443,1S-MH-MU-ZNT-CL07-7608,1,35264,36961
34668,36959-28213,1S-MH-MU-ZNT-CL07-7608,1S-MH-MU-ZNT-CL07-6962,1,36959,28213
34668,35265-HTCONSUMER,1S-MH-MU-ZNT-CL07-7443,NAN,1.1,35265,HTCONSUMER
34670,34670-CAP BANK,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34670,CAP BANK
34671,34671-37179,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7609,1,34671,37179
34671,37178-10530,1S-MH-MU-ZNT-CL07-7609,1S-MH-MU-ZNT-CL07-6280,1,37178,10530
34672,34672-39972,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7851,1,34672,39972
34672,39971-12511,1S-MH-MU-ZNT-CL07-7851,1S-MH-MU-ZNT-CL07-6691,1,39971,12511
34672,12512-6867,1S-MH-MU-ZNT-CL07-6691,1S-MH-MU-ZNT-CL07-6348,1,12512,6867
34672,6869-32795,1S-MH-MU-ZNT-CL07-6348,1S-MH-MU-ZNT-CL07-7252,1,6869,32795
34672,32793-12900,1S-MH-MU-ZNT-CL07-7252,1S-MH-MU-ZNT-CL07-6693,1,32793,12900
34673,34673-7350,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6081,1,34673,7350
34673,7352-37828,1S-MH-MU-ZNT-CL07-6081,1S-MH-MU-ZNT-CL07-7769,1,7352,37828
34673,7353-10512,1S-MH-MU-ZNT-CL07-6081,1S-MH-MU-ZNT-CL07-6749,1.1,7353,10512
34674,34674-34745,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-7437,1,34674,34745
34674,34747-9062,1S-MH-MU-ZNT-CL07-7437,1S-MH-MU-ZNT-CL07-6371,1,34747,9062
34674,9064-40473,1S-MH-MU-ZNT-CL07-6371,1S-MH-MU-ZNT-CL07-6881,1,9064,40473
34674,40471-29000,1S-MH-MU-ZNT-CL07-6881,1S-MH-MU-ZNT-CL07-7000,1,40471,29000
34674,29001-14074,1S-MH-MU-ZNT-CL07-7000,1S-MH-MU-ZNT-CL07-6748,1,29001,14074
34674,14073-5156,1S-MH-MU-ZNT-CL07-6748,1S-MH-MU-ZNT-CL07-6460,1,14073,5156
34674,5157-16396,1S-MH-MU-ZNT-CL07-6460,1S-MH-MU-ZNT-CL07-6583,1,5157,16396
34674,16398-17848,1S-MH-MU-ZNT-CL07-6583,1S-MH-MU-ZNT-CL07-6750,1,16398,17848
34674,29063-42081,1S-MH-MU-ZNT-CL07-6750,1S-MH-MU-ZNT-CL07-6282,1,29063,42081
34674,42083-44242,1S-MH-MU-ZNT-CL07-6282,1S-MH-MU-ZNT-CL07-7969,1,42083,44242
34674,44244-17036,1S-MH-MU-ZNT-CL07-7969,1S-MH-MU-ZNT-CL07-6373,1,44244,17036
34674,17038-37827,1S-MH-MU-ZNT-CL07-6373,1S-MH-MU-ZNT-CL07-7769,1,17038,37827
34674,42082-5578,1S-MH-MU-ZNT-CL07-6282,1S-MH-MU-ZNT-CL07-6534,1.1,42082,5578
34674,5158-41399,1S-MH-MU-ZNT-CL07-6460,1S-MH-MU-ZNT-CL07-7664,1.2,5158,41399
34674,41400-36748,1S-MH-MU-ZNT-CL07-7664,1S-MH-MU-ZNT-CL07-7575,1.2,41400,36748
34675,34675-954,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL01-6137,1,34675,954
34675,955-42628,1S-MH-MU-ZNT-CL01-6137,1S-MH-MU-ZNT-CL01-7994,1,955,42628
34675,42627-41065,1S-MH-MU-ZNT-CL01-7994,1S-MH-MU-ZNT-CL01-7845,1,42627,41065
34675,41066-18129,1S-MH-MU-ZNT-CL01-7845,1S-MH-MU-ZNT-CL01-6192,1,41066,18129
34675,18128-35334,1S-MH-MU-ZNT-CL01-6192,1S-MH-MU-ZNT-CL01-6089,1,18128,35334
34675,2944-18397,1S-MH-MU-ZNT-CL01-6089,1S-MH-MU-ZNT-CL01-6579,1,2944,18397
34675,18395-37128,1S-MH-MU-ZNT-CL01-6579,1S-MH-MU-ZNT-CL01-7699,1,18395,37128
34675,35333-HTCONSUMER,1S-MH-MU-ZNT-CL01-6089,NAN,1.1,35333,HTCONSUMER
34675,2943-HTCONSUMER,1S-MH-MU-ZNT-CL01-6089,NAN,1.2,2943,HTCONSUMER
34675,956-41226,1S-MH-MU-ZNT-CL01-6137,1S-MH-MU-ZNT-CL01-7901,1.3,956,41226
34676,34676-STN XMER,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34676,STN XMER
34678,34678-26495,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6938,1,34678,26495
34678,26497-31040,1S-MH-MU-ZNT-CL07-6938,1S-MH-MU-ZNT-CL07-7124,1,26497,31040
34678,31038-18779,1S-MH-MU-ZNT-CL07-7124,1S-MH-MU-ZNT-CL08-6008,1,31038,18779
34678,34678-16112,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-CL07-6264,2,34678,16112
34678,16113-26294,1S-MH-MU-ZNT-CL07-6264,1S-MH-MU-ZNT-CL07-6931,2,16113,26294
34679,34679-CAP BANK,1S-MH-MU-ZNT-RSTN-SHIM,1S-MH-MU-ZNT-RSTN-SHIM,1,34679,CAP BANK
34723,34723-15011,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-4615,1,34723,15011
34723,15009-28937,1S-MH-MU-ZCT-CL05-4615,1S-MH-MU-ZCT-CL05-5038,1,15009,28937
34723,28935-27093,1S-MH-MU-ZCT-CL05-5038,1S-MH-MU-ZNT-CL06-6960,1,28935,27093
34723,27096-41037,1S-MH-MU-ZNT-CL06-6960,1S-MH-MU-ZNT-CL06-7160,1,27096,41037
34723,41035-30290,1S-MH-MU-ZNT-CL06-7160,1S-MH-MU-ZNT-CL06-6806,1,41035,30290
34723,30289-34637,1S-MH-MU-ZNT-CL06-6806,1S-MH-MU-ZNT-CL06-7132,1,30289,34637
34723,34635-36729,1S-MH-MU-ZNT-CL06-7132,1S-MH-MU-ZNT-CL06-7103,1,34635,36729
34723,36731-38658,1S-MH-MU-ZNT-CL06-7103,1S-MH-MU-ZNT-CL06-7593,1,36731,38658
34723,27094-30197,1S-MH-MU-ZNT-CL06-6960,1S-MH-MU-ZCT-CL05-5097,1.1,27094,30197
34724,34724-37838,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL04-5228,1,34724,37838
34724,37837-28156,1S-MH-MU-ZCT-CL04-5228,1S-MH-MU-ZCT-CL04-4165,1,37837,28156
34724,28157-31020,1S-MH-MU-ZCT-CL04-4165,1S-MH-MU-ZCT-CL04-5088,1,28157,31020
34724,31022-40834,1S-MH-MU-ZCT-CL04-5088,1S-MH-MU-ZCT-CL04-5438,1,31022,40834
34724,40833-41631,1S-MH-MU-ZCT-CL04-5438,1S-MH-MU-ZCT-CL04-5468,1,40833,41631
34724,28159-37040,1S-MH-MU-ZCT-CL04-4165,1S-MH-MU-ZCT-CL04-5389,1.1,28159,37040
34724,28160-11074,1S-MH-MU-ZCT-CL04-4165,1S-MH-MU-ZCT-CL04-4491,1.2,28160,11074
34725,34725-38511,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-RSTN-RNAR,1,34725,38511
34725,38510-32138,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-5163,1,38510,32138
34725,32140-42620,1S-MH-MU-ZCT-CL05-5163,1S-MH-MU-ZCT-CL05-5573,1,32140,42620
34725,42621-15985,1S-MH-MU-ZCT-CL05-5573,1S-MH-MU-ZCT-CL05-4672,1,42621,15985
34726,34726-16520,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-4241,1,34726,16520
34726,34100-15163,1S-MH-MU-ZCT-CL05-4241,1S-MH-MU-ZCT-CL05-4242,1,34100,15163
34726,14124-19595,1S-MH-MU-ZCT-CL05-4242,1S-MH-MU-ZCT-CL05-4840,1,14124,19595
34726,19597-18541,1S-MH-MU-ZCT-CL05-4840,1S-MH-MU-ZCT-CL05-4243,1,19597,18541
34726,18539-34874,1S-MH-MU-ZCT-CL05-4243,1S-MH-MU-ZCT-CL04-5234,1,18539,34874
34726,34872-39065,1S-MH-MU-ZCT-CL04-5234,1S-MH-MU-ZCT-CL05-5640,1,34872,39065
34726,16519-14098,1S-MH-MU-ZCT-CL05-4241,1S-MH-MU-ZCT-CL05-4664,1.1,16519,14098
34728,34728-37907,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL04-5502,1,34728,37907
34728,37908-26473,1S-MH-MU-ZCT-CL04-5502,1S-MH-MU-ZCT-CL04-4968,1,37908,26473
34728,26471-34030,1S-MH-MU-ZCT-CL04-4968,1S-MH-MU-ZCT-CL04-4375,1,26471,34030
34728,34031-16888,1S-MH-MU-ZCT-CL04-4375,1S-MH-MU-ZCT-CL04-4118,1,34031,16888
34728,16887-32873,1S-MH-MU-ZCT-CL04-4118,1S-MH-MU-ZCT-CL04-5177,1,16887,32873
34728,32875-15948,1S-MH-MU-ZCT-CL04-5177,1S-MH-MU-ZCT-CL04-4374,1,32875,15948
34728,15950-13409,1S-MH-MU-ZCT-CL04-4374,1S-MH-MU-ZCT-CL04-4697,1,15950,13409
34728,13407-30343,1S-MH-MU-ZCT-CL04-4697,1S-MH-MU-ZCT-CL04-5107,1,13407,30343
34728,30345-13304,1S-MH-MU-ZCT-CL04-5107,1S-MH-MU-ZCT-CL04-4020,1,30345,13304
34728,13303-42736,1S-MH-MU-ZCT-CL04-4020,1S-MH-MU-ZCT-CL04-4021,1,13303,42736
34728,42734-16098,1S-MH-MU-ZCT-CL04-4021,1S-MH-MU-ZCT-CL04-4690,1,42734,16098
34728,16096-13623,1S-MH-MU-ZCT-CL04-4690,1S-MH-MU-ZCT-CL04-4324,1,16096,13623
34728,35669-35101,1S-MH-MU-ZCT-CL04-5107,1S-MH-MU-ZCT-CL04-5069,1.1,35669,35101
34728,6703-41069,1S-MH-MU-ZCT-CL04-4375,1S-MH-MU-ZCT-CL04-5536,1.2,6703,41069
34728,41071-39995,1S-MH-MU-ZCT-CL04-5536,1S-MH-MU-ZCT-CL04-5634,1.2,41071,39995
34728,39996-16361,1S-MH-MU-ZCT-CL04-5634,1S-MH-MU-ZCT-CL04-4486,1.2,39996,16361
34729,34729-35298,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZNT-CL06-6882,1,34729,35298
34729,17847-38521,1S-MH-MU-ZNT-CL06-6882,1S-MH-MU-ZNT-CL06-6886,1,17847,38521
34729,38519-15758,1S-MH-MU-ZNT-CL06-6886,1S-MH-MU-ZNT-CL07-6880,1,38519,15758
34729,15756-17302,1S-MH-MU-ZNT-CL07-6880,1S-MH-MU-ZNT-CL06-6883,1,15756,17302
34729,17300-15261,1S-MH-MU-ZNT-CL06-6883,1S-MH-MU-ZCT-CL05-4415,1,17300,15261
34729,38520-17830,1S-MH-MU-ZNT-CL06-6886,1S-MH-MU-ZNT-CL06-6816,1.1,38520,17830
34729,17846-NAN,1S-MH-MU-ZNT-CL06-6882,NAN,1.2,17846,NAN
34730,34730-CAP BANK,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-RSTN-RNAR,1,34730,CAP BANK
34732,34732-9823,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZNT-CL06-6821,1,34732,9823
34732,9821-37098,1S-MH-MU-ZNT-CL06-6821,1S-MH-MU-ZNT-CL06-7725,1,9821,37098
34732,37100-31750,1S-MH-MU-ZNT-CL06-7725,1S-MH-MU-ZNT-CL06-7130,1,37100,31750
34732,31752-37429,1S-MH-MU-ZNT-CL06-7130,1S-MH-MU-ZNT-CL06-7325,1,31752,37429
34732,37431-28206,1S-MH-MU-ZNT-CL06-7325,1S-MH-MU-ZNT-CL06-6961,1,37431,28206
34732,28208-28022,1S-MH-MU-ZNT-CL06-6961,1S-MH-MU-ZNT-CL06-6948,1,28208,28022
34732,28021-28018,1S-MH-MU-ZNT-CL06-6948,1S-MH-MU-ZNT-CL06-6949,1,28021,28018
34732,28017-28422,1S-MH-MU-ZNT-CL06-6949,1S-MH-MU-ZNT-CL06-6946,1,28017,28422
34732,28421-30323,1S-MH-MU-ZNT-CL06-6946,1S-MH-MU-ZNT-CL06-7102,1,28421,30323
34732,30324-38657,1S-MH-MU-ZNT-CL06-7102,1S-MH-MU-ZNT-CL06-7593,1,30324,38657
34733,34733-28374,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-5014,1,34733,28374
34733,28373-10414,1S-MH-MU-ZCT-CL05-5014,1S-MH-MU-ZCT-CL04-4167,1,28373,10414
34733,28649-42709,1S-MH-MU-ZCT-CL04-4167,1S-MH-MU-ZNT-CL04-7986,1,28649,42709
34733,42708-14898,1S-MH-MU-ZNT-CL04-7986,1S-MH-MU-ZCT-CL04-4523,1,42708,14898
34733,14900-26492,1S-MH-MU-ZCT-CL04-4523,1S-MH-MU-ZCT-CL04-4970,1,14900,26492
34733,26493-42850,1S-MH-MU-ZCT-CL04-4970,1S-MH-MU-ZCT-CL04-4432,1,26493,42850
34733,42848-28613,1S-MH-MU-ZCT-CL04-4432,1S-MH-MU-ZCT-CL04-4786,1,42848,28613
34734,34734-19109,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-4882,1,34734,19109
34734,19107-34068,1S-MH-MU-ZCT-CL05-4882,1S-MH-MU-ZCT-CL04-5190,1,19107,34068
34734,34066-29944,1S-MH-MU-ZCT-CL04-5190,1S-MH-MU-ZCT-CL04-5082,1,34066,29944
34734,29942-19406,1S-MH-MU-ZCT-CL04-5082,1S-MH-MU-ZCT-CL04-4865,1,29942,19406
34734,19408-29830,1S-MH-MU-ZCT-CL04-4865,1S-MH-MU-ZCT-CL04-5080,1,19408,29830
34734,29832-19497,1S-MH-MU-ZCT-CL04-5080,1S-MH-MU-ZCT-CL04-4848,1,29832,19497
34737,34737-40697,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL05-5711,1,34737,40697
34737,40699-40701,1S-MH-MU-ZCT-CL05-5711,1S-MH-MU-ZCT-CL05-5715,1,40699,40701
34737,40700-30815,1S-MH-MU-ZCT-CL05-5715,1S-MH-MU-ZCT-CL05-5110,1,40700,30815
34738,34738-37194,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-CL04-5346,1,34738,37194
34738,35733-41308,1S-MH-MU-ZCT-CL04-5346,1S-MH-MU-ZCT-CL04-5602,1,35733,41308
34738,41309-13695,1S-MH-MU-ZCT-CL04-5602,1S-MH-MU-ZCT-CL04-4091,1,41309,13695
34738,13696-39064,1S-MH-MU-ZCT-CL04-4091,1S-MH-MU-ZCT-CL05-5640,1,13696,39064
34738,37192-19466,1S-MH-MU-ZCT-CL04-5346,1S-MH-MU-ZCT-CL04-4871,1.1,37192,19466
34738,19467-19498,1S-MH-MU-ZCT-CL04-4871,1S-MH-MU-ZCT-CL04-4848,1.1,19467,19498
34739,34739-CAP BANK,1S-MH-MU-ZCT-RSTN-RNAR,1S-MH-MU-ZCT-RSTN-RNAR,1,34739,CAP BANK
35027,35027-29663,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-CL10-6671,1,35027,29663
35027,29662-12278,1S-MH-MU-ZNT-CL10-6671,1S-MH-MU-ZNT-CL10-6645,1,29662,12278
35027,12909-11367,1S-MH-MU-ZNT-CL10-6645,1S-MH-MU-ZNT-CL10-6486,1,12909,11367
35027,11365-12939,1S-MH-MU-ZNT-CL10-6486,1S-MH-MU-ZNT-CL10-6032,1,11365,12939
35027,12938-18125,1S-MH-MU-ZNT-CL10-6032,1S-MH-MU-ZNT-CL10-6033,1,12938,18125
35027,14472-19271,1S-MH-MU-ZNT-CL10-6033,1S-MH-MU-ZNT-CL10-6850,1,14472,19271
35027,19269-39696,1S-MH-MU-ZNT-CL10-6850,1S-MH-MU-ZNT-CL10-7891,1,19269,39696
35027,15823-25799,1S-MH-MU-ZNT-CL10-6486,1S-MH-MU-ZNT-CL10-6913,1.1,15823,25799
35027,12277-10747,1S-MH-MU-ZNT-CL10-6645,1S-MH-MU-ZNT-CL10-6651,1.2,12277,10747
35028,35028-10982,1S-MH-MU-ZNT-RSTN-SHAN,1S-MH-MU-ZNT-CL10-6650,1,35028,10982
