SOURCE_SWITCH_ID,DESTINATION_SWITCH_ID,MEASUREDLENGTH,PATH,CABLETYPE,NUMBEROFCORES,ARMOURED,NEUTRALMATERIAL,CABLEID,CABLECONDUCTORMATERIAL,DIVISIONCODE,ZONECODE,REMARKS,SOURCE_SS,DESTINATION_SS,DATECREATED,NO_OF_SEGMENT,SWNO,VOLTAGE,I_Month_01,I_Month_02,I_Month_03,I_Month_04,I_Month_05,I_Month_06,I_Month_07,I_Month_08,I_Month_09,I_Month_10,I_Month_11,I_Month_12,PEAK_Month_01,PEAK_Month_02,PEAK_Month_03,PEAK_Month_04,PEAK_Month_05,PEAK_Month_06,PEAK_Month_07,PEAK_Month_08,PEAK_Month_09,PEAK_Month_10,PEAK_Month_11,PEAK_Month_12,CYCLE_Month_01,CYCLE_Month_02,CYCLE_Month_03,CYCLE_Month_04,CYCLE_Month_05,CYCLE_Month_06,CYCLE_Month_07,CYCLE_Month_08,CYCLE_Month_09,CYCLE_Month_10,CYCLE_Month_11,CYCLE_Month_12,OVR_Month_01,OVR_Month_02,OVR_Month_03,OVR_Month_04,OVR_Month_05,OVR_Month_06,OVR_Month_07,OVR_Month_08,OVR_Month_09,OVR_Month_10,OVR_Month_11,OVR_Month_12,Num_Faults,SWITCH_NO,FAULT_STATION_NAME,FAULT_STD_CABLE_SIZE,FAULT_CABLE_TYPE,FAULT_TIME_OUTAGE,FAULT_SOURCE_SS,FAULT_FROM_SWITCH,FAULT_DESTINATION_SS,FAULT_TO_SWITCH,FAULT_VOLTAGE,FAULT_TIME_DIFFERENCE_HOURS,FAULT_RELAY_FUSE_B,FAULT_RELAY_FUSE_N,FAULT_RELAY_FUSE_Y,FAULT_DIVISION,FAULT_RELAY_FUSE,FAULT_AFFECTED_STATION,FAULT_AFFECTED_SWITCH,REASON_CATEGORY,REASON_TEXT,IR_Measurement_MOhm,Tan_Delta,Partial_Discharge_Frequency,Partial_Discharge_Intensity
PT,33087,100.000,BHAYANDAR(W) REC STN 33087 TO PT (20MVA NO.1),XLPE,3.0,Y,AL,HT33KV0000025419,AL,5000.0,5051,,BHAYANDAR WEST REC-STN,BHAYANDAR WEST REC-STN,2006-04-04 00:00:00+00:00,1,33087,33KV,116.801,120.200,132.972,161.802,174.846,172.950,166.931,166.931,142.799,154.153,126.744,111.037,196.950,256.830,220.280,243.198,357.469,247.434,166.931,166.931,224.000,254.280,182.260,170.300,6.000,1.000,5.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,6.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5,33087,BHAYANDAR WEST REC-STN,400,XLPE,2022-07-01 23:09:00+00:00 | 2020-10-29 16:06:00+00:00,220KV GHODBUNDER REC-STN,220GHO56,BHAYANDAR WEST REC-STN,33087 | 33289,33KV,0.016666666666666666 | 1.0833333333333333,,,,MIRABHAINDER | BORIWALI,2.0 | 3.0,SITA NAGAR | DMS OFFLINE AT BHAYANDAR VILLAGE NO 2 | DMS OFFLINE AT BALAJI IND EST NO 1 | DMS OFFLINE AT NARAYAN NAGAR,2 | 1,TRIPPING | SCADA FAILURE,SITA NAGAR S/S (DMS) WENT OFFLINE AFTER TRIPPING | DMS OFFLINE AT BHAYANDAR VILLAGE NO 2 S/S | DMS OFFLINE AT BALAJI IND EST NO 1 S/S | DMS OFFLINE AT NARAYAN NAGAR S/S,,,,
PT,33093,100.000,MIRA REC-STN 33093 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908561ODA,AL,5000.0,5052,,MIRA REC-STN,MIRA REC-STN,2009-12-05 00:00:00+00:00,1,33093,33KV,68.967,70.003,83.429,94.894,104.729,115.147,118.271,118.271,101.258,85.377,70.485,77.598,230.260,130.000,236.000,186.643,174.844,176.477,118.271,118.271,160.800,123.550,147.230,119.420,5.000,5.000,4.000,3.000,3.000,1.000,0.000,0.000,2.000,1.000,1.000,2.000,142.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33101,100.000,DEVIDAS LANE REC STN 33101 TO PT ( 20MVA NO.1),XLPE,3.0,Y,AL,HT33KV6908549489,AL,4000.0,4042,,DEVIDAS LANE REC-STN,DEVIDAS LANE REC-STN,2011-03-04 00:00:00+00:00,1,33101,33KV,51.163,54.222,68.373,76.069,97.739,78.788,59.549,59.549,68.812,80.904,67.250,53.656,97.700,92.910,261.620,113.458,267.999,274.476,59.549,59.549,106.870,221.560,100.980,214.230,0.000,0.000,4.000,0.000,3.000,3.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,270.000,0.000,262.000,409.000,0.000,0.000,0.000,38.000,0.000,4.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33102,100.000,DEVIDAS LANE REC-STN 33102 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908549711,AL,4000.0,4042,,DEVIDAS LANE REC-STN,DEVIDAS LANE REC-STN,2011-03-04 00:00:00+00:00,1,33102,33KV,100.707,105.614,118.712,138.229,147.778,121.633,140.475,140.475,119.083,129.468,111.967,103.277,176.457,188.804,237.490,277.058,243.372,214.526,140.475,140.475,180.760,180.320,175.750,175.750,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33176,100.000,SHANTI STAR MIRA REC-STN 33176 TO PT ( 20MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908549489,AL,5000.0,5052,,SHANTI STAR MIRA REC-STN,SHANTI STAR MIRA REC-STN,2012-02-18 00:00:00+00:00,1,33176,33KV,122.432,121.710,137.653,168.708,152.201,159.252,166.977,166.977,130.625,161.383,127.530,107.166,207.657,234.840,213.660,284.652,247.766,255.823,166.977,166.977,180.110,242.550,218.900,181.550,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33181,100.000,DEVIDAS LANE REC-STN 33181 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908549711,AL,4000.0,4042,,DEVIDAS LANE REC-STN,DEVIDAS LANE REC-STN,2012-11-30 00:00:00+00:00,1,33181,33KV,110.712,120.681,139.181,160.274,179.177,172.119,184.520,184.520,139.450,153.889,138.358,123.166,220.700,216.290,253.970,272.801,11092.193,273.488,184.520,184.520,200.850,233.100,206.930,213.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33196,100.000,KANAKIA CCI REC-STN TO PT (10 MVA NO.3),PILC,1.0,Y,AL,,AL,4000.0,4043,,KANAKIA CCI REC-STN,KANAKIA CCI REC-STN,2022-07-14 00:00:00+00:00,1,33196,22KV,38.419,32.962,48.768,81.330,54.874,35.505,0.000,0.000,40.501,45.645,38.177,32.976,78.139,76.732,91.089,174.135,130.860,82.156,0.000,0.000,65.020,65.900,59.390,129.670,0.000,0.000,1.000,3.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,93.000,0.000,1.000,5.000,61.000,0.000,0.000,0.000,0.000,0.000,1.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33213,100.000,DAHISAR REC-STN 33213 TO PT(20.MVA.2),XLPE,3.0,Y,AL,HT33KV6908561POM,AL,4000.0,4043,,DAHISAR REC-STN,DAHISAR REC-STN,2009-12-04 00:00:00+00:00,1,33213,33KV,106.069,108.984,141.403,149.259,160.719,146.498,127.824,127.824,155.849,149.472,121.036,102.793,233.046,231.355,263.640,257.777,262.343,271.160,127.824,127.824,260.350,216.000,176.800,252.940,1.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,44.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33229,4.211,RAVI MHADA REC-STN TO P.T.(20MVA NO.1),XLPE,3.0,Y,AL,,AL,5000.0,5052,,RAVI MHADA REC-STN,RAVI MHADA REC-STN,2016-12-12 00:00:00+00:00,1,33229,33KV,105.166,79.400,102.333,116.058,126.564,122.062,120.101,120.101,153.318,188.471,158.302,143.571,179.710,176.370,174.030,201.765,203.475,212.986,120.101,120.101,222.700,272.840,246.750,213.470,2.000,4.000,3.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33230,7.680,RAVI MHADA REC-STN TO P.T.(16MVA NO.1),XLPE,3.0,Y,AL,,AL,5000.0,5052,,RAVI MHADA REC-STN,RAVI MHADA REC-STN,2016-12-12 00:00:00+00:00,1,33230,33KV,39.279,53.119,60.808,72.288,76.151,75.003,70.201,70.201,1.642,1.606,1.690,1.686,136.322,118.980,125.070,140.148,117.913,129.621,70.201,70.201,2.110,2.130,18.460,28.660,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.000,8.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,2.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33231,100.000,SADGURU REC-STN TO P.T.(20MVA NO.1),XLPE,3.0,Y,AL,,AL,5000.0,5053,,SADGURU REC-STN,SADGURU REC-STN,2016-12-09 00:00:00+00:00,1,33231,33KV,98.748,105.854,124.621,141.020,163.869,151.793,142.000,142.000,128.911,149.606,120.223,100.835,240.000,230.000,214.000,268.000,258.000,980.000,142.000,142.000,186.000,242.000,198.000,152.000,0.000,2.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,14.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33289,100.000,BHAYANDAR(W) REC STN 33087 TO PT (20MVA NO.3),XLPE,3.0,Y,AL,HT33KV0000025419,AL,5000.0,5051,,BHAYANDAR WEST REC-STN,BHAYANDAR WEST REC-STN,2020-09-02 00:00:00+00:00,1,33289,33KV,97.605,102.257,119.200,147.751,161.083,149.591,152.702,152.702,129.942,143.363,121.460,101.316,234.590,242.920,189.770,255.370,253.650,257.260,152.702,152.702,190.490,211.930,191.010,153.620,0.000,1.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,42.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33290,100.000,VINAMRA REC-STN 33290 TO P.T.(20 MVA NO.1),XLPE,3.0,Y,AL,HT33KV6908561ODA,AL,5000.0,5053,,VINAMRA REC-STN,VINAMRA REC-STN,2021-01-13 00:00:00+00:00,1,33290,33KV,91.034,91.864,95.276,135.043,140.925,138.249,129.840,129.840,105.790,122.713,105.116,87.914,141.227,157.340,160.984,246.832,211.629,237.211,129.840,129.840,146.730,177.980,159.800,136.210,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33291,100.000,VINAMRA REC-STN 33291 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908561ODA,AL,5000.0,5053,,VINAMRA REC-STN,VINAMRA REC-STN,2020-10-20 00:00:00+00:00,1,33291,33KV,85.905,90.679,108.840,128.531,139.497,148.208,139.350,139.350,108.584,127.503,102.969,86.864,195.530,161.290,183.340,253.900,216.913,254.079,139.350,139.350,156.310,227.120,177.980,147.650,1.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33299,100.000,DAHISAR WEST REC-STN 33299 TO PT ( 20MVA NO.1),XLPE,3.0,Y,AL,HT33KV6908549489,AL,4000.0,4042,,DAHISAR WEST REC-STN,DAHISAR WEST REC-STN,2021-04-20 00:00:00+00:00,1,33299,33KV,54.226,56.087,67.058,76.194,89.328,112.820,42.733,42.733,76.297,85.594,68.497,57.347,124.600,98.970,112.580,125.610,242.123,287.742,42.733,42.733,105.740,138.130,188.210,91.310,4.000,3.000,1.000,1.000,0.000,2.000,0.000,0.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,80.000,410.000,0.000,0.000,0.000,0.000,18.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33300,100.000,DAHISAR WEST REC-STN 33300 TO PT ( 20MVA NO.2),XLPE,3.0,Y,AL,HT33KV6908549489,AL,4000.0,4042,,DAHISAR WEST REC-STN,DAHISAR WEST REC-STN,2021-05-05 00:00:00+00:00,1,33300,33KV,99.469,105.859,126.484,144.488,160.427,130.017,154.028,154.028,139.066,130.376,110.311,97.987,213.260,195.830,221.520,255.805,267.175,227.416,154.028,154.028,210.820,232.090,204.490,209.000,3.000,2.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33322,100.000,SHIMPOLI REC-STN 33322 TO P.T.(10 MVA NO.1),PILC,3.0,Y,AL,,AL,4000.0,4042,,SHIMPOLI REC-STN,SHIMPOLI REC-STN,2005-09-06 00:00:00+00:00,1,33322,22KV,83.118,87.954,91.197,100.618,110.200,113.274,153.802,153.802,88.743,100.288,93.222,96.258,933.067,158.720,212.000,163.896,255.212,181.736,153.802,153.802,163.880,185.010,159.420,190.880,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33323,100.000,SHIMPOLI REC-STN 33323 TO P.T.(10 MVA NO.2),PILC,3.0,Y,AL,,AL,4000.0,4042,,SHIMPOLI REC-STN,SHIMPOLI REC-STN,2005-09-06 00:00:00+00:00,1,33323,22KV,94.855,96.862,99.667,127.130,133.435,130.316,152.393,152.393,114.108,131.524,113.230,112.138,158.480,884.944,197.450,192.300,257.559,188.544,152.393,152.393,182.190,177.260,170.450,166.460,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1,33323,SHIMPOLI REC-STN,300+400,PILC+XLPE,2025-03-24 20:14:00+00:00,TATA`S BORIVALI REC-STN,T22BOROG26,SHIMPOLI REC-STN,33323,22KV,2.0366666666666666,,,,BORIWALI,2.0,,,,,,,,
PT,33339,100.000,VAZIRA REC-STN 33339 TO P.T.(20 MVA NO.1),XLPE,3.0,Y,AL,HT33KV0000025679,AL,4000.0,4043,,VAZIRA REC-STN,VAZIRA REC-STN,2022-04-04 00:00:00+00:00,1,33339,33KV,105.459,111.521,125.086,138.209,150.499,154.320,173.048,173.048,125.305,146.101,126.520,102.024,159.513,177.191,205.500,2021.883,259.226,1022.819,173.048,173.048,256.050,223.460,205.360,268.890,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,102.000,0,,,,,,,,,,,,,,,,,,,,,,,,
PT,33340,100.000,VAZIRA REC-STN 33340 TO P.T.(20 MVA NO.2),XLPE,3.0,Y,AL,HT33KV0000025679,AL,4000.0,4043,,VAZIRA REC-STN,VAZIRA REC-STN,2022-04-21 00:00:00+00:00,1,33340,33KV,110.753,103.104,125.831,154.294,162.927,167.935,193.211,193.211,127.826,157.207,130.656,119.682,2154.604,183.680,206.880,249.007,265.441,1146.286,193.211,193.211,223.460,218.900,191.690,197.350,0.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOR02,33096,6099.910,GANTRY(INSIDE BORIVLI R/S) TO TATA BORIVLI R/S PH → JT.NO.01 → JT.NO.01 → JT.NO.01A → JT.NO.01A → JT.NO.01B → JT.NO.01B → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.04A → JT.NO.04A → JT.NO.04B → JT.NO.04B → JT.NO.04C → JT.NO.04C → JT.NO.04D → JT.NO.04D → JT.NO.04E → JT.NO.04E → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.06A → JT.NO.06A → JT.NO.07 → JT.NO.07 → JT.NO.07B → JT.NO.07B → JT.NO.07C → JT.NO.07C → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.0C → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12C → JT.NO.12 → JT.NO.13 → JT.NO.12A → JT.NO.12 → JT.NO.12B → JT.NO.12A → JT.NO.12C → JT.NO.12B → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.15A → JT.NO.15A → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19A → JT.NO.19 → JT.NO.20 → JT.NO.19A → JT.NO.19 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.26A → JT.NO.26A → JT.NO.26B → JT.NO.26B → JT.NO.26C → JT.NO.26C → JT.NO.26D → JT.NO.26C → JT.NO.26E → JT.NO.26E → JT.NO.27C → JT.NO.27 → JT.NO.27A → JT.NO.27A → JT.NO.27B → JT.NO.27B → JT.NO.28 → JT.NO.27C → JT.NO.27D → JT.NO.27D → JT.NO.27 → JT.NO.28 → JT.NO.28A → JT.NO.28A → JT.NO.29 → JT.NO.29 → JT.NO.29A → JT.NO.29A → JT.NO.29B → JT.NO.29B → JT.NO.30 → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.31A → JT.NO.31A → JT.NO.32 → TATA'S BORIVALI REC-STN TO NIRLON REC-STN (SWNO.T22BO02 TO JT.NO.C),PILC,3.0,Y,AL,,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,NIRLON REC-STN,2010-02-10 00:00:00+00:00,64,33096,22KV,85.888,90.692,95.760,96.988,104.895,112.860,91.935,91.935,,,,,168.405,233.293,195.136,179.068,202.312,232.901,91.935,91.935,,,,,5.000,4.000,4.000,5.000,5.000,2.000,0.000,0.000,,,,,0.000,13.000,1.000,0.000,0.000,12.000,0.000,0.000,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOR02,33096,6099.910,GANTRY(INSIDE BORIVLI R/S) TO TATA BORIVLI R/S PH → JT.NO.01 → JT.NO.01 → JT.NO.01A → JT.NO.01A → JT.NO.01B → JT.NO.01B → JT.NO.02 → JT.NO.02 → JT.NO.03 → JT.NO.03 → JT.NO.04 → JT.NO.04 → JT.NO.04A → JT.NO.04A → JT.NO.04B → JT.NO.04B → JT.NO.04C → JT.NO.04C → JT.NO.04D → JT.NO.04D → JT.NO.04E → JT.NO.04E → JT.NO.05 → JT.NO.05 → JT.NO.06 → JT.NO.06 → JT.NO.06A → JT.NO.06A → JT.NO.07 → JT.NO.07 → JT.NO.07B → JT.NO.07B → JT.NO.07C → JT.NO.07C → JT.NO.08 → JT.NO.08 → JT.NO.08A → JT.NO.08A → JT.NO.09 → JT.NO.09 → JT.NO.10 → JT.NO.0C → JT.NO.10 → JT.NO.11 → JT.NO.11 → JT.NO.12C → JT.NO.12 → JT.NO.13 → JT.NO.12A → JT.NO.12 → JT.NO.12B → JT.NO.12A → JT.NO.12C → JT.NO.12B → JT.NO.13 → JT.NO.14 → JT.NO.14 → JT.NO.15 → JT.NO.15 → JT.NO.15A → JT.NO.15A → JT.NO.16 → JT.NO.16 → JT.NO.17 → JT.NO.17 → JT.NO.18 → JT.NO.18 → JT.NO.19A → JT.NO.19 → JT.NO.20 → JT.NO.19A → JT.NO.19 → JT.NO.20 → JT.NO.21 → JT.NO.21 → JT.NO.22 → JT.NO.22 → JT.NO.23 → JT.NO.23 → JT.NO.24 → JT.NO.24 → JT.NO.25 → JT.NO.25 → JT.NO.26 → JT.NO.26 → JT.NO.26A → JT.NO.26A → JT.NO.26B → JT.NO.26B → JT.NO.26C → JT.NO.26C → JT.NO.26D → JT.NO.26C → JT.NO.26E → JT.NO.26E → JT.NO.27C → JT.NO.27 → JT.NO.27A → JT.NO.27A → JT.NO.27B → JT.NO.27B → JT.NO.28 → JT.NO.27C → JT.NO.27D → JT.NO.27D → JT.NO.27 → JT.NO.28 → JT.NO.28A → JT.NO.28A → JT.NO.29 → JT.NO.29 → JT.NO.29A → JT.NO.29A → JT.NO.29B → JT.NO.29B → JT.NO.30 → JT.NO.30 → JT.NO.31 → JT.NO.31 → JT.NO.31A → JT.NO.31A → JT.NO.32 → TATA'S BORIVALI REC-STN TO NIRLON REC-STN (SWNO.T22BO02 TO JT.NO.C),PILC,3.0,Y,AL,,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,NIRLON REC-STN,2010-02-10 00:00:00+00:00,64,33096,33KV,82.401,84.939,87.319,97.875,,,,,89.763,93.805,84.381,82.123,189.890,223.490,255.190,258.940,,,,,187.350,167.300,242.800,253.240,4.000,4.000,5.000,2.000,,,,,2.000,3.000,3.000,5.000,12.000,62.000,86.000,10.000,,,,,2.000,0.000,142.000,110.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOR03,33093,6079.000,TATA'S BORIVALI REC-STN TO MIRA REC-STN (ABDENDED),PILC,3.0,Y,AL,HT22KV6908561QBI,AL,4000.0,5052,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,2009-12-14 00:00:00+00:00,1,33093,33KV,68.967,70.003,83.429,94.894,104.729,115.147,118.271,118.271,101.258,85.377,70.485,77.598,230.260,130.000,236.000,186.643,174.844,176.477,118.271,118.271,160.800,123.550,147.230,119.420,5.000,5.000,4.000,3.000,3.000,1.000,0.000,0.000,2.000,1.000,1.000,2.000,142.000,0.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOR03,33134,212.500,JT.NO.01 → JT.NO.02 → SWNO_T22BO03 → JT.NO.01,XLPE,3.0,Y,AL,<Null>,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,TIMES OF INDIA REC-STN,2009-07-22 00:00:00+00:00,2,33134,33KV,97.842,97.343,108.628,118.485,125.858,133.207,115.977,115.977,112.272,120.566,96.517,88.672,291.710,237.560,227.880,220.340,265.760,287.685,115.977,115.977,161.270,219.300,168.410,167.600,4.000,4.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,524.000,4.000,14.000,0.000,4.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOR12,33094,329.087,JT.NO.14B → JT.NO.14D → JT.NO.14C → JT.NO.15A → JT.NO.14D → JT.NO.14C,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,4043,ABANDONED,TATA'S BORIVALI REC-STN,MIRA REC-STN,2006-07-28 00:00:00+00:00,3,33094,22KV,70.327,70.978,94.353,117.406,125.223,114.874,123.291,123.291,123.873,125.135,108.510,89.555,123.030,154.069,183.000,220.605,217.204,185.652,123.291,123.291,189.330,185.280,167.570,163.440,4.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOROG028,33304,5600.000,SWNO_T22BOROG28 → SWNO_33304,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,TATA'S BORIVLI REC-STN,2021-01-20 00:00:00+00:00,2,33304,22KV,3.297,3.361,3.308,3.317,3.333,3.333,3.333,3.333,3.260,3.260,3.260,3.260,6.342,6.882,6.721,3.333,3.333,3.333,3.333,3.333,3.260,3.260,3.260,3.260,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
T22BOROG04,33303,5600.000,SWNO_T22BOROG4 → SWNO_33303,XLPE,3.0,Y,AL,HT22KV6908561QH0,AL,4000.0,3034,AS PER HT SLD,TATA'S BORIVALI REC-STN,MAHINDRA AND MAHINDRA REC-STN,2021-01-20 00:00:00+00:00,2,33303,22KV,4.032,4.173,4.204,4.426,4.462,4.462,4.462,4.462,4.290,4.290,4.290,4.290,7.088,7.605,7.668,4.462,4.462,4.462,4.462,4.462,4.290,4.290,4.290,4.290,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,,,,,,,,,,,,,,,,,,,,,,,,
