SWNO,Month_01,Month_02,Month_03,Month_04,Month_05,Month_06,Month_07,Month_08,Month_09,Month_10,Month_11,Month_12
3620,67.122,82.079,88.571,76.111,97.999,94.821,72.782,72.782,87.417,86.291,72.971,49.296
3621,17.226,18.721,21.697,21.399,24.323,22.316,16.435,16.435,20.157,21.391,20.127,17.745
3622,0.000,0.000,0.794,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3623,113.773,130.856,145.265,142.843,161.693,161.159,109.381,109.381,147.827,154.132,127.549,95.185
36235,66.562,53.031,57.902,95.760,107.513,98.332,93.650,93.650,92.597,86.548,84.997,78.210
36236,79.260,87.636,105.888,127.188,123.790,86.244,84.051,84.051,85.389,109.727,95.500,80.145
36237,11.405,11.933,12.486,14.488,14.836,13.925,7.222,7.222,10.364,14.478,12.531,12.084
36238,45.799,51.178,47.978,66.259,70.782,70.557,46.696,46.696,61.410,67.163,61.505,38.937
36239,284.073,296.204,329.197,436.206,433.505,384.727,329.904,329.904,344.604,381.877,358.281,306.838
3624,26.232,25.808,29.024,38.388,34.972,37.367,17.747,17.747,40.317,39.243,31.803,25.275
36240,80.620,86.926,95.834,125.701,112.349,108.446,70.853,70.853,90.245,98.545,87.230,85.937
36241,12.201,13.075,13.159,16.752,17.370,16.250,6.213,6.213,14.381,14.917,12.484,11.991
36245,12.568,13.768,14.017,18.619,18.833,19.545,7.326,7.326,,,,
36246,296.347,291.040,288.743,367.674,375.940,292.080,178.942,178.942,290.624,310.668,269.154,259.533
36247,66.019,71.018,70.966,84.688,85.260,80.512,29.774,29.774,67.803,70.602,61.422,59.921
36248,74.614,56.418,49.613,106.773,106.925,51.981,42.488,42.488,77.666,82.103,71.042,72.231
36249,75.142,75.984,79.122,89.799,93.549,92.457,69.755,69.755,85.720,91.154,80.657,75.749
3625,3.380,3.205,2.826,2.484,2.723,2.417,3.729,3.729,4.779,3.750,3.541,3.282
36250,40.160,44.827,36.967,20.737,23.522,30.324,11.834,11.834,16.653,22.978,20.025,18.593
36251,35.041,38.018,39.992,50.624,54.311,45.845,19.843,19.843,41.929,42.219,35.252,32.201
3629,7.535,7.716,7.433,7.600,8.282,8.396,6.560,6.560,9.169,7.384,6.849,6.872
3630,12.625,13.232,12.782,12.299,17.316,14.508,10.772,10.772,13.189,10.881,10.857,13.604
3631,156.618,170.571,157.142,177.449,207.386,194.658,123.744,123.744,173.865,169.694,151.506,152.375
3632,18.209,19.562,20.412,23.759,28.086,25.192,12.706,12.706,21.145,20.930,17.655,16.622
3633,3.066,0.792,0.254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3634,68.371,69.645,64.022,72.786,87.722,83.608,37.910,37.910,75.111,72.976,62.887,62.464
3635,53.033,63.188,58.204,60.672,71.821,65.039,57.867,57.867,60.168,65.781,57.992,56.770
3636,73.589,74.741,76.466,79.587,81.626,86.892,94.000,94.000,90.853,94.568,79.630,74.864
3637,80.122,83.591,94.453,97.935,100.499,107.223,106.000,106.000,104.222,114.260,96.488,87.852
3638,348.384,376.032,415.293,425.653,424.246,478.408,444.000,444.000,420.969,453.576,359.065,357.031
3639,78.564,78.039,91.993,115.515,103.525,107.127,112.000,112.000,101.936,109.741,89.680,90.592
3640,123.410,132.396,146.068,148.365,147.185,143.233,137.000,137.000,138.087,144.108,107.649,112.686
3643,63.220,61.656,74.961,64.317,81.514,95.918,102.000,102.000,93.570,101.544,86.882,76.106
3644,84.510,90.582,103.600,111.757,117.859,115.051,122.000,122.000,107.434,117.996,106.417,90.555
3645,70.187,73.887,83.297,116.950,108.551,119.325,103.000,103.000,60.102,66.008,53.730,48.578
3646,70.683,72.222,82.203,91.097,95.721,84.065,98.000,98.000,76.547,88.073,74.758,65.761
3647,288.072,281.728,338.830,384.483,395.027,395.589,432.000,432.000,329.699,360.140,318.804,269.209
3648,0.384,0.428,0.388,0.811,0.846,0.623,0.000,0.000,0.170,0.185,0.113,0.168
36697,1.501,1.503,1.504,1.612,1.648,1.644,1.628,1.628,1.512,1.512,1.511,1.506
36698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36699,41.475,43.267,48.448,56.699,59.854,59.368,61.011,61.011,50.280,53.084,45.913,40.663
36700,72.628,62.738,73.584,89.973,97.016,95.761,136.757,136.757,77.052,86.181,73.837,62.165
36701,162.446,149.659,190.515,211.043,227.230,236.716,263.939,263.939,198.400,215.264,177.274,150.595
36702,35.768,36.921,48.181,53.914,61.759,72.795,49.151,49.151,61.830,64.222,45.512,36.537
36703,16.137,15.652,16.151,12.982,12.507,12.471,11.945,11.945,19.554,21.427,21.009,20.047
36706,1.489,1.489,1.975,1.488,1.489,2.075,1.486,1.486,1.500,1.500,1.500,1.497
36707,48.595,51.138,53.313,68.298,78.904,72.184,77.455,77.455,38.477,57.103,61.113,51.019
36708,1.550,1.552,1.557,1.544,1.545,1.547,1.551,1.551,1.582,1.581,1.579,1.569
36709,52.285,57.457,62.408,71.969,78.281,80.640,110.149,110.149,59.179,71.949,61.497,51.664
36710,203.675,218.976,226.657,288.573,313.380,304.804,332.288,332.288,215.575,255.605,234.267,194.933
36711,93.958,93.790,102.745,130.559,133.937,133.723,126.402,126.402,100.836,111.500,99.448,84.487
36712,12.993,13.148,14.808,20.157,22.814,20.446,20.661,20.661,,,,
36756,112.251,116.107,123.263,129.254,128.932,127.152,97.080,97.080,129.242,120.107,113.507,122.923
36757,26.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36758,310.383,314.642,306.015,339.157,348.023,362.386,373.643,373.643,369.275,343.337,279.046,304.440
36759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36760,28.427,26.778,2.303,6.010,2.244,16.495,2.237,2.237,2.341,2.366,2.392,2.385
36761,18.866,37.507,23.196,40.697,43.120,53.100,96.353,96.353,70.816,59.856,56.708,34.152
36762,160.482,164.245,170.199,176.293,181.323,183.282,184.018,184.018,176.891,173.201,163.331,152.276
37009,0.000,0.326,0.219,0.000,0.000,2.937,0.000,0.000,0.000,0.000,1.082,0.020
3701,0.031,0.000,0.137,0.000,0.000,0.746,0.000,0.000,0.000,0.000,0.000,0.000
37010,85.725,90.640,128.548,107.204,113.028,107.036,109.035,109.035,119.537,128.998,108.956,93.590
37011,0.000,0.143,1.239,0.000,0.000,0.152,0.000,0.000,0.000,0.000,0.049,0.016
37012,38.373,54.729,53.961,53.252,52.836,52.650,56.486,56.486,46.416,50.750,42.417,37.651
37013,310.337,338.962,421.083,380.216,398.642,376.712,382.003,382.003,376.335,407.474,349.651,323.983
37014,93.109,97.853,103.326,95.157,104.772,95.812,92.808,92.808,97.518,103.591,90.122,101.659
37015,92.261,97.313,129.163,125.566,126.130,122.428,123.813,123.813,114.355,124.985,107.480,94.459
37018,64.753,68.297,78.381,87.331,93.457,91.460,92.946,92.946,82.404,87.797,75.474,67.560
37019,63.579,58.162,57.404,79.687,83.524,79.042,50.685,50.685,72.253,77.603,69.594,67.810
3702,0.000,0.000,0.157,0.000,0.000,0.207,0.000,0.000,0.000,0.347,0.000,0.000
37020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37021,211.730,215.752,250.685,301.072,323.345,306.577,268.756,268.756,248.112,264.753,228.170,204.835
37022,0.000,0.767,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040
37023,48.208,53.696,74.355,132.914,149.547,139.554,125.953,125.953,0.000,0.000,0.000,0.000
37024,38.458,39.284,49.241,6.412,0.000,0.000,0.000,0.000,97.067,103.793,87.632,73.094
3703,162.070,165.467,163.273,175.133,175.257,171.633,176.155,176.155,165.911,163.927,167.949,148.908
3704,101.696,105.209,108.163,126.206,138.180,128.801,136.519,136.519,125.163,135.834,112.315,101.121
3705,266.113,280.506,296.032,307.558,324.244,308.945,327.313,327.313,303.813,311.765,295.668,248.756
37057,60.945,59.638,71.574,99.617,109.948,111.437,101.081,101.081,85.433,94.924,67.456,52.135
37058,26.895,9.149,10.014,4.151,6.365,15.678,0.000,0.000,1.587,64.423,57.705,51.898
3706,7.506,7.150,9.196,12.670,13.977,13.219,13.396,13.396,,,,
3707,0.031,0.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.137,0.000,0.000
3710,79.584,87.234,101.226,106.196,130.282,78.986,50.064,50.064,94.252,96.308,80.230,68.849
3711,43.297,44.822,46.103,46.220,46.712,47.711,45.023,45.023,46.876,49.540,42.759,37.146
3712,1.132,6.589,8.279,1.119,0.000,0.281,0.000,0.000,0.000,0.000,0.000,0.186
3713,99.674,104.774,111.354,133.425,139.698,129.397,126.506,126.506,124.748,132.599,113.040,107.713
3714,221.575,238.111,249.785,279.940,312.893,257.525,223.319,223.319,259.728,274.008,226.466,219.230
3715,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3722,250.010,269.378,291.157,326.475,341.332,338.034,332.000,332.000,289.655,314.192,273.621,251.152
3723,83.182,88.914,106.215,117.702,122.240,117.251,130.000,130.000,98.220,111.572,98.565,86.244
3724,19.852,19.455,21.502,21.585,24.999,25.261,21.000,21.000,20.981,22.559,20.731,15.737
3725,53.404,63.877,66.425,89.167,97.807,89.900,94.000,94.000,72.140,78.596,65.077,58.843
3726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
3727,97.396,103.875,101.435,105.090,98.823,105.634,86.000,86.000,106.510,111.414,98.309,100.478
3730,76.158,80.508,98.880,102.117,107.775,102.421,96.000,96.000,89.408,102.187,86.809,77.597
3731,81.926,88.834,103.175,117.847,126.906,116.684,113.000,113.000,101.901,113.801,95.303,87.923
3732,95.709,96.677,107.893,116.052,121.204,125.667,96.000,96.000,111.054,121.312,107.004,102.490
3733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3734,329.911,354.098,402.546,446.187,475.351,461.793,412.000,412.000,390.945,430.983,369.384,339.761
3735,52.365,57.311,66.629,72.956,77.185,71.330,82.000,82.000,63.634,69.809,60.066,54.078
3736,29.110,30.716,31.135,35.375,40.095,39.523,26.000,26.000,36.011,36.379,31.649,29.911
37691,53.810,60.452,60.895,118.654,138.068,0.000,0.000,0.000,0.000,0.016,0.000,0.000
37692,233.986,224.988,270.324,322.694,362.037,306.545,282.378,282.378,289.743,381.485,312.769,259.926
37693,1.165,1.179,1.339,1.332,1.438,1.363,1.884,1.884,1.756,1.789,1.609,1.568
37694,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
37695,81.463,89.584,105.567,94.886,103.004,100.460,90.875,90.875,144.234,155.243,131.808,111.123
37696,88.967,95.697,104.840,145.671,165.203,78.009,86.160,86.160,63.274,72.981,61.241,50.712
3802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3803,92.509,99.251,88.370,106.864,113.885,108.309,109.996,109.996,96.875,104.847,86.766,74.373
3804,160.528,174.993,172.148,210.247,219.061,212.031,220.573,220.573,192.333,211.050,178.477,137.145
3805,67.548,75.517,81.859,99.022,106.183,102.081,110.139,110.139,96.158,106.522,89.596,57.644
3806,33.625,34.780,43.849,5.918,0.000,0.000,0.000,0.000,36.799,38.099,44.148,58.273
3807,0.346,0.021,0.022,3.998,0.106,0.067,0.113,0.113,0.430,0.430,0.215,0.046
3808,47.191,5.480,1.031,1.396,1.830,1.746,2.662,2.662,,,,
3811,156.993,158.156,164.331,152.335,150.271,150.271,150.271,150.271,158.928,169.002,179.378,163.677
3812,44.479,46.131,53.480,66.192,68.427,65.552,68.908,68.908,55.055,64.054,54.763,45.543
3813,123.774,121.352,142.287,174.376,184.247,175.683,185.989,185.989,149.825,168.544,137.056,119.028
3814,7.718,8.082,9.225,1.332,0.000,0.000,0.000,0.000,8.026,7.836,9.892,14.169
3815,35.473,35.442,36.734,4.801,0.000,0.000,0.000,0.000,49.110,51.162,55.811,62.841
3816,80.669,76.597,90.803,109.150,115.938,110.627,116.399,116.399,97.671,107.637,85.121,77.630
3817,92.752,91.901,100.088,45.323,37.977,37.977,37.977,37.977,147.042,157.168,158.520,147.767
38205,76.382,81.804,97.929,108.768,125.190,120.308,130.000,130.000,99.006,112.970,95.169,78.946
38206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38207,270.834,207.492,270.954,319.011,365.651,357.406,364.000,364.000,440.130,546.464,457.489,401.018
38208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38209,69.849,72.491,89.786,113.554,128.825,124.366,125.000,125.000,93.761,107.568,90.873,73.294
38210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38212,66.791,56.067,85.177,99.764,110.946,110.916,112.000,112.000,85.888,88.876,54.655,67.890
38215,18.463,18.608,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030
38216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38217,80.434,85.572,101.827,106.245,99.680,104.244,99.000,99.000,84.646,148.104,142.752,122.436
38218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38219,98.241,149.247,173.480,198.138,206.213,202.936,200.000,200.000,0.000,0.000,0.049,0.000
38220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38221,63.045,52.213,77.678,96.836,109.687,101.563,106.000,106.000,84.051,96.089,81.111,66.544
38222,58.079,61.037,78.147,64.503,104.301,99.094,95.000,95.000,80.761,95.872,77.487,61.430
38223,40.516,42.248,53.045,80.154,71.943,68.062,63.000,63.000,59.777,68.138,56.424,44.810
38224,65.971,68.492,81.934,102.945,113.440,89.328,89.000,89.000,86.670,100.692,82.728,69.684
38225,73.329,81.296,98.745,102.263,146.606,139.100,144.000,144.000,94.086,117.681,100.020,77.948
38226,69.044,72.805,68.250,66.115,60.394,65.750,29.000,29.000,76.913,76.270,53.444,60.030
38227,291.827,311.578,364.473,397.743,486.835,450.354,424.000,424.000,378.917,440.753,356.597,297.854
38228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38232,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38233,74.688,75.135,71.179,82.375,100.249,99.946,103.000,103.000,87.480,76.266,62.706,64.532
38234,107.702,107.825,114.462,109.219,111.883,112.021,91.000,91.000,120.927,131.420,100.455,105.882
38235,363.297,376.718,412.590,439.643,496.312,498.562,544.000,544.000,468.451,481.514,388.828,351.296
38236,80.151,81.973,91.937,115.189,126.796,124.209,121.000,121.000,112.542,114.106,93.836,73.852
38237,113.353,119.638,144.534,140.954,154.383,163.746,183.000,183.000,159.720,171.126,139.641,117.762
38238,54.395,86.744,87.817,50.933,131.332,124.657,242.000,242.000,29.364,26.799,15.316,3.826
38707,35.826,10.697,34.945,86.617,82.425,81.017,86.000,86.000,73.850,69.590,0.699,0.000
38708,37.821,36.551,51.368,53.554,55.646,71.658,31.000,31.000,21.486,22.775,22.810,18.602
38709,29.396,28.127,19.612,0.000,69.160,0.000,0.000,0.000,0.000,26.506,73.812,61.634
38710,49.959,49.834,47.248,51.743,62.532,66.523,69.000,69.000,55.847,56.972,56.318,48.039
38711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38714,91.035,102.559,107.146,132.921,147.426,139.745,155.000,155.000,119.650,133.681,124.052,100.184
38716,40.479,55.363,26.748,28.027,32.740,28.617,32.000,32.000,27.223,30.596,28.422,26.518
38717,66.247,66.639,85.722,105.283,106.693,103.132,110.000,110.000,91.265,102.984,91.850,75.058
38718,361.908,386.318,435.155,536.923,520.172,523.344,524.000,524.000,461.274,464.143,323.945,270.760
38719,71.555,71.085,78.898,77.813,27.424,20.703,31.000,31.000,72.841,72.480,76.516,69.038
38720,0.647,0.764,1.736,1.742,2.341,1.824,0.000,0.000,2.931,3.949,2.619,1.413
38721,0.000,0.000,0.000,0.000,0.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38722,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38723,66.454,68.631,69.312,73.809,77.224,82.173,87.000,87.000,68.567,73.892,61.006,65.246
38724,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38725,202.804,202.613,239.299,249.357,263.434,280.519,296.000,296.000,233.465,262.284,220.634,205.426
38726,135.145,139.513,154.468,128.960,125.000,125.000,125.000,125.000,180.354,190.545,159.125,138.081
38727,0.790,0.937,0.738,0.495,0.679,0.742,0.000,0.000,1.798,0.571,0.493,0.854
38730,69.147,71.952,99.803,101.335,108.511,107.220,123.000,123.000,93.405,106.133,91.496,66.683
38731,42.869,42.142,51.149,53.525,55.699,54.505,53.000,53.000,33.110,37.915,42.104,41.656
38732,75.237,77.047,90.064,98.061,101.749,102.472,113.000,113.000,98.184,104.029,85.365,70.894
38733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38734,184.067,184.879,239.093,250.612,273.458,276.844,288.000,288.000,249.954,249.245,216.640,175.059
38735,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38738,54.377,44.932,92.577,68.698,81.570,100.625,114.000,114.000,94.675,102.998,91.501,78.400
38739,74.207,86.898,102.437,140.929,60.763,57.223,64.000,64.000,53.224,59.877,54.499,53.701
38740,55.694,50.287,55.470,82.379,79.440,70.038,62.000,62.000,63.021,75.109,58.753,50.263
38741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38742,14.828,15.035,17.821,20.289,21.936,20.304,25.000,25.000,17.720,20.644,19.115,15.832
38743,309.351,206.599,353.465,411.016,357.236,356.197,404.000,404.000,314.323,357.770,314.260,270.819
38744,69.069,77.794,89.230,106.050,116.843,108.781,137.000,137.000,92.643,106.793,97.570,79.620
38747,82.821,84.167,98.147,101.798,120.416,117.133,114.000,114.000,105.295,115.330,100.225,86.979
38748,85.562,90.799,98.270,108.580,124.959,119.150,112.000,112.000,107.247,113.270,105.715,93.817
38750,54.188,58.062,63.578,73.589,84.484,79.364,97.000,97.000,69.112,79.870,69.073,57.520
38751,321.231,435.281,410.578,437.223,495.889,484.987,536.000,536.000,479.550,526.114,440.650,375.029
38752,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38753,32.347,44.220,68.184,66.917,71.177,65.280,80.000,80.000,59.533,64.939,36.236,17.975
38754,95.968,99.744,86.369,91.759,102.623,104.086,131.000,131.000,145.606,160.015,135.618,124.827
38988,66.783,68.608,75.690,83.096,92.036,86.526,121.000,121.000,87.107,89.808,77.021,70.236
38989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38990,133.151,138.818,149.725,159.385,178.324,170.244,176.000,176.000,153.479,175.179,152.251,139.602
38991,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38992,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38994,57.250,58.363,63.020,61.679,68.342,65.146,40.000,40.000,54.497,61.412,64.252,60.533
38995,14.200,14.858,16.760,19.002,23.352,20.358,19.000,19.000,17.953,20.089,17.092,15.055
39002,0.000,0.000,0.000,0.000,0.000,19.944,0.000,0.000,0.000,0.000,0.444,0.000
39003,56.452,58.028,63.678,88.583,78.443,68.774,63.000,63.000,65.182,69.224,60.520,57.514
39004,0.001,0.000,0.002,0.062,0.702,0.084,0.000,0.000,0.000,0.010,0.005,0.011
39005,114.668,115.016,109.099,143.032,132.941,134.924,90.000,90.000,110.353,125.251,106.427,94.001
39006,24.389,25.649,26.701,29.922,27.660,11.886,10.000,10.000,27.062,29.467,25.351,21.307
39007,21.743,13.124,15.386,19.439,21.199,20.197,13.000,13.000,16.930,24.462,14.755,11.591
39008,16.366,22.121,0.107,0.000,0.000,15.027,0.000,0.000,0.000,0.000,2.686,1.305
39009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39011,0.000,0.164,5.017,34.406,0.000,32.508,37.000,37.000,30.313,6.207,0.000,0.000
39012,0.000,0.000,0.000,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39013,44.012,45.202,52.402,59.949,70.107,73.535,73.000,73.000,57.213,64.205,54.739,45.517
39014,184.344,191.142,186.002,222.975,244.043,260.246,254.000,254.000,232.308,232.364,204.299,187.506
39015,58.694,60.785,71.153,72.801,84.959,84.098,80.000,80.000,82.157,93.038,77.597,65.601
39016,55.779,57.520,28.013,25.721,33.921,27.295,21.000,21.000,40.619,46.533,51.729,61.195
39017,23.745,25.230,29.477,44.122,48.630,40.835,33.000,33.000,21.539,22.995,18.956,15.793
39018,0.000,0.000,0.000,0.036,0.108,0.068,0.000,0.000,,,,
39020,69.545,70.318,89.318,93.702,90.655,85.908,76.000,76.000,86.735,90.155,76.343,77.224
39021,36.067,36.218,18.409,21.468,23.676,25.573,33.000,33.000,24.021,25.547,21.104,18.843
39022,65.215,64.974,75.949,78.586,108.012,106.885,116.000,116.000,99.444,103.303,95.285,82.335
39023,63.094,65.337,90.346,124.979,133.756,85.762,81.000,81.000,73.291,80.485,68.594,63.136
39024,356.533,376.883,360.915,446.102,467.149,411.154,444.000,444.000,371.694,392.998,339.199,317.223
39025,44.687,47.889,48.973,56.768,62.258,55.771,29.000,29.000,47.936,50.662,43.120,40.073
39026,37.757,38.416,43.556,42.608,49.233,49.213,52.000,52.000,46.773,49.685,44.748,42.962
39029,69.745,68.775,73.281,82.501,85.241,86.112,89.000,89.000,86.867,87.574,79.753,72.170
39030,84.411,83.978,119.500,106.564,99.631,98.633,104.000,104.000,84.176,88.829,88.624,88.027
39031,69.601,69.420,71.436,81.454,79.799,59.926,81.000,81.000,74.405,80.838,77.557,73.076
39032,77.641,86.137,97.307,105.649,113.795,106.931,125.000,125.000,94.348,98.620,90.429,79.426
39033,348.916,324.226,418.320,476.440,490.606,478.729,508.000,508.000,410.061,439.152,406.821,371.953
39034,60.198,36.760,59.761,99.483,108.327,102.240,107.000,107.000,79.977,90.751,78.511,67.623
39035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.407,0.000,0.000
39140,62.750,65.850,65.819,85.794,87.314,71.485,71.300,71.300,78.728,87.520,69.484,59.733
39141,26.173,27.555,32.149,37.448,40.480,34.593,34.300,34.300,31.412,35.864,33.294,29.028
39142,125.927,128.812,147.793,152.979,163.662,146.503,135.700,135.700,144.801,160.580,142.430,126.114
39143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39144,274.327,281.993,319.971,305.719,427.834,418.297,418.700,418.700,396.777,441.709,385.781,333.522
39145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39146,63.621,62.932,80.484,29.380,141.472,164.903,177.300,177.300,148.665,164.915,147.094,124.917
39148,349.900,349.900,349.900,349.900,349.900,349.900,349.900,349.900,,,,
39149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
39150,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39151,50.717,50.479,60.380,59.146,69.520,75.927,79.900,79.900,61.791,76.135,67.464,60.240
39152,260.190,271.663,308.879,366.212,351.434,356.600,374.400,374.400,291.671,330.449,285.961,247.325
39153,74.238,77.583,87.729,117.868,72.232,77.290,77.600,77.600,65.264,74.702,64.844,55.609
39154,111.079,118.829,135.517,158.174,178.194,172.230,181.200,181.200,136.370,148.801,127.082,109.491
39155,28.273,27.957,30.734,32.662,36.873,34.021,35.900,35.900,33.653,36.281,31.820,27.328
39370,0.000,0.004,0.000,0.000,0.000,0.000,0.000,0.000,,,,
39411,42.002,42.631,41.420,41.907,41.501,39.581,54.000,54.000,39.166,41.019,42.013,41.776
39412,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.008,0.000
39413,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39414,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39415,146.080,149.298,165.901,187.850,187.654,187.186,192.000,192.000,177.042,177.326,157.020,151.410
39416,107.770,112.543,132.072,149.782,150.359,151.483,144.000,144.000,142.215,149.899,119.838,114.388
39417,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39601,31.443,66.884,87.390,66.346,82.854,74.748,63.000,63.000,52.731,54.984,0.000,1.234
39602,97.423,100.984,119.209,127.809,149.569,152.632,147.000,147.000,126.091,139.887,123.732,103.438
39603,1.133,10.483,3.460,29.250,20.161,0.000,0.000,0.000,6.303,0.000,0.000,0.000
39604,55.138,58.625,65.694,72.014,89.347,94.506,80.000,80.000,40.272,40.855,68.068,61.338
39605,40.766,43.599,37.918,53.962,29.544,0.000,0.000,0.000,55.946,55.278,37.466,48.762
39606,296.558,338.198,378.694,463.539,469.871,473.842,472.000,472.000,400.015,425.706,297.989,259.775
39607,79.342,73.044,81.960,145.786,135.136,154.710,181.000,181.000,132.228,142.120,79.370,52.804
39610,23.943,34.661,47.631,48.135,68.347,98.789,81.717,81.717,54.802,105.360,76.557,46.173
39611,0.000,0.000,0.000,0.000,0.000,5.731,32.624,32.624,12.840,1.932,0.000,0.910
39612,46.978,50.627,53.149,55.432,59.637,61.758,63.601,63.601,45.235,47.065,44.292,48.366
39613,99.960,103.798,121.370,126.365,132.868,67.824,46.737,46.737,117.866,128.939,110.070,99.837
39614,323.234,338.047,404.173,424.905,481.331,466.226,572.275,572.275,403.482,483.686,427.238,362.152
39615,89.072,83.885,101.195,97.823,102.138,99.129,94.494,94.494,87.226,99.159,113.921,110.960
39616,85.349,89.039,102.553,106.095,128.846,118.256,114.179,114.179,105.889,121.657,104.160,87.571
39618,87.112,58.717,58.547,58.784,73.086,4.171,0.000,0.000,73.223,82.926,74.846,65.321
39619,116.585,121.820,133.507,143.376,156.872,155.839,167.607,167.607,144.743,150.061,127.911,116.665
39620,400.591,390.096,442.054,446.341,483.483,388.463,336.561,336.561,442.652,477.808,443.990,384.873
39621,104.031,114.137,135.714,119.221,134.259,120.919,119.816,119.816,109.002,123.740,137.943,114.684
39622,86.341,90.238,106.925,115.351,109.637,108.585,119.659,119.659,101.960,112.906,97.736,84.739
39623,5.480,6.936,7.450,1.800,0.000,0.000,0.000,0.000,0.000,5.038,5.796,6.880
39624,10.897,10.553,10.311,15.733,21.980,21.478,21.856,21.856,26.850,14.846,12.189,8.090
39635,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39636,55.908,55.401,53.214,58.383,58.555,57.377,56.000,56.000,54.945,55.971,55.062,52.025
39637,33.946,33.272,38.465,49.047,53.184,57.793,54.000,54.000,47.370,49.079,36.769,34.143
