FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
34678,31038-18779,1S-MH-MU-ZNT-CL07-7124,1S-MH-MU-ZNT-CL08-6008,1S-MH-MU-ZNT-CL08-6008,2,2025-04-04,330.109708737864
41507,41507-43638,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,0,,
41507,43639-43647,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1,,
41507,43646-43650,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1,,
41507,43645-14870,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-0459,1S-MH-MU-ZST-CL03-0459,1,2025-04-04,416.605853658537
41507,14868-04503,1S-MH-MU-ZST-CL03-0459,1S-MH-MU-ZST-CL03-0512,1S-MH-MU-ZST-CL03-0512,2,2025-03-06,469.873170731707
41507,04501-31761,1S-MH-MU-ZST-CL03-0512,1S-MH-MU-ZST-CL03-0824,1S-MH-MU-ZST-CL03-0824,3,,
41509,41509-43642,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,0,,
41509,43655-28150,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-0462,1S-MH-MU-ZST-CL03-0462,1,2025-04-04,413.747826086957
41509,43637-43653,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1,,
41509,43641-43654,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1,,
41509,43643-43651,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1S-MH-MU-ZST-CL03-1410,1,,
41509,28149-07358,1S-MH-MU-ZST-CL03-0462,1S-MH-MU-ZST-CL03-0559,1S-MH-MU-ZST-CL03-0559,2,2025-04-04,370.449268292683
41510,41510-30560,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0786,1S-MH-MU-ZST-CL03-0786,0,,
41510,36058-09524,1S-MH-MU-ZST-CL03-0786,1S-MH-MU-ZST-CL03-0224,1S-MH-MU-ZST-CL03-0224,1,2025-04-04,555.915458937198
41510,09524-18821,1S-MH-MU-ZST-CL03-0224,1S-MH-MU-ZST-CL03-0335,1S-MH-MU-ZST-CL03-0335,2,2025-04-04,451.632019704434
41510,18819-19367,1S-MH-MU-ZST-CL03-0335,1S-MH-MU-ZST-CL03-0588,1S-MH-MU-ZST-CL03-0588,3,2025-04-04,256.827586206897
41512,41512-28607,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0715,1S-MH-MU-ZST-CL03-0715,0,2025-04-04,374.816585365854
41512,28606-00474,1S-MH-MU-ZST-CL03-0715,1S-MH-MU-ZST-CL03-0216,1S-MH-MU-ZST-CL03-0216,1,2025-04-04,454.87542997543
41512,28607-30560,1S-MH-MU-ZST-CL03-0715,1S-MH-MU-ZST-CL03-0786,1S-MH-MU-ZST-CL03-0786,1,,
41512,00472-17173,1S-MH-MU-ZST-CL03-0216,1S-MH-MU-ZST-CL03-0223,1S-MH-MU-ZST-CL03-0223,2,2025-04-04,392.912621359223
41514,41514-07246,1S-MH-MU-ZST-RSTN-SHRA,1S-MH-MU-ZST-CL03-0448,1S-MH-MU-ZST-CL03-0448,0,,
41514,07248-43938,1S-MH-MU-ZST-CL03-0448,1S-MH-MU-ZST-CL03-0448,1S-MH-MU-ZST-CL03-0448,1,,
