FROM_SWITCH,TO_SWITCH,FEEDER_ID,FEEDERID_FULL,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH,CLUSTER_TYPE,PATH,NO_OF_SEGMENT,AGG_MEASUREDLENGTH,COMMISSIONEDDATE_DT_OLDEST,NOOFJOINTS,NOOFSUBSTATION
38409.0,16010.0,32155,RAHEJA_11KV_32155,ACME HILLS,DINDOSHI VASAHAT SOUTH NO.2,1S-MH-MU-ZCT-CL08-5598,1S-MH-MU-ZCT-CL08-4206,6,2016-12-09,AL,AL,XLPE,NAN,95.6,,SWNO_38409 -> JT.NO.36 | JT.NO.36 -> SWNO_16010,2,175.89999999999998,2016-12-09 00:00:00+00:00,33,196
16011.0,14103.0,32155,RAHEJA_11KV_32155,DINDOSHI VASAHAT SOUTH NO.2,DINDOSHI VASAHAT SOUTH,1S-MH-MU-ZCT-CL08-4206,1S-MH-MU-ZCT-CL08-4205,7,2020-06-11,AL,AL,XLPE,NAN,135.0,,SWNO_16011 -> SWNO_14103,1,135.0,2020-06-11 00:00:00+00:00,0,142
14102.0,19076.0,32155,RAHEJA_11KV_32155,DINDOSHI VASAHAT SOUTH,NAGRI NIWARA SOUTH,1S-MH-MU-ZCT-CL08-4205,1S-MH-MU-ZCT-CL08-4860,8,2021-03-23,AL,AL,XLPE,NAN,235.3,,SWNO_19076 -> SWNO_14102,1,235.3,2021-03-23 00:00:00+00:00,33,186
19077.0,15991.0,32155,RAHEJA_11KV_32155,NAGRI NIWARA SOUTH,DINDOSHI VASAHAT EAST NO.2,1S-MH-MU-ZCT-CL08-4860,1S-MH-MU-ZCT-CL08-4202,9,,AL,AL,PILC,NAN,24.2,,SWNO_19078 -> JT.NO.3 | JT.NO.3 -> JT.NO.3A | JT.NO.3A -> SWNO_19077,3,183.5,,2,15
32157.0,31363.0,32157,RAHEJA_11KV_31057,RAHEJA I.T. PARK REC-STN,INFINITY BUILDING NO.21,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-CL08-5105,1,,AL,AL,XLPE,NAN,103.5,,SWNO_31057 -> SWNO_31359 | SWNO_31067 -> SWNO_31364 | SWNO_31068 -> SWNO_31363,3,310.5,,0,56
32159.0,36676.0,32159,RAHEJA_11KV_32159,RAHEJA I.T. PARK REC-STN,INFINITY BUILDING NO.11,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-CL08-5399,1,2013-07-18,AL,AL,XLPE,NAN,138.5,,SWNO_32159 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> JT.NO.1B | JT.NO.1B -> JT.NO.1C | JT.NO.1C -> SWNO_36676 | SWNO_36689 -> JT.NO.127 | JT.NO.127 -> JT.NO.127A | JT.NO.127A -> JT.NO.127B | JT.NO.127B -> JT.NO.127C | JT.NO.127C -> SWNO_32165,10,2188.8,2013-07-18 00:00:00+00:00,200,50
32164.0,36706.0,32164,RAHEJA_11KV_32164,RAHEJA I.T. PARK REC-STN,GOKULDHAM REC-STN,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-RSTN-GOKU,1,2016-02-17,AL,AL,XLPE,NAN,131.0,,SWNO_32164 -> JT.NO.36 | JT.NO.28 -> JT.NO.28A | JT.NO.28A -> JT.NO.28B | JT.NO.28B -> JT.NO.28C | JT.NO.28C -> JT.NO.28D | JT.NO.28D -> JT.NO.28E | JT.NO.28E -> JT.NO.28F | JT.NO.28F -> JT.NO.28G | JT.NO.28G -> JT.NO.28H | JT.NO.28H -> JT.NO.28J | JT.NO.28J -> SWNO_36706 | JT.NO.29 -> JT.NO.29A | JT.NO.29A -> JT.NO.29B | JT.NO.29B -> JT.NO.29C | JT.NO.29C -> JT.NO.28 | JT.NO.30 -> JT.NO.29 | JT.NO.31 -> JT.NO.30 | JT.NO.32 -> JT.NO.31 | JT.NO.33 -> JT.NO.32 | JT.NO.34 -> JT.NO.33 | JT.NO.35 -> JT.NO.34 | JT.NO.36 -> JT.NO.35,22,2982.8,2016-02-17 00:00:00+00:00,388,30
32165.0,36689.0,32165,RAHEJA_11KV_32159,RAHEJA I.T. PARK REC-STN,INFINITY BUILDING NO.11,1S-MH-MU-ZCT-RSTN-RAHE,1S-MH-MU-ZCT-CL08-5399,1,2013-07-18,AL,AL,XLPE,NAN,138.5,,SWNO_32159 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> JT.NO.1B | JT.NO.1B -> JT.NO.1C | JT.NO.1C -> SWNO_36676 | SWNO_36689 -> JT.NO.127 | JT.NO.127 -> JT.NO.127A | JT.NO.127A -> JT.NO.127B | JT.NO.127B -> JT.NO.127C | JT.NO.127C -> SWNO_32165,10,2188.8,2013-07-18 00:00:00+00:00,124,31
32526.0,42365.0,32526,NIRLON_11KV_32526,NIRLON REC-STN,NIRLON B10,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-CL07-5745,1,2022-08-02,AL,AL,XLPE,POTHEAD,223.1,,NIRLON REC-STN TO NIRLON B10 REC-STN (300MM² DEAD CABLE LAID ON 14/12/2021) | SWNO_32526 -> JT.NO.1 | JT.NO.1 -> SWNO_42365,4,835.3,2022-08-02 00:00:00+00:00,2,4
42364.0,39646.0,32526,NIRLON_11KV_32526,NIRLON B10,NESCO RECEIVING STATION,1S-MH-MU-ZCT-CL07-5745,1S-MH-MU-ZCT-RSTN-NESC,2,2019-08-01,AL,AL,XLPE,NAN,51.5,,NIRLON B10 TO NESCO RECEIVING STATION,9,1508.9,2019-08-01 00:00:00+00:00,16,4
32527.0,37157.0,32527,NIRLON_11KV_32527,NIRLON REC-STN,WALBHAT ROAD VIHAN,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-CL07-5496,1,2010-04-12,AL,AL,XLPE,NAN,285.3,,SWNO_32527 -> JT.NO.113 | JT.NO.113 -> JT.NO.113A | JT.NO.113A -> JT.NO.113B | JT.NO.113B -> JT.NO.113C | JT.NO.113C -> SWNO_37157,5,622.5,2010-04-12 00:00:00+00:00,66,342
9466.0,12630.0,32527,NIRLON_11KV_32527,CHURIWADI,PANDURANG WADI NO.2,1S-MH-MU-ZCT-CL08-4155,1S-MH-MU-ZCT-CL08-4565,10,2018-10-23,AL,AL,XLPE,NAN,120.0,,SWNO_09466 -> SWNO_12630,1,120.0,2018-10-23 00:00:00+00:00,24,258
37156.0,2239.0,32527,NIRLON_11KV_32527,WALBHAT ROAD VIHAN,GOREGAON EAST NO.1,1S-MH-MU-ZCT-CL07-5496,1S-MH-MU-ZCT-CL07-4269,2,2010-04-12,AL,AL,XLPE,NAN,55.3,INDUSTRIAL,SWNO_37156 -> JT.NO.112 | JT.NO.112 -> JT.NO.112A | JT.NO.112A -> JT.NO.112B | JT.NO.112B -> JT.NO.112C | JT.NO.112B -> SWNO_02239,5,593.7,2010-04-12 00:00:00+00:00,152,684
407.0,716.0,32527,NIRLON_11KV_32527,GOREGAON EAST NO.1,SONAVALA ESTATE NO.1,1S-MH-MU-ZCT-CL07-4269,1S-MH-MU-ZCT-CL07-4713,2.1,2009-12-25,AL,AL,XLPE,NAN,115.0,,GOREGAON EAST NO.1 TO SONAVALA ESTATE NO.1 | JT.NO.69 -> JT.NO.69A | JT.NO.69A -> SWNO_00716,3,482.0,2009-12-25 00:00:00+00:00,71,445
1050.0,10989.0,32527,NIRLON_11KV_32527,SONAVALA ESTATE NO.1,SONAWALA ESTATE NO.3,1S-MH-MU-ZCT-CL07-4713,1S-MH-MU-ZCT-CL07-4715,2.2,2009-12-25,AL,AL,XLPE,NAN,50.4,,SWNO_01050 -> SWNO_10989,1,50.4,2009-12-25 00:00:00+00:00,0,594
43326.0,28875.0,32527,NIRLON_11KV_32527,GOREGAON EAST NO.1,CORPORATE AVENUE,1S-MH-MU-ZCT-CL07-4269,1S-MH-MU-ZCT-CL07-5037,2.2,2009-03-02,AL,AL,XLPE,NAN,137.7,,SWNO_43326 -> JT.NO.27 | JT.NO.24C -> JT.NO.27D | JT.NO.24D -> JT.NO.24E | JT.NO.24E -> JT.NO.24F | JT.NO.24F -> JT.NO.24G | JT.NO.24G -> JT.NO.24H | JT.NO.24H -> JT.NO.24J | JT.NO.27 -> JT.NO.27A | JT.NO.27A -> JT.NO.27B | JT.NO.27B -> JT.NO.27C | JT.NO.27J -> JT.NO.24K | JT.NO.27L -> SWNO_28875,12,478.3,2009-03-02 00:00:00+00:00,22,32
10991.0,11958.0,32527,NIRLON_11KV_32527,SONAWALA ESTATE NO.3,SONAVALA ESTATE NO.2,1S-MH-MU-ZCT-CL07-4715,1S-MH-MU-ZCT-CL07-4714,2.3,2009-12-25,AL,AL,XLPE,NAN,105.2,,SWNO_10991 -> SWNO_11958,1,105.2,2009-12-25 00:00:00+00:00,0,604
31292.0,9538.0,32527,NIRLON_11KV_32527,CORPORATE AVENUE,NATIONAL WIRE NO.2,1S-MH-MU-ZCT-CL07-5037,1S-MH-MU-ZCT-CL07-4520,2.3,2007-03-21,AL,AL,XLPE,NAN,13.0,,SWNO_31292 -> JT.NO.126 | JT.NO.126 -> JT.NO.126A | JT.NO.126A -> SWNO_09538,3,182.6,2007-03-21 00:00:00+00:00,22,156
610.0,26246.0,32527,NIRLON_11KV_32527,GOREGAON EAST NO.1,SURVE INDUSTRIAL ESTATE,1S-MH-MU-ZCT-CL07-4269,1S-MH-MU-ZCT-CL07-4738,3,2022-05-06,AL,AL,XLPE,NAN,115.0,INDUSTRIAL,SWNO_00610 -> JT.NO.45 | JT.NO.45 -> JT.NO.45A | JT.NO.45A -> JT.NO.45B | JT.NO.45B -> JT.NO.45C | JT.NO.45C -> JT.NO.45D | JT.NO.45D -> SWNO_26246,6,530.8,2022-05-06 00:00:00+00:00,172,890
12258.0,36597.0,32527,NIRLON_11KV_32527,SURVE INDUSTRIAL ESTATE,GOREGAON EAST NO.3,1S-MH-MU-ZCT-CL07-4738,1S-MH-MU-ZCT-CL07-4271,4,2014-05-10,AL,AL,XLPE,NAN,100.2,,SWNO_12258 -> JT.NO.44 | JT.NO.44 -> JT.NO.44A | JT.NO.44A -> JT.NO.44B | JT.NO.44B -> JT.NO.44C | JT.NO.44C -> JT.NO.44D | JT.NO.44D -> JT.NO.44E | JT.NO.44E -> JT.NO.44F | JT.NO.44F -> JT.NO.44G | JT.NO.44G -> JT.NO.44H | JT.NO.44H -> JT.NO.44J | JT.NO.44J -> SWNO_36597,11,687.4,2014-05-10 00:00:00+00:00,213,342
36596.0,37154.0,32527,NIRLON_11KV_32527,GOREGAON EAST NO.3,ARIHANT APARTMENT,1S-MH-MU-ZCT-CL07-4271,1S-MH-MU-ZCT-CL07-4069,4.1,2014-08-22,AL,AL,XLPE,POTHEAD,150.0,,GOREGAON EAST NO. 3 TO ARIHANT APARTMENT (300MM² DEAD CABLE PLACE ON 03/06/2016) | SWNO_36596 -> JT.NO.109 | JT.NO.109 -> SWNO_37154,3,382.2,2014-08-22 00:00:00+00:00,42,528
36595.0,41371.0,32527,NIRLON_11KV_32527,GOREGAON EAST NO.3,NAIKWADI RONIT,1S-MH-MU-ZCT-CL07-4271,1S-MH-MU-ZCT-CL08-5619,5,2014-08-22,AL,AL,XLPE,NAN,123.4,,SWNO_36595 -> JT.NO.97 | JT.NO.97 -> JT.NO.97A | JT.NO.97A -> JT.NO.97B | JT.NO.97B -> JT.NO.97C | JT.NO.97C -> JT.NO.97D | JT.NO.97D -> JT.NO.97E | JT.NO.97E -> SWNO_41371,7,473.5,2014-08-22 00:00:00+00:00,24,86
41372.0,7075.0,32527,NIRLON_11KV_32527,NAIKWADI RONIT,NAIK WADI,1S-MH-MU-ZCT-CL08-5619,1S-MH-MU-ZCT-CL08-4514,6,2015-02-19,AL,AL,XLPE,NAN,54.0,INDUSTRIAL,SWNO_41372 -> JT.NO.123 | JT.NO.123 -> SWNO_07076,2,111.7,2015-02-19 00:00:00+00:00,6,86
7074.0,18917.0,32527,NIRLON_11KV_32527,NAIK WADI,AALAY APARTMENT,1S-MH-MU-ZCT-CL08-4514,1S-MH-MU-ZCT-CL07-4825,7,2020-11-29,AL,AL,XLPE,NAN,260.5,INDUSTRIAL,SWNO_07074 -> JT.NO.81 | JT.NO.81 -> SWNO_18917,2,322.9,2020-11-29 00:00:00+00:00,13,86
18916.0,18385.0,32527,NIRLON_11KV_32527,AALAY APARTMENT,SHANKALA IND.ESTATE,1S-MH-MU-ZCT-CL07-4825,1S-MH-MU-ZCT-CL08-4683,8,,AL,AL,PILC,NAN,102.6,,SWNO_18916 -> JT.NO.43 | JT.NO.43 -> JT.NO.43A | JT.NO.43A -> JT.NO.43B | JT.NO.43B -> SWNO_18385,4,305.0,,162,664
18387.0,9467.0,32527,NIRLON_11KV_32527,SHANKALA IND.ESTATE,CHURIWADI,1S-MH-MU-ZCT-CL08-4683,1S-MH-MU-ZCT-CL08-4155,9,2024-12-16,AL,AL,XLPE,NAN,205.0,,SWNO_18387 -> SWNO_09467,1,205.0,2024-12-16 00:00:00+00:00,64,405
32529.0,32406.0,32529,NIRLON_11KV_32529,NIRLON REC-STN,TCS E-SERVE,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-CL07-5173,1,2009-08-29,AL,AL,XLPE,NAN,53.2,,SWNO_32406 -> JT.NO.59A | JT.NO.59 -> SWNO_32529 | JT.NO.59A -> JT.NO.59,3,133.10000000000002,2009-08-29 00:00:00+00:00,112,112
32408.0,32044.0,32529,NIRLON_11KV_32529,TCS E-SERVE,NIRLON B2,1S-MH-MU-ZCT-CL07-5173,1S-MH-MU-ZCT-CL07-5157,2,2009-08-29,AL,AL,XLPE,NAN,193.8,,SWNO_32044 -> SWNO_32408,1,193.8,2009-08-29 00:00:00+00:00,0,224
32530.0,31428.0,32530,NIRLON_11KV_26326,NIRLON REC-STN,NIRLON MLCP,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-CL07-5141,1,2009-11-25,AL,AL,XLPE,NAN,16.9,,SWNO_26326 -> JT.NO.82 | JT.NO.82 -> JT.NO.82A | JT.NO.82A -> SWNO_31430 | SWNO_32530 -> JT.NO.64 | JT.NO.64 -> SWNO_31428,5,740.1,2009-11-25 00:00:00+00:00,56,58
32531.0,36857.0,32531,NIRLON_11KV_26332,NIRLON REC-STN,NIRLON B5,1S-MH-MU-ZCT-RSTN-NIRL,1S-MH-MU-ZCT-CL07-5462,1,2013-04-20,AL,AL,XLPE,NAN,136.1,,SWNO_26332 -> SWNO_36853 | SWNO_32531 -> JT.NO.95 | JT.NO.95 -> SWNO_36857,3,404.6,2013-04-20 00:00:00+00:00,80,158
36858.0,35935.0,32531,NIRLON_11KV_32531,NIRLON B5,NIRLON B6,1S-MH-MU-ZCT-CL07-5462,1S-MH-MU-ZCT-CL07-5365,2,2013-04-20,AL,AL,XLPE,NAN,136.7,,SWNO_36858 -> JT.NO.96 | JT.NO.96 -> SWNO_35935,2,273.4,2013-04-20 00:00:00+00:00,90,180
32556.0,35358.0,32556,VSV220_11KV_19090,VERSOVA RECEIVING STATION,FISHERIES INSTITUTE,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL06-2930,1,2014-06-03,AL,AL,XLPE,NAN,220.0,,SWNO_19090 | SWNO_35354 | SWNO_32556 | SWNO_35358,4,800.0,2014-06-03 00:00:00+00:00,106,801
35355.0,36197.0,32556,VSV220_11KV_32556,FISHERIES INSTITUTE,PARVATI SOCIETY,1S-MH-MU-ZSC-CL06-2930,1S-MH-MU-ZSC-CL06-3288,1.1,,AL,AL,XLPE,NAN,228.2,,SWNO_35355 -> JT.NO.11 | JT.NO.11 -> JT.NO.12 | JT.NO.12 -> JT.NO.13 | JT.NO.13 -> JT.NO.14 | JT.NO.14 -> SWNO_36197,5,1320.2,,144,612
35523.0,32122.0,32556,VSV220_11KV_32556,PARVATI SOCIETY,PEARL HEIGHT NO.2,1S-MH-MU-ZSC-CL06-3288,1S-MH-MU-ZSC-CL06-3216,1.1.1,2009-09-23,AL,AL,XLPE,NAN,66.5,,SWNO_35523 -> JT.NO.2 | JT.NO.2 -> JT.NO.2C | JT.NO.2A -> SWNO_32122 | JT.NO.2B -> JT.NO.2A | JT.NO.2C -> JT.NO.2B,5,146.20000000000002,2009-09-23 00:00:00+00:00,134,975
35356.0,36198.0,32556,VSV220_11KV_32556,FISHERIES INSTITUTE,UNANI MEDICAL COLLEGE,1S-MH-MU-ZSC-CL06-2930,1S-MH-MU-ZSC-CL06-2795,1.2,,AL,AL,XLPE,NAN,229.2,,SWNO_35356 -> JT.NO.22 | JT.NO.22 -> JT.NO.23 | JT.NO.23 -> JT.NO.24 | JT.NO.24 -> JT.NO.25 | JT.NO.25 -> SWNO_36198,5,814.6999999999999,,108,801
35522.0,16932.0,32556,VSV220_11KV_32556,PARVATI SOCIETY,SAI DEVALAYA,1S-MH-MU-ZSC-CL06-3288,1S-MH-MU-ZSC-CL06-2688,1.2,2008-01-16,AL,AL,PILC,NAN,11.5,RESIDENTIAL,SWNO_16933 -> JT.NO.10A | JT.NO.10 -> SWNO_35522 | JT.NO.10A -> JT.NO.10,3,120.93316583,2008-01-16 00:00:00+00:00,18,162
18744.0,9832.0,32556,VSV220_11KV_32556,UNANI MEDICAL COLLEGE,WOOD STOCK,1S-MH-MU-ZSC-CL06-2795,1S-MH-MU-ZSC-CL06-2851,1.2.1,2020-07-01,AL,AL,XLPE,NAN,177.1,,SWNO_18744 -> JT.NO.1 | JT.NO.1 -> SWNO_09832,2,380.4,2020-07-01 00:00:00+00:00,6,121
16931.0,26801.0,32556,VSV220_11KV_32556,SAI DEVALAYA,BUNCH BERRY,1S-MH-MU-ZSC-CL06-2688,1S-MH-MU-ZSC-CL06-3007,1.3,,AL,AL,XLPE,NAN,95.9,,SWNO_16931 -> JT.NO.12 | JT.NO.12 -> SWNO_26801,2,244.9,,2,154
18742.0,15570.0,32556,VSV220_11KV_32556,UNANI MEDICAL COLLEGE,JUBILEE ABAD BAUG APARTMENT,1S-MH-MU-ZSC-CL06-2795,1S-MH-MU-ZSC-CL06-2338,1.3,2024-11-25,AL,AL,PILC,NAN,66.3,RESIDENTIAL,SWNO_18742 -> JT.NO.20B | JT.NO.20A -> JT.NO.20E | JT.NO.20B -> JT.NO.20A | JT.NO.20C -> JT.NO.20D | JT.NO.20D -> SWNO_15571 | JT.NO.20E -> JT.NO.20F | JT.NO.20F -> JT.NO.20C,7,297.6,2024-11-25 00:00:00+00:00,66,564
15569.0,37426.0,32556,VSV220_11KV_32556,JUBILEE ABAD BAUG APARTMENT,BHAGTANI SOLITAIRE,1S-MH-MU-ZSC-CL06-2338,1S-MH-MU-ZSC-CL06-3461,1.4,2015-08-29,AL,AL,PILC,NAN,68.9,,JT.NO.15 -> JT.NO.15A | JT.NO.15A -> JT.NO.15B | JT.NO.15B -> JT.NO.15E | JT.NO.15E -> SWNO_37426 | SWNO_15569 -> JT.NO.15C | JT.NO.15C -> JT.NO.15D | JT.NO.15D -> JT.NO.15,7,581.7,2015-08-29 00:00:00+00:00,139,636
26803.0,7388.0,32556,VSV220_11KV_32556,BUNCH BERRY,NIRMAN COTTAGE,1S-MH-MU-ZSC-CL06-3007,1S-MH-MU-ZSC-CL06-2578,1.4,,AL,AL,PILC,NAN,188.98,RESIDENTIAL,SWNO_07388 -> JT.NO.38 | JT.NO.38 -> JT.NO.39 | JT.NO.39 -> SWNO_26803,3,355.54999999999995,,12,106
37428.0,7843.0,32556,VSV220_11KV_32556,BHAGTANI SOLITAIRE,VERSOVA EAST,1S-MH-MU-ZSC-CL06-3461,1S-MH-MU-ZSC-CL06-2818,1.5,2015-08-29,AL,AL,XLPE,NAN,255.3,,SWNO_37428 -> SWNO_07843,1,255.3,2015-08-29 00:00:00+00:00,0,636
35357.0,9364.0,32556,VSV220_11KV_32556,FISHERIES INSTITUTE,PANCHDHARA,1S-MH-MU-ZSC-CL06-2930,1S-MH-MU-ZSC-CL06-2599,2,,AL,AL,XLPE,NAN,230.2,,SWNO_35357 -> JT.NO.31 | JT.NO.31 -> SWNO_09364,2,290.4,,53,801
9365.0,17594.0,32556,VSV220_11KV_32556,PANCHDHARA,BHAKTIYANI HEIGHTS,1S-MH-MU-ZSC-CL06-2599,1S-MH-MU-ZSC-CL06-2113,3,2021-03-08,AL,AL,XLPE,NAN,250.5,,SWNO_09365 -> SWNO_17594,1,250.5,2021-03-08 00:00:00+00:00,48,801
17592.0,15467.0,32556,VSV220_11KV_32556,BHAKTIYANI HEIGHTS,CARNATION,1S-MH-MU-ZSC-CL06-2113,1S-MH-MU-ZSC-CL06-2136,4,2021-03-05,AL,AL,XLPE,NAN,152.3,,SWNO_17592 -> SWNO_15467,1,152.3,2021-03-05 00:00:00+00:00,48,801
15465.0,10194.0,32556,VSV220_11KV_32556,CARNATION,SAKAR,1S-MH-MU-ZSC-CL06-2136,1S-MH-MU-ZSC-CL06-2693,5,2021-03-10,AL,AL,XLPE,NAN,245.1,,SWNO_15465 -> JT.NO.1 | JT.NO.1 -> SWNO_10194,2,500.9,2021-03-10 00:00:00+00:00,197,801
32557.0,29780.0,32557,VSV220_11KV_32557,VERSOVA RECEIVING STATION,BHAGTANI HEIGHT NO 2,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL06-3103,1,2024-05-21,AL,AL,XLPE,NAN,170.1,,SWNO_32557 -> JT.NO.37O | JT.NO.37 -> JT.NO.37C | JT.NO.37A -> JT.NO.37M | JT.NO.37B -> JT.NO.37A | JT.NO.37C -> JT.NO.37B | JT.NO.37K -> JT.NO.37L | JT.NO.37L -> SWNO_29780 | JT.NO.37M -> JT.NO.38 | JT.NO.37N -> JT.NO.37K | JT.NO.37O -> JT.NO.37P | JT.NO.37P -> JT.NO.37 | JT.NO.38 -> JT.NO.37N,24,2262.8,2024-05-21 00:00:00+00:00,497,886
29782.0,32263.0,32557,VSV220_11KV_32557,BHAGTANI HEIGHT NO 2,FISHERIES INSTITUTE NO 2,1S-MH-MU-ZSC-CL06-3103,1S-MH-MU-ZSC-CL06-3174,2,,AL,AL,XLPE,NAN,150.0,,SWNO_29782 -> JT.NO.37K | JT.NO.37K -> JT.NO.37P | JT.NO.37P -> SWNO_32263,6,364.37918578,,112,906
32557.0,40871.0,32557,VSV220_11KV_19091,VERSOVA RECEIVING STATION,VERSOVA RECEIVING STATION,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-RSTN-VERS,2,2020-12-12,AL,AL,XLPE,NAN,100.0,,220 VERSOVA REC-STN TO P.T.(20 MVA NO.2) | PT (20 MVA NO.2) TO 220KV VERSOVA REC-STN | 220 VERSOVA REC-STN TO P.T.(20 MVA NO.4) | PT (20 MVA NO.4) TO 220KV VERSOVA REC-STN | 220 VERSOVA REC-STN TO PT (20 MVA NO.3) | PT (20 MVA NO.3) TO 220KV VERSOVA REC-STN | 220 VERSOVA REC-STN TO P.T.(20 MVA NO.1) | PT (20 MVA NO.1) TO VERSOVA REC-STN | SWITCHING DEVICE TO CAP BANK (5.5MVAR) | SWNO_32557 -> SWNO_40871 | SWITCHING DEVICE TO CAP BANK (5.0MVAR) | SWITCHING DEVICE TO STATION TRANSFORMER | SWNO_19086,16,1152.0,2020-12-12 00:00:00+00:00,0,104
32261.0,34103.0,32557,VSV220_11KV_32557,FISHERIES INSTITUTE NO 2,KEDARNATH TOWER,1S-MH-MU-ZSC-CL06-3174,1S-MH-MU-ZSC-CL06-3251,3,2019-04-19,AL,AL,XLPE,NAN,54.92509105,,JT.NO.37C -> JT.NO.37R | JT.NO.37Q -> JT.NO.37C | JT.NO.37R -> SWNO_34103 | SWNO_32261TO -> JT.NO.37Q,12,449.45661856,2019-04-19 00:00:00+00:00,188,906
34101.0,6411.0,32557,VSV220_11KV_32557,KEDARNATH TOWER,YARI ROAD,1S-MH-MU-ZSC-CL06-3251,1S-MH-MU-ZSC-CL06-2859,4,,AL,AL,XLPE,NAN,164.0,,JT.NO.37 -> JT.NO.37D | JT.NO.37D -> JT.NO.37G | JT.NO.37F -> JT.NO.37E | JT.NO.37G -> JT.NO.37F | SWNO_34101 -> JT.NO.37 | JT.NO.37E -> JT.NO.37H | JT.NO.37H -> SWNO_06411,14,1105.40457514,,283,906
2625.0,9139.0,32557,VSV220_11KV_32557,YARI ROAD,SANJEEV ENCLAVE,1S-MH-MU-ZSC-CL06-2859,1S-MH-MU-ZSC-CL06-2700,4.1,,AL,AL,PILC,NAN,44.0,,SWNO_02625 -> SWNO_09139,2,88.0,,0,628
2628.0,11632.0,32557,VSV220_11KV_32557,YARI ROAD,HARMINDER SINGH ROAD,1S-MH-MU-ZSC-CL06-2859,1S-MH-MU-ZSC-CL06-2262,4.2,2024-03-28,AL,AL,XLPE,NAN,71.7,,SWNO_02628 -> JT.NO.10 | JT.NO.10A -> JT.NO.10B | JT.NO.10B -> JT.NO.10D | JT.NO.10C -> SWNO_11632 | JT.NO.10D -> JT.NO.10E | JT.NO.10E -> JT.NO.10C,14,1170.2,2024-03-28 00:00:00+00:00,143,842
4713.0,7764.0,32557,VSV220_11KV_32557,YARI ROAD,VERSOVA GARDEN,1S-MH-MU-ZSC-CL06-2859,1S-MH-MU-ZSC-CL06-2819,5,2015-12-28,AL,AL,XLPE,NAN,43.7,,SWNO_04713 -> JT.NO.1A | JT.NO.1 -> SWNO_07764 | JT.NO.1A -> JT.NO.1,6,766.29627196,2015-12-28 00:00:00+00:00,194,906
7766.0,37600.0,32557,VSV220_11KV_32557,VERSOVA GARDEN,RIVERO,1S-MH-MU-ZSC-CL06-2819,1S-MH-MU-ZSC-CL06-3385,5.1,2015-12-22,AL,AL,PILC,NAN,198.5,,SWNO_07766 -> JT.NO.11 | JT.NO.11 -> SWNO_37600,4,717.4,2015-12-22 00:00:00+00:00,35,606
7765.0,7598.0,32557,VSV220_11KV_32557,VERSOVA GARDEN,EMBASSY TOWER,1S-MH-MU-ZSC-CL06-2819,1S-MH-MU-ZSC-CL06-2205,6,2022-03-13,AL,AL,PILC,NAN,83.07288766,,SWNO_07765 -> JT.NO.1 | JT.NO.1 -> JT.NO.1A | JT.NO.1A -> SWNO_07598,6,335.74577532,2022-03-13 00:00:00+00:00,48,760
7600.0,9898.0,32557,VSV220_11KV_32557,EMBASSY TOWER,EVERSHINE APARTMENT,1S-MH-MU-ZSC-CL06-2205,1S-MH-MU-ZSC-CL06-2209,7,,AL,AL,PILC,NAN,44.93193048,,SWNO_07600 -> JT.NO.1A | JT.NO.1A -> SWNO_09898,4,464.00000002,,45,760
9896.0,10263.0,32557,VSV220_11KV_32557,EVERSHINE APARTMENT,SHAHNAZ,1S-MH-MU-ZSC-CL06-2209,1S-MH-MU-ZSC-CL06-2726,8,,AL,AL,PILC,NAN,223.0,,SWNO_09896 -> JT.NO.3 | JT.NO.3 -> JT.NO.4 | JT.NO.4 -> SWNO_10263,6,924.0,,88,760
32558.0,19543.0,32558,VSV220_11KV_32558,VERSOVA RECEIVING STATION,SAMARTH PRASANNA,1S-MH-MU-ZSC-RSTN-VERS,1S-MH-MU-ZSC-CL05-2906,1,2020-09-22,AL,AL,XLPE,NAN,283.7,,SWNO_32558 -> JT.NO.1 | JT.NO.1A | JT.NO.1A -> SWNO_19543,3,602.8,2020-09-22 00:00:00+00:00,262,607
19541.0,12580.0,32558,VSV220_11KV_32558,SAMARTH PRASANNA,ROSHANLAL NAGR,1S-MH-MU-ZSC-CL05-2906,1S-MH-MU-ZSC-CL05-2664,2,,AL,AL,PILC,NAN,6.2345196,,SWNO_19541 -> JT.NO.120 | JT.NO.120 -> SWNO_12580,2,70.2345196,,56,607
