FEEDER_ID,FEEDERID_FULL,FROM_SWITCH,TO_SWITCH,SOURCE_SS,DESTINATION_SS,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,COMMISSIONEDDATE,COMMENTS,NEUTRALMATERIAL,CABLECONDUCTORMATERIAL,CABLETYPE,REMARKS,MEASUREDLENGTH
10206,AMBVLI_11KV_10206,16854,18162,DHAKE COLONY NO.1,AKURTI ARCADE,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL09-2027,3,NAN,DHAKE COLONY NO.1 TO AKRUTI ARCADE (FROM SWNO_16854 TO SWNO_18162),AL,AL,PILC,NAN,396.0
10206,AMBVLI_11KV_10206,18160,10129,AKURTI ARCADE,SHEELA GOPAL,1S-MH-MU-ZSC-CL09-2027,1S-MH-MU-ZSC-CL07-2739,4,NAN,AKRUTI ARCADE TO SHEELA GOPAL (FROM SWNO_18160 TO SWNO_10129),AL,AL,PILC,NAN,178.0
10206,AMBVLI_11KV_10206,10131,35474,SHEELA GOPAL,CHANDRA GUPT,1S-MH-MU-ZSC-CL07-2739,1S-MH-MU-ZSC-CL07-3317,5,NAN,SHEELA GOPAL TO CHANDRA GUPT (FROM SWNO_10131 TO JT.NO.19),AL,AL,PILC,NAN,279.0
10206,AMBVLI_11KV_10206,10131,35474,SHEELA GOPAL,CHANDRA GUPT,1S-MH-MU-ZSC-CL07-2739,1S-MH-MU-ZSC-CL07-3317,5,NAN,SHEELA GOPAL TO CHANDRA GUPT (JT.NO.19 TO SWNO_35474),AL,AL,XLPE,NAN,21.3
10206,,35475,1045,CHANDRA GUPT,J P ROAD NO.1,1S-MH-MU-ZSC-CL07-3317,1S-MH-MU-ZSC-CL07-2297,6,NAN,CHANDRA GUPT TO J P ROAD NO.1 (FROM SWNO_35475 TO SWNO_01045),AL,AL,XLPE,DISCONNECTED,30.3
10206,AMBVLI_11KV_10206,35475,1045,CHANDRA GUPT,J P ROAD NO.1,1S-MH-MU-ZSC-CL07-3317,1S-MH-MU-ZSC-CL07-2297,6,NAN,CHANDRA GUPT TO J P ROAD NO.1 (FROM SWNO_35475 TO SWNO_01045),AL,AL,XLPE,NAN,30.3
10206,AMBVLI_11KV_10206,1047,35450,J P ROAD NO.1,KSHITIJ,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,7,NAN,J.P.ROAD NO.1 TO KSHITIJ (FROM SWNO_01047 TO JT.NO.15C),AL,AL,PILC,NAN,97.71291023
10206,AMBVLI_11KV_10206,1047,35450,J P ROAD NO.1,KSHITIJ,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,7,2011-03-29 00:00:00+00:00,J.P.ROAD NO.1 TO KSHITIJ (JT.NO.15 TO SWNO_35450),AL,AL,XLPE,NAN,90.7
10206,AMBVLI_11KV_10206,1047,35450,J P ROAD NO.1,KSHITIJ,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,7,NAN,J.P.ROAD NO.1 TO KSHITIJ (JT.NO.15A TO JT.NO.15B),AL,AL,XLPE,NAN,4.4
10206,AMBVLI_11KV_10206,1047,35450,J P ROAD NO.1,KSHITIJ,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,7,NAN,J.P.ROAD NO.1 TO KSHITIJ (JT.NO.15B TO JT.NO.15),AL,AL,PILC,NAN,31.0
10206,AMBVLI_11KV_10206,1047,35450,J P ROAD NO.1,KSHITIJ,1S-MH-MU-ZSC-CL07-2297,1S-MH-MU-ZSC-CL09-3297,7,NAN,J.P.ROAD NO.1 TO KSHITIJ (JT.NO.15C TO JT.NO.15A),AL,AL,PILC,NAN,97.71291023
10206,AMBVLI_11KV_10206,4858,40848,DHAKE COLONY NO.1,SURYADARSHAN NO 2,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL08-3291,2.1,2024-07-24 00:00:00+00:00,DHAKE COLONY NO.1 TO SURYADARSHAN NO .2 (FROM SWNO_04858 TO SWNO_40848),AL,AL,XLPE,NAN,32.3
10206,AMBVLI_11KV_10206,4858,40848,DHAKE COLONY NO.1,SURYADARSHAN NO 2,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL08-3291,2.1,2024-07-24 00:00:00+00:00,DHAKE COLONY NO.1 TO SURYADARSHAN NO .2 (FROM SWNO_04858 TO SWNO_40848),AL,AL,XLPE,NAN,2.6
10206,AMBVLI_11KV_10206,4858,40848,DHAKE COLONY NO.1,SURYADARSHAN NO 2,1S-MH-MU-ZSC-CL09-2185,1S-MH-MU-ZSC-CL08-3291,2.1,2024-07-24 00:00:00+00:00,DHAKE COLONY NO.1 TO SURYADARSHAN NO .2 (FROM SWNO_04858 TO SWNO_40848),AL,AL,XLPE,NAN,105.5
10206,AMBVLI_11KV_10206,40847,29393,SURYADARSHAN NO 2,DATTA PARAG SOCIETY,1S-MH-MU-ZSC-CL08-3291,1S-MH-MU-ZSC-CL09-3085,2.2,2024-07-26 00:00:00+00:00,SURYADARSHAN NO. 2 TO DATTA PARAG SOCIETY (FROM SWNO_40847 TO .NO.29),AL,AL,XLPE,NAN,31.7
10206,AMBVLI_11KV_10206,40847,29393,SURYADARSHAN NO 2,DATTA PARAG SOCIETY,1S-MH-MU-ZSC-CL08-3291,1S-MH-MU-ZSC-CL09-3085,2.2,2024-07-26 00:00:00+00:00,SURYADARSHAN NO. 2 TO DATTA PARAG SOCIETY (JT.NO.29 TO SWNO_29393),AL,AL,XLPE,NAN,63.9
10206,AMBVLI_11KV_10206,29395,29956,DATTA PARAG SOCIETY,PANCHVATI NO 3,1S-MH-MU-ZSC-CL09-3085,1S-MH-MU-ZSC-CL09-3112,2.3,2024-09-21 00:00:00+00:00,DATTA PARAG SOCIETY TO PANCHVATI NO 3 (FROM SWNO_29395 TO SWNO_29956),AL,AL,XLPE,NAN,142.7
10206,,29954,29957,PANCHVATI NO 3,SHREE GANESH SOCIETY,1S-MH-MU-ZSC-CL09-3112,1S-MH-MU-ZSC-CL09-3113,2.4,NAN,PANCHAVATI SOC TO SHREE GANESH SOC (FROM SWNO_29954 TO SWNO_29557),AL,AL,XLPE,POTHEAD,159.6
10206,AMBVLI_11KV_10206,29954,29957,PANCHVATI NO 3,SHREE GANESH SOCIETY,1S-MH-MU-ZSC-CL09-3112,1S-MH-MU-ZSC-CL09-3113,2.4,NAN,PANCHAVATI SOC TO SHREE GANESH SOC (FROM SWNO_29954 TO SWNO_29557),AL,AL,XLPE,NAN,126.54549663
10206,,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOCIETY TO ANDHERI SPORTS COMPLEX (FROM SWNO_29959 TO JT.NO.24),AL,AL,XLPE,POTHEAD,67.1
10206,,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOCIETY TO ANDHERI SPORTS COMPLEX (JT.NO.24 TO JT.NO.24A),AL,AL,XLPE,POTHEAD,94.1
10206,,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOCIETY TO ANDHERI SPORTS COMPLEX (JT.NO.24A TO SWNO_09025),AL,AL,XLPE,POTHEAD,50.6
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (FROM SWNO_29959 TO JT.NO.53D),AL,AL,PILC,NAN,49.6
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53D TO JT.NO.53H),AL,AL,PILC,NAN,4.0
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,2024-03-23 00:00:00+00:00,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53D TO JT.NO.53H),AL,AL,XLPE,NAN,5.3
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,2022-03-25 00:00:00+00:00,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53E TO SWNO_09025),AL,AL,PILC,NAN,40.0
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53F TO JT.NO.53E),AL,AL,PILC,NAN,3.7
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,2023-12-04 00:00:00+00:00,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53G TO JT.NO.53F),AL,AL,XLPE,NAN,6.0
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53H TO JT.NO.53J),AL,AL,PILC,NAN,6.0
10206,AMBVLI_11KV_10206,29959,9025,SHREE GANESH SOCIETY,ANDHERI SPORTS COMPLEX,1S-MH-MU-ZSC-CL09-3113,1S-MH-MU-ZSC-CL09-2075,2.5,NAN,SHREE GANESH SOC TO ANDHERI SPORTS COMPLEX (JT.NO.53J TO JT.NO.53G),AL,AL,PILC,NAN,55.0
10207,AMBVLI_11KV_10207,10207,41773,AMBIVLI REC-STN,CONQUEROR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3321,1,NAN,AMBIVLI REC-STN TO CONQUEROR (FROM SWNO_10207 TO JT.NO.36W),AL,AL,PILC,NAN,22.5
10207,AMBVLI_11KV_10207,10207,41773,AMBIVLI REC-STN,CONQUEROR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3321,1,NAN,AMBIVLI REC-STN TO CONQUEROR (JT.NO.36W TO JT.NO.36Y),AL,AL,PILC,NAN,76.0
10207,AMBVLI_11KV_10207,10207,41773,AMBIVLI REC-STN,CONQUEROR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3321,1,NAN,AMBIVLI REC-STN TO CONQUEROR (JT.NO.36X TO SWNO_41773),AL,AL,XLPE,NAN,60.4
10207,AMBVLI_11KV_10207,10207,41773,AMBIVLI REC-STN,CONQUEROR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL05-3321,1,NAN,AMBIVLI REC-STN TO CONQUEROR (JT.NO.36Y TO JT.NO.36X),AL,AL,PILC,NAN,14.0
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,NAN,CONQUEROR TO CHAMANKAR ENTERPRISES (FROM SWNO_41772 TO JT.NO.36O),AL,AL,XLPE,NAN,58.5
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,NAN,CONQUEROR TO CHAMANKAR ENTERPRISES (JT.NO.36L TO JT.NO.36P),AL,AL,PILC,NAN,44.7
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,NAN,CONQUEROR TO CHAMANKAR ENTERPRISES (JT.NO.36M TO JT.NO.36N),AL,AL,PILC,NAN,10.6
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,NAN,CONQUEROR TO CHAMANKAR ENTERPRISES (JT.NO.36N TO JT.NO.36L),AL,AL,PILC,NAN,61.3
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,NAN,CONQUEROR TO CHAMANKAR ENTERPRISES (JT.NO.36O TOJT.NO.36M),AL,AL,PILC,NAN,29.7
10207,AMBVLI_11KV_10207,41772,35754,CONQUEROR,CHAMANKAR ENTERPRISES,1S-MH-MU-ZSC-CL05-3321,1S-MH-MU-ZSC-CL09-3211,2,2012-09-21 00:00:00+00:00,CONQUEROR TO CHAMANKAR ENTERPRISES (JT.NO.36P TO SWNO_35754),AL,AL,XLPE,NAN,196.3
10207,AMBVLI_11KV_10207,35755,15803,CHAMANKAR ENTERPRISES,INCOME TAX COLONY,1S-MH-MU-ZSC-CL09-3211,1S-MH-MU-ZSC-CL09-2281,3,2012-09-21 00:00:00+00:00,CHAMANKAR ENTERPRISES TO INCOME TAX COLONY (FROM SWNO_35755 TO SWNO_15803),AL,AL,XLPE,NAN,196.3
10207,AMBVLI_11KV_10207,15801,34616,INCOME TAX COLONY,RATNAGAR,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL06-3280,4,2010-12-01 00:00:00+00:00,INCOME TAX COLONY TO RATNAGAR (FROM SWNO_15801 TO JT.NO.1B),AL,AL,XLPE,NAN,116.3
10207,AMBVLI_11KV_10207,15801,34616,INCOME TAX COLONY,RATNAGAR,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL06-3280,4,2010-12-01 00:00:00+00:00,INCOME TAX COLONY TO RATNAGAR (JT.NO.1A TO JT.NO.1),AL,AL,XLPE,NAN,254.0
10207,AMBVLI_11KV_10207,15801,34616,INCOME TAX COLONY,RATNAGAR,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL06-3280,4,2019-06-27 00:00:00+00:00,INCOME TAX COLONY TO RATNAGAR (JT.NO.1A TO SWNO_34616),AL,AL,XLPE,NAN,235.3
10207,AMBVLI_11KV_10207,15801,34616,INCOME TAX COLONY,RATNAGAR,1S-MH-MU-ZSC-CL09-2281,1S-MH-MU-ZSC-CL06-3280,4,2010-12-01 00:00:00+00:00,INCOME TAX COLONY TO RATNAGAR (JT.NO.1B TO JT.NO.1A),AL,AL,XLPE,NAN,290.3
10207,AMBVLI_11KV_10207,34614,7119,RATNAGAR,VERSOVA VIEW,1S-MH-MU-ZSC-CL06-3280,1S-MH-MU-ZSC-CL06-2835,5,2019-04-03 00:00:00+00:00,RATNAGAR TO VERSOVA VIEW (FROM SWNO_34614 TO JT.NO.1),AL,AL,XLPE,NAN,107.5
10207,AMBVLI_11KV_10207,34614,7119,RATNAGAR,VERSOVA VIEW,1S-MH-MU-ZSC-CL06-3280,1S-MH-MU-ZSC-CL06-2835,5,2019-04-03 00:00:00+00:00,RATNAGAR TO VERSOVA VIEW (JT.NO.1 TO JT.NO.1A),AL,AL,XLPE,NAN,302.1
10207,AMBVLI_11KV_10207,34614,7119,RATNAGAR,VERSOVA VIEW,1S-MH-MU-ZSC-CL06-3280,1S-MH-MU-ZSC-CL06-2835,5,2019-04-03 00:00:00+00:00,RATNAGAR TO VERSOVA VIEW (JT.NO.1A TO SWNO_07119),AL,AL,XLPE,NAN,167.2
10207,AMBVLI_11KV_10207,32854,18508,VERSOVA VIEW,FOUR BUNGLOW ROAD NO.2,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-2221,6,NAN,VERSOVA VIEW TO FOUR BUNGLOW ROAD NO.2(FROM SWNO_32854 TO SWNO_18508),AL,AL,PILC,NAN,353.6
10207,AMBVLI_11KV_10207,7118,15373,VERSOVA VIEW,FOUR BUNGLOW ROAD NO.3,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-2222,5.1,2020-06-18 00:00:00+00:00,VERSOVA VIEW TO FOUR BUNGLOW ROAD.NO.3 (FROM SWNO_07118 TO SWNO_15373),AL,AL,XLPE,NAN,244.0
10207,AMBVLI_11KV_10207,7117,37387,VERSOVA VIEW,VERSOVA PUSHPAK,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-3428,5.2,2018-11-30 00:00:00+00:00,VERSOVA VIEW TO VERSOVA PUSHPAK (FROM SWNO_07117 TO JT.NO.1),AL,AL,XLPE,NAN,255.4
10207,AMBVLI_11KV_10207,7117,37387,VERSOVA VIEW,VERSOVA PUSHPAK,1S-MH-MU-ZSC-CL06-2835,1S-MH-MU-ZSC-CL06-3428,5.2,2018-11-30 00:00:00+00:00,VERSOVA VIEW TO VERSOVA PUSHPAK (JT.NO.1 TO SWNO_37387),AL,AL,XLPE,NAN,76.8
10209,AMBVLI_11KV_10209,10209,14433,AMBIVLI REC-STN,GOLDEN VILLA,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2244,1,2024-05-01 00:00:00+00:00,AMBIVLI REC-STN TO GOLDEN VILLA (JT.NO.37A TO JT.NO.37B),AL,AL,XLPE,NAN,206.0
10209,AMBVLI_11KV_10209,10209,14433,AMBIVLI REC-STN,GOLDEN VILLA,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2244,1,2024-05-01 00:00:00+00:00,AMBIVLI REC-STN TO GOLDEN VILLA (JT.NO.37B TO SWNO_14433),AL,AL,XLPE,NAN,60.2
10209,AMBVLI_11KV_10209,10209,14433,AMBIVLI REC-STN,GOLDEN VILLA,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2244,1,NAN,AMBIVLI REC-STN TO GOLDEN VILLAS (FROM SWNO_10209 TO JT.NO.37),AL,AL,XLPE,NAN,250.9
10209,AMBVLI_11KV_10209,10209,14433,AMBIVLI REC-STN,GOLDEN VILLA,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL09-2244,1,2024-05-01 00:00:00+00:00,AMBIVLI REC-STN TO GOLDEN VILLAS (JT.NO.37 TO JT.NO.37A),AL,AL,XLPE,NAN,70.8
10209,AMBVLI_11KV_10209,14435,7339,GOLDEN VILLA,MAHARASHTRA PLASTICS,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2432,2,NAN,GOLDEN VILLA TO MAHARASHTRA PLASTIC (FROM SWNO_14435 TO JT.NO.79),AL,AL,PILC,NAN,98.6
10209,AMBVLI_11KV_10209,14435,7339,GOLDEN VILLA,MAHARASHTRA PLASTICS,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2432,2,NAN,GOLDEN VILLA TO MAHARASHTRA PLASTIC (JT.NO.79 TO JT.NO.79A),AL,AL,PILC,NAN,15.2
10209,AMBVLI_11KV_10209,14435,7339,GOLDEN VILLA,MAHARASHTRA PLASTICS,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2432,2,NAN,GOLDEN VILLA TO MAHARASHTRA PLASTIC (JT.NO.79A TO JT.NO.79B),AL,AL,PILC,NAN,19.4
10209,AMBVLI_11KV_10209,14435,7339,GOLDEN VILLA,MAHARASHTRA PLASTICS,1S-MH-MU-ZSC-CL09-2244,1S-MH-MU-ZSC-CL09-2432,2,NAN,GOLDEN VILLA TO MAHARASHTRA PLASTIC (JT.NO.79B TO SWNO_07339),AL,AL,XLPE,NAN,14.2
10209,AMBVLI_11KV_10209,7341,32373,MAHARASHTRA PLASTICS,IDEA SQUARE,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,3,NAN,MAHARASHTRA PLASTIC TO IDEA SQUARE (FROM SWNO_07341 TO JT.NO.96D),AL,AL,XLPE,NAN,50.1
10209,AMBVLI_11KV_10209,7341,32373,MAHARASHTRA PLASTICS,IDEA SQUARE,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,3,NAN,MAHARASHTRA PLASTIC TO IDEA SQUARE (JT.NO.96A TO JT.NO.96C),AL,AL,PILC,NAN,83.08451778
10209,AMBVLI_11KV_10209,7341,32373,MAHARASHTRA PLASTICS,IDEA SQUARE,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,3,NAN,MAHARASHTRA PLASTIC TO IDEA SQUARE (JT.NO.96B TO JT.NO.96A),AL,AL,PILC,NAN,19.2
10209,AMBVLI_11KV_10209,7341,32373,MAHARASHTRA PLASTICS,IDEA SQUARE,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,3,NAN,MAHARASHTRA PLASTIC TO IDEA SQUARE (JT.NO.96C TO SWNO_32373),AL,AL,XLPE,NAN,151.0
10209,AMBVLI_11KV_10209,7341,32373,MAHARASHTRA PLASTICS,IDEA SQUARE,1S-MH-MU-ZSC-CL09-2432,1S-MH-MU-ZSC-CL09-3225,3,2017-11-03 00:00:00+00:00,MAHARASHTRA PLASTIC TO IDEA SQUARE (JT.NO.96D TO JT.NO.96B),AL,AL,XLPE,NAN,6.9
10209,AMBVLI_11KV_10209,32374,32272,IDEA SQUARE,UNIVERSAL TEXTILE,1S-MH-MU-ZSC-CL09-3225,1S-MH-MU-ZSC-CL09-3168,4,NAN,IDEA SQUARE TO UNIVERSAL TEXTILE (FROM SWNO_ 32374 TO SWNO_32272),AL,AL,XLPE,NAN,106.8
10209,AMBVLI_11KV_10209,32274,16164,UNIVERSAL TEXTILE,VALECHA HOUSE,1S-MH-MU-ZSC-CL09-3168,1S-MH-MU-ZSC-CL09-2806,5,NAN,UNIVERSAL TEXTILE TO VALECHA HOUSE (FROM SWNO_32274 TO JT.NO.97),AL,AL,XLPE,NAN,94.0
10209,AMBVLI_11KV_10209,32274,16164,UNIVERSAL TEXTILE,VALECHA HOUSE,1S-MH-MU-ZSC-CL09-3168,1S-MH-MU-ZSC-CL09-2806,5,NAN,UNIVERSAL TEXTILE TO VALECHA HOUSE (JT.NO.96 TO SWNO_16164),AL,AL,PILC,NAN,83.6
10209,AMBVLI_11KV_10209,32274,16164,UNIVERSAL TEXTILE,VALECHA HOUSE,1S-MH-MU-ZSC-CL09-3168,1S-MH-MU-ZSC-CL09-2806,5,NAN,UNIVERSAL TEXTILE TO VALECHA HOUSE (JT.NO.97 TO JT.NO.96),AL,AL,PILC,NAN,96.53607516
10210,AMBVLI_11KV_10210,10210,38517,AMBIVLI REC-STN,6 7 8 GAZDHAR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL08-3475,1,2009-09-09 00:00:00+00:00,AMBIVLI REC-STN TO 6 7 8 GAZDHAR (FROM SWNO_10210 TO JT. NO.30J),AL,AL,PILC,NAN,229.3
10210,AMBVLI_11KV_10210,10210,38517,AMBIVLI REC-STN,6 7 8 GAZDHAR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL08-3475,1,2009-09-09 00:00:00+00:00,AMBIVLI REC-STN TO 6 7 8 GAZDHAR (JT.NO.30J TO JT. NO.30K),AL,AL,PILC,NAN,23.2
10210,AMBVLI_11KV_10210,10210,38517,AMBIVLI REC-STN,6 7 8 GAZDHAR,1S-MH-MU-ZSC-RSTN-AMBI,1S-MH-MU-ZSC-CL08-3475,1,2019-03-27 00:00:00+00:00,AMBIVLI REC-STN TO 6 7 8 GAZDHAR (JT.NO.30K TO SWNO_38517),AL,AL,XLPE,NAN,271.9
10210,AMBVLI_11KV_10210,38516,19899,6 7 8 GAZDHAR,YASHRAJ FILMS,1S-MH-MU-ZSC-CL08-3475,1S-MH-MU-ZSC-CL09-2926,2,2018-12-13 00:00:00+00:00,6 7 8 GAZDHAR TO YASHARAJ FILMS (FROM SWNO_38516 TO JT.NO.1),AL,AL,XLPE,NAN,58.4
10210,AMBVLI_11KV_10210,38516,19899,6 7 8 GAZDHAR,YASHRAJ FILMS,1S-MH-MU-ZSC-CL08-3475,1S-MH-MU-ZSC-CL09-2926,2,2018-12-13 00:00:00+00:00,6 7 8 GAZDHAR TO YASHARAJ FILMS (JT.NO.1 TO SWNO_19899),AL,AL,XLPE,NAN,257.2
10210,AMBVLI_11KV_10210,19902,16613,YASHRAJ FILMS,PARKSON GRAPHICS,1S-MH-MU-ZSC-CL09-2926,1S-MH-MU-ZSC-CL09-2607,3,2018-12-10 00:00:00+00:00,YASHARAJ FILMS TO PARKSON GRAPHICS (FROM SWNO_19902 TO SWNO_16613),AL,AL,XLPE,NAN,223.5
10210,AMBVLI_11KV_10210,16615,9880,PARKSON GRAPHICS,RAHEJA PLAZA,1S-MH-MU-ZSC-CL09-2607,1S-MH-MU-ZSC-CL09-3004,4,2018-12-04 00:00:00+00:00,PARKSON GRAPHICS TO RAHEJA PLAZA (FROM SWNO_16615 TO SWNO_09880),AL,AL,XLPE,NAN,48.8
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (FROM SWNO_09882 TO JT.NO.128),AL,AL,XLPE,NAN,30.0
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (JT.NO.128 TO JT.NO.128A),AL,AL,XLPE,NAN,27.0
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (JT.NO.128A TO JT.NO.128C),AL,AL,PILC,NAN,67.17
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (JT.NO.128B TO JT.NO.128G),AL,AL,PILC,NAN,12.2
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (JT.NO.128C TO JT.NO.128D),AL,AL,XLPE,NAN,6.5
10210,AMBVLI_11KV_10210,9882,32413,RAHEJA PLAZA,SUPREME INDUSTRIES,1S-MH-MU-ZSC-CL09-3004,1S-MH-MU-ZSC-CL09-2765,5,NAN,RAHEJA PLAZA TO SUPREM IND (JT.NO.128D TO JT.NO.128E),AL,AL,PILC,NAN,55.7
