FEEDER_ID,FROM_TO,SOURCE_LOCATION,DESTINATION_LOCATION,RANK,LATEST_DT_DATE,DT_LOAD
29319,1S-MH-MU-ZET-CL10-8698-1S-MH-MU-ZET-CL10-9268,1S-MH-MU-ZET-CL10-8698,1S-MH-MU-ZET-CL10-9268,1.1.3.2.2,2025-04-04,353.842774566474
29319,1S-MH-MU-ZET-CL10-9268-1S-MH-MU-ZET-CL10-8827,1S-MH-MU-ZET-CL10-9268,1S-MH-MU-ZET-CL10-8827,1.1.3.2.2.1,2025-04-04,289.7543147208122
29319,1S-MH-MU-ZET-CL10-9268-1S-MH-MU-ZET-CL10-9268,1S-MH-MU-ZET-CL10-9268,1S-MH-MU-ZET-CL10-9268,1.1.3.2.2.2,2025-04-04,353.842774566474
29319,1S-MH-MU-ZET-CL10-8897-1S-MH-MU-ZET-CL10-8897,1S-MH-MU-ZET-CL10-8897,1S-MH-MU-ZET-CL10-8897,1.1.3.3,2025-04-04,395.06169154228854
29322,ROOT-1S-MH-MU-ZET-CL02-8490,,1S-MH-MU-ZET-CL02-8490,1,2025-04-04,874.4528780487805
29322,1S-MH-MU-ZET-CL02-8490-1S-MH-MU-ZET-CL01-9267,1S-MH-MU-ZET-CL02-8490,1S-MH-MU-ZET-CL01-9267,1.1,2025-04-04,413.86046511627904
29322,1S-MH-MU-ZET-CL01-9267-1S-MH-MU-ZET-CL01-9267,1S-MH-MU-ZET-CL01-9267,1S-MH-MU-ZET-CL01-9267,1.1.1,2025-04-04,413.86046511627904
29322,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,2,2025-02-07,277.45702564102567
29322,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL01-8678,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL01-8678,2.1,2025-04-04,94.21582887700535
29322,1S-MH-MU-ZET-CL01-8678-1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8678,1S-MH-MU-ZET-CL01-8189,2.1.1,2025-04-04,381.10820512820516
29322,1S-MH-MU-ZET-CL01-8189-1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8189,2.1.1.1,2025-04-04,381.10820512820516
29322,1S-MH-MU-ZET-CL01-8189-1S-MH-MU-ZET-CL01-8387,1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8387,2.1.1.2,2025-04-04,447.2446153846154
29322,1S-MH-MU-ZET-CL01-8387-1S-MH-MU-ZET-CL01-8387,1S-MH-MU-ZET-CL01-8387,1S-MH-MU-ZET-CL01-8387,2.1.1.2.1,2025-04-04,447.2446153846154
29322,1S-MH-MU-ZET-CL01-8387-1S-MH-MU-ZET-CL01-8464,1S-MH-MU-ZET-CL01-8387,1S-MH-MU-ZET-CL01-8464,2.1.1.2.2,2025-04-04,606.3441624365482
29322,1S-MH-MU-ZET-CL01-8464-1S-MH-MU-ZET-CL01-8464,1S-MH-MU-ZET-CL01-8464,1S-MH-MU-ZET-CL01-8464,2.1.1.2.2.1,2025-04-04,606.3441624365482
29322,1S-MH-MU-ZET-CL01-8464-1S-MH-MU-ZET-CL01-9267,1S-MH-MU-ZET-CL01-8464,1S-MH-MU-ZET-CL01-9267,2.1.1.2.2.2,2025-04-04,413.86046511627904
29322,1S-MH-MU-ZET-CL01-8464-1S-MH-MU-ZET-CL01-9460,1S-MH-MU-ZET-CL01-8464,1S-MH-MU-ZET-CL01-9460,2.1.1.2.2.3,2025-04-04,226.0880733944954
29322,1S-MH-MU-ZET-CL01-9460-1S-MH-MU-ZET-CL01-9459,1S-MH-MU-ZET-CL01-9460,1S-MH-MU-ZET-CL01-9459,2.1.1.2.2.3.1,2025-04-04,320.1078125
29322,1S-MH-MU-ZET-CL01-9459-1S-MH-MU-ZET-CL01-9009,1S-MH-MU-ZET-CL01-9459,1S-MH-MU-ZET-CL01-9009,2.1.1.2.2.3.1.1,2025-04-04,383.1380208333333
29322,1S-MH-MU-ZET-CL01-9009-1S-MH-MU-ZET-CL01-8230,1S-MH-MU-ZET-CL01-9009,1S-MH-MU-ZET-CL01-8230,2.1.1.2.2.3.1.1.1,2025-04-04,153.79306122448978
29322,1S-MH-MU-ZET-CL01-8230-1S-MH-MU-ZET-CL01-8230,1S-MH-MU-ZET-CL01-8230,1S-MH-MU-ZET-CL01-8230,2.1.1.2.2.3.1.1.1.1,2025-04-04,153.79306122448978
29322,1S-MH-MU-ZET-CL01-9009-1S-MH-MU-ZET-CL01-9009,1S-MH-MU-ZET-CL01-9009,1S-MH-MU-ZET-CL01-9009,2.1.1.2.2.3.1.1.2,2025-04-04,383.1380208333333
29322,1S-MH-MU-ZET-CL01-9459-1S-MH-MU-ZET-CL01-9459,1S-MH-MU-ZET-CL01-9459,1S-MH-MU-ZET-CL01-9459,2.1.1.2.2.3.1.2,2025-04-04,320.1078125
29322,1S-MH-MU-ZET-CL01-9460-1S-MH-MU-ZET-CL01-9460,1S-MH-MU-ZET-CL01-9460,1S-MH-MU-ZET-CL01-9460,2.1.1.2.2.3.2,2025-04-04,226.0880733944954
29322,1S-MH-MU-ZET-CL01-8678-1S-MH-MU-ZET-CL01-8678,1S-MH-MU-ZET-CL01-8678,1S-MH-MU-ZET-CL01-8678,2.1.2,2025-04-04,94.21582887700535
29324,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,1,2025-02-07,277.45702564102567
29324,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL01-8862,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL01-8862,1.1,2025-04-04,516.6983333333334
29324,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL10-8513,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL10-8513,1.2,2025-04-04,185.48123076923076
29324,1S-MH-MU-ZET-CL10-8513-1S-MH-MU-ZET-CL10-8243,1S-MH-MU-ZET-CL10-8513,1S-MH-MU-ZET-CL10-8243,1.2.1,2025-04-04,128.84954314720812
29324,1S-MH-MU-ZET-CL10-8243-1S-MH-MU-ZET-CL10-8243,1S-MH-MU-ZET-CL10-8243,1S-MH-MU-ZET-CL10-8243,1.2.1.1,2025-04-04,128.84954314720812
29324,1S-MH-MU-ZET-CL10-8513-1S-MH-MU-ZET-CL10-8513,1S-MH-MU-ZET-CL10-8513,1S-MH-MU-ZET-CL10-8513,1.2.2,2025-04-04,185.48123076923076
29324,1S-MH-MU-ZET-CL10-8513-1S-MH-MU-ZET-CL10-9020,1S-MH-MU-ZET-CL10-8513,1S-MH-MU-ZET-CL10-9020,1.2.3,2025-04-04,529.7514666666666
29324,1S-MH-MU-ZET-CL10-9020-1S-MH-MU-ZET-CL10-8993,1S-MH-MU-ZET-CL10-9020,1S-MH-MU-ZET-CL10-8993,1.2.3.1,2025-04-04,362.6810362694301
29324,1S-MH-MU-ZET-CL10-8993-1S-MH-MU-ZET-CL10-8993,1S-MH-MU-ZET-CL10-8993,1S-MH-MU-ZET-CL10-8993,1.2.3.1.1,2025-04-04,362.6810362694301
29324,1S-MH-MU-ZET-CL10-8993-1S-MH-MU-ZET-CL10-9032,1S-MH-MU-ZET-CL10-8993,1S-MH-MU-ZET-CL10-9032,1.2.3.1.2,2025-04-04,247.9977900552486
29324,1S-MH-MU-ZET-CL10-9032-1S-MH-MU-ZET-CL10-9032,1S-MH-MU-ZET-CL10-9032,1S-MH-MU-ZET-CL10-9032,1.2.3.1.2.1,2025-04-04,247.9977900552486
29324,1S-MH-MU-ZET-CL10-9032-1S-MH-MU-ZET-CL10-9146,1S-MH-MU-ZET-CL10-9032,1S-MH-MU-ZET-CL10-9146,1.2.3.1.2.2,2025-04-04,309.2079207920792
29324,1S-MH-MU-ZET-CL10-9146-1S-MH-MU-ZET-CL10-9033,1S-MH-MU-ZET-CL10-9146,1S-MH-MU-ZET-CL10-9033,1.2.3.1.2.2.1,2025-04-04,339.3065306122449
29324,1S-MH-MU-ZET-CL10-9146-1S-MH-MU-ZET-CL10-9146,1S-MH-MU-ZET-CL10-9146,1S-MH-MU-ZET-CL10-9146,1.2.3.1.2.2.2,2025-04-04,309.2079207920792
29324,1S-MH-MU-ZET-CL10-9020-1S-MH-MU-ZET-CL10-9020,1S-MH-MU-ZET-CL10-9020,1S-MH-MU-ZET-CL10-9020,1.2.3.2,2025-04-04,529.7514666666666
29327,ROOT-1S-MH-MU-ZET-CL01-8908,,1S-MH-MU-ZET-CL01-8908,1,2025-04-04,572.4994845360825
29327,1S-MH-MU-ZET-CL01-8908-1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL01-8908,1S-MH-MU-ZET-RSTN-CHUN,1.1,2025-02-07,277.45702564102567
29327,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL01-8190,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL01-8190,1.1.1,2025-04-04,127.51437185929649
29327,1S-MH-MU-ZET-CL01-8190-1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8190,1S-MH-MU-ZET-CL01-8189,1.1.1.1,2025-04-04,381.10820512820516
29327,1S-MH-MU-ZET-CL01-8189-1S-MH-MU-ZET-CL01-8391,1S-MH-MU-ZET-CL01-8189,1S-MH-MU-ZET-CL01-8391,1.1.1.1.1,2025-04-04,169.62311557788945
29327,1S-MH-MU-ZET-CL01-8391-1S-MH-MU-ZET-CL01-8391,1S-MH-MU-ZET-CL01-8391,1S-MH-MU-ZET-CL01-8391,1.1.1.1.1.1,2025-04-04,169.62311557788945
29327,1S-MH-MU-ZET-CL01-8391-1S-MH-MU-ZET-CL01-8392,1S-MH-MU-ZET-CL01-8391,1S-MH-MU-ZET-CL01-8392,1.1.1.1.1.2,2025-04-04,239.50862944162435
29327,1S-MH-MU-ZET-CL01-8392-1S-MH-MU-ZET-CL01-8392,1S-MH-MU-ZET-CL01-8392,1S-MH-MU-ZET-CL01-8392,1.1.1.1.1.2.1,2025-04-04,239.50862944162435
29327,1S-MH-MU-ZET-CL01-8392-1S-MH-MU-ZET-CL01-8394,1S-MH-MU-ZET-CL01-8392,1S-MH-MU-ZET-CL01-8394,1.1.1.1.1.2.2,2025-04-04,336.27408163265306
29327,1S-MH-MU-ZET-CL01-8394-1S-MH-MU-ZET-CL01-8394,1S-MH-MU-ZET-CL01-8394,1S-MH-MU-ZET-CL01-8394,1.1.1.1.1.2.2.1,2025-04-04,336.27408163265306
29327,1S-MH-MU-ZET-CL01-8190-1S-MH-MU-ZET-CL01-8190,1S-MH-MU-ZET-CL01-8190,1S-MH-MU-ZET-CL01-8190,1.1.1.2,2025-04-04,127.51437185929649
29327,1S-MH-MU-ZET-CL01-8190-1S-MH-MU-ZET-CL01-9928,1S-MH-MU-ZET-CL01-8190,1S-MH-MU-ZET-CL01-9928,1.1.1.3,,
29327,1S-MH-MU-ZET-CL01-9928-1S-MH-MU-ZET-CL01-9928,1S-MH-MU-ZET-CL01-9928,1S-MH-MU-ZET-CL01-9928,1.1.1.3.1,,
29327,1S-MH-MU-ZET-CL01-8190-nan,1S-MH-MU-ZET-CL01-8190,nan,1.1.1.4,,
29330,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,1,2025-02-07,277.45702564102567
29330,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL01-8306,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL01-8306,1.1,2025-04-04,363.540414507772
29330,1S-MH-MU-ZET-CL01-8306-1S-MH-MU-ZET-CL01-8111,1S-MH-MU-ZET-CL01-8306,1S-MH-MU-ZET-CL01-8111,1.1.1,2025-04-04,311.85200000000003
29330,1S-MH-MU-ZET-CL01-8306-1S-MH-MU-ZET-CL01-8306,1S-MH-MU-ZET-CL01-8306,1S-MH-MU-ZET-CL01-8306,1.1.2,2025-04-04,363.540414507772
29330,1S-MH-MU-ZET-CL01-8306-1S-MH-MU-ZET-CL01-9599,1S-MH-MU-ZET-CL01-8306,1S-MH-MU-ZET-CL01-9599,1.1.3,2025-04-04,521.1363636363636
29330,1S-MH-MU-ZET-CL01-9599-1S-MH-MU-ZET-CL01-9599,1S-MH-MU-ZET-CL01-9599,1S-MH-MU-ZET-CL01-9599,1.1.3.1,2025-04-04,521.1363636363636
29330,1S-MH-MU-ZET-CL01-9599-1S-MH-MU-ZET-CL01-9651,1S-MH-MU-ZET-CL01-9599,1S-MH-MU-ZET-CL01-9651,1.1.3.2,2025-04-04,360.7701098901099
29330,1S-MH-MU-ZET-CL01-9651-1S-MH-MU-ZET-CL01-8677,1S-MH-MU-ZET-CL01-9651,1S-MH-MU-ZET-CL01-8677,1.1.3.2.1,2025-04-04,1001.7254301075268
29330,1S-MH-MU-ZET-CL01-8677-1S-MH-MU-ZET-CL01-8677,1S-MH-MU-ZET-CL01-8677,1S-MH-MU-ZET-CL01-8677,1.1.3.2.1.1,2025-04-04,1001.7254301075268
29330,1S-MH-MU-ZET-CL01-8677-1S-MH-MU-ZET-CL01-9289,1S-MH-MU-ZET-CL01-8677,1S-MH-MU-ZET-CL01-9289,1.1.3.2.1.2,2025-04-04,412.9251461988304
29330,1S-MH-MU-ZET-CL01-9289-1S-MH-MU-ZET-CL01-9289,1S-MH-MU-ZET-CL01-9289,1S-MH-MU-ZET-CL01-9289,1.1.3.2.1.2.1,2025-04-04,412.9251461988304
29330,1S-MH-MU-ZET-CL01-9289-1S-MH-MU-ZET-CL01-9816,1S-MH-MU-ZET-CL01-9289,1S-MH-MU-ZET-CL01-9816,1.1.3.2.1.2.2,2025-04-04,339.12888888888887
29330,1S-MH-MU-ZET-CL01-9816-1S-MH-MU-ZET-CL01-8084,1S-MH-MU-ZET-CL01-9816,1S-MH-MU-ZET-CL01-8084,1.1.3.2.1.2.2.1,2025-04-04,450.65874999999994
29330,1S-MH-MU-ZET-CL01-8084-1S-MH-MU-ZET-CL01-8084,1S-MH-MU-ZET-CL01-8084,1S-MH-MU-ZET-CL01-8084,1.1.3.2.1.2.2.1.1,2025-04-04,450.65874999999994
29330,1S-MH-MU-ZET-CL01-8084-1S-MH-MU-ZET-CL01-8824,1S-MH-MU-ZET-CL01-8084,1S-MH-MU-ZET-CL01-8824,1.1.3.2.1.2.2.1.2,2025-04-04,951.8190954773869
29330,1S-MH-MU-ZET-CL01-9816-1S-MH-MU-ZET-CL01-9816,1S-MH-MU-ZET-CL01-9816,1S-MH-MU-ZET-CL01-9816,1.1.3.2.1.2.2.2,2025-04-04,339.12888888888887
29330,1S-MH-MU-ZET-CL01-9651-1S-MH-MU-ZET-CL01-9651,1S-MH-MU-ZET-CL01-9651,1S-MH-MU-ZET-CL01-9651,1.1.3.2.2,2025-04-04,360.7701098901099
29331,ROOT-1S-MH-MU-ZET-CL10-9373,,1S-MH-MU-ZET-CL10-9373,1,,
29331,1S-MH-MU-ZET-CL10-9373-1S-MH-MU-ZET-CL10-9216,1S-MH-MU-ZET-CL10-9373,1S-MH-MU-ZET-CL10-9216,1.1,2025-04-04,250.39978260869563
29331,1S-MH-MU-ZET-CL10-9216-1S-MH-MU-ZET-CL10-8718,1S-MH-MU-ZET-CL10-9216,1S-MH-MU-ZET-CL10-8718,1.1.1,2025-04-04,338.5434343434344
29331,1S-MH-MU-ZET-CL10-8718-1S-MH-MU-ZET-CL10-8718,1S-MH-MU-ZET-CL10-8718,1S-MH-MU-ZET-CL10-8718,1.1.1.1,2025-04-04,338.5434343434344
29331,1S-MH-MU-ZET-CL10-8718-1S-MH-MU-ZET-CL10-8835,1S-MH-MU-ZET-CL10-8718,1S-MH-MU-ZET-CL10-8835,1.1.1.2,2025-04-04,291.517
29331,1S-MH-MU-ZET-CL10-9216-1S-MH-MU-ZET-CL10-9216,1S-MH-MU-ZET-CL10-9216,1S-MH-MU-ZET-CL10-9216,1.1.2,2025-04-04,250.39978260869563
29331,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,2,2025-02-07,277.45702564102567
29331,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL10-8207,2.1,2025-04-04,334.5886363636364
29331,1S-MH-MU-ZET-CL10-8207-1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-CL10-8207,2.1.1,2025-04-04,334.5886363636364
29331,1S-MH-MU-ZET-CL10-8207-1S-MH-MU-ZET-CL10-8827,1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-CL10-8827,2.1.2,2025-04-04,289.7543147208122
29331,1S-MH-MU-ZET-CL10-8827-1S-MH-MU-ZET-CL10-8827,1S-MH-MU-ZET-CL10-8827,1S-MH-MU-ZET-CL10-8827,2.1.2.1,2025-04-04,289.7543147208122
29331,1S-MH-MU-ZET-CL10-8207-1S-MH-MU-ZET-CL10-8996,1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-CL10-8996,2.1.3,2025-04-04,324.7148717948718
29331,1S-MH-MU-ZET-CL10-8996-1S-MH-MU-ZET-CL10-8789,1S-MH-MU-ZET-CL10-8996,1S-MH-MU-ZET-CL10-8789,2.1.3.1,2025-04-04,639.289603960396
29331,1S-MH-MU-ZET-CL10-8789-1S-MH-MU-ZET-CL10-8789,1S-MH-MU-ZET-CL10-8789,1S-MH-MU-ZET-CL10-8789,2.1.3.1.1,2025-04-04,639.289603960396
29331,1S-MH-MU-ZET-CL10-8789-1S-MH-MU-ZET-CL10-8963,1S-MH-MU-ZET-CL10-8789,1S-MH-MU-ZET-CL10-8963,2.1.3.1.2,2025-04-04,235.16683417085426
29331,1S-MH-MU-ZET-CL10-8963-1S-MH-MU-ZET-CL10-8963,1S-MH-MU-ZET-CL10-8963,1S-MH-MU-ZET-CL10-8963,2.1.3.1.2.1,2025-04-04,235.16683417085426
29331,1S-MH-MU-ZET-CL10-8963-1S-MH-MU-ZET-CL10-9291,1S-MH-MU-ZET-CL10-8963,1S-MH-MU-ZET-CL10-9291,2.1.3.1.2.2,2025-03-06,232.90804597701148
29331,1S-MH-MU-ZET-CL10-9291-1S-MH-MU-ZET-CL10-9291,1S-MH-MU-ZET-CL10-9291,1S-MH-MU-ZET-CL10-9291,2.1.3.1.2.2.1,2025-03-06,232.90804597701148
29331,1S-MH-MU-ZET-CL10-9291-1S-MH-MU-ZET-CL10-9418,1S-MH-MU-ZET-CL10-9291,1S-MH-MU-ZET-CL10-9418,2.1.3.1.2.2.2,,
29331,1S-MH-MU-ZET-CL10-9418-1S-MH-MU-ZET-CL10-8147,1S-MH-MU-ZET-CL10-9418,1S-MH-MU-ZET-CL10-8147,2.1.3.1.2.2.2.1,2025-04-04,178.23333333333332
29331,1S-MH-MU-ZET-CL10-9418-1S-MH-MU-ZET-CL10-9216,1S-MH-MU-ZET-CL10-9418,1S-MH-MU-ZET-CL10-9216,2.1.3.1.2.2.2.2,2025-04-04,250.39978260869563
29331,1S-MH-MU-ZET-CL10-8996-1S-MH-MU-ZET-CL10-8996,1S-MH-MU-ZET-CL10-8996,1S-MH-MU-ZET-CL10-8996,2.1.3.2,2025-04-04,324.7148717948718
29331,1S-MH-MU-ZET-CL10-8207-1S-MH-MU-ZET-CL10-9176,1S-MH-MU-ZET-CL10-8207,1S-MH-MU-ZET-CL10-9176,2.1.4,2025-04-04,188.9779381443299
29332,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,1,2025-02-07,277.45702564102567
29332,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-CL10-9360,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-CL10-9360,1.1,2025-04-04,244.88608974358976
29332,1S-MH-MU-ZET-CL10-9360-1S-MH-MU-ZET-CL10-8942,1S-MH-MU-ZET-CL10-9360,1S-MH-MU-ZET-CL10-8942,1.1.1,2025-04-04,113.69468085106382
29332,1S-MH-MU-ZET-CL10-8942-1S-MH-MU-ZET-CL10-8243,1S-MH-MU-ZET-CL10-8942,1S-MH-MU-ZET-CL10-8243,1.1.1.1,2025-04-04,128.84954314720812
29332,1S-MH-MU-ZET-CL10-8942-1S-MH-MU-ZET-CL10-8942,1S-MH-MU-ZET-CL10-8942,1S-MH-MU-ZET-CL10-8942,1.1.1.2,2025-04-04,113.69468085106382
29332,1S-MH-MU-ZET-CL10-9360-1S-MH-MU-ZET-CL10-9360,1S-MH-MU-ZET-CL10-9360,1S-MH-MU-ZET-CL10-9360,1.1.2,2025-04-04,244.88608974358976
29333,ROOT-1S-MH-MU-ZET-RSTN-CHUN,,1S-MH-MU-ZET-RSTN-CHUN,1,2025-02-07,277.45702564102567
29333,1S-MH-MU-ZET-RSTN-CHUN-1S-MH-MU-ZET-RSTN-SIDH,1S-MH-MU-ZET-RSTN-CHUN,1S-MH-MU-ZET-RSTN-SIDH,1.1,2025-02-07,425.74843749999997
29333,1S-MH-MU-ZET-RSTN-SIDH-1S-MH-MU-ZET-CL08-9348,1S-MH-MU-ZET-RSTN-SIDH,1S-MH-MU-ZET-CL08-9348,1.1.1,2025-04-04,243.06550000000001
29333,1S-MH-MU-ZET-CL08-9348-1S-MH-MU-ZET-CL08-9348,1S-MH-MU-ZET-CL08-9348,1S-MH-MU-ZET-CL08-9348,1.1.1.1,2025-04-04,243.06550000000001
29333,1S-MH-MU-ZET-CL08-9348-1S-MH-MU-ZET-CL10-9473,1S-MH-MU-ZET-CL08-9348,1S-MH-MU-ZET-CL10-9473,1.1.1.2,2025-04-04,141.2064
29333,1S-MH-MU-ZET-CL10-9473-1S-MH-MU-ZET-CL10-9473,1S-MH-MU-ZET-CL10-9473,1S-MH-MU-ZET-CL10-9473,1.1.1.2.1,2025-04-04,141.2064
29333,1S-MH-MU-ZET-CL10-9473-1S-MH-MU-ZET-CL10-9474,1S-MH-MU-ZET-CL10-9473,1S-MH-MU-ZET-CL10-9474,1.1.1.2.2,,
29333,1S-MH-MU-ZET-CL10-9474-1S-MH-MU-ZET-CL10-9607,1S-MH-MU-ZET-CL10-9474,1S-MH-MU-ZET-CL10-9607,1.1.1.2.2.1,2025-04-04,91.6821052631579
29333,1S-MH-MU-ZET-CL10-9607-1S-MH-MU-ZET-CL08-9540,1S-MH-MU-ZET-CL10-9607,1S-MH-MU-ZET-CL08-9540,1.1.1.2.2.1.1,2025-04-04,82.89547445255475
29333,1S-MH-MU-ZET-CL08-9540-1S-MH-MU-ZET-CL08-9540,1S-MH-MU-ZET-CL08-9540,1S-MH-MU-ZET-CL08-9540,1.1.1.2.2.1.1.1,2025-04-04,82.89547445255475
29333,1S-MH-MU-ZET-CL08-9540-1S-MH-MU-ZET-CL10-8984,1S-MH-MU-ZET-CL08-9540,1S-MH-MU-ZET-CL10-8984,1.1.1.2.2.1.1.2,,
29333,1S-MH-MU-ZET-CL10-8984-1S-MH-MU-ZET-CL10-8146,1S-MH-MU-ZET-CL10-8984,1S-MH-MU-ZET-CL10-8146,1.1.1.2.2.1.1.2.1,2025-04-04,414.86019999999996
29333,1S-MH-MU-ZET-CL10-8146-1S-MH-MU-ZET-CL10-8146,1S-MH-MU-ZET-CL10-8146,1S-MH-MU-ZET-CL10-8146,1.1.1.2.2.1.1.2.1.1,2025-04-04,414.86019999999996
29333,1S-MH-MU-ZET-CL10-8146-1S-MH-MU-ZET-CL10-8802,1S-MH-MU-ZET-CL10-8146,1S-MH-MU-ZET-CL10-8802,1.1.1.2.2.1.1.2.1.2,2025-04-04,326.0022
29333,1S-MH-MU-ZET-CL10-8802-1S-MH-MU-ZET-CL10-8802,1S-MH-MU-ZET-CL10-8802,1S-MH-MU-ZET-CL10-8802,1.1.1.2.2.1.1.2.1.2.1,2025-04-04,326.0022
29333,1S-MH-MU-ZET-CL10-8802-1S-MH-MU-ZET-CL10-8976,1S-MH-MU-ZET-CL10-8802,1S-MH-MU-ZET-CL10-8976,1.1.1.2.2.1.1.2.1.2.2,2025-04-04,195.76537313432834
29333,1S-MH-MU-ZET-CL10-8976-1S-MH-MU-ZET-CL10-8869,1S-MH-MU-ZET-CL10-8976,1S-MH-MU-ZET-CL10-8869,1.1.1.2.2.1.1.2.1.2.2.1,2025-04-04,322.38153846153847
29333,1S-MH-MU-ZET-CL10-8869-1S-MH-MU-ZET-CL10-8147,1S-MH-MU-ZET-CL10-8869,1S-MH-MU-ZET-CL10-8147,1.1.1.2.2.1.1.2.1.2.2.1.1,2025-04-04,178.23333333333332
29333,1S-MH-MU-ZET-CL10-8147-1S-MH-MU-ZET-CL10-8147,1S-MH-MU-ZET-CL10-8147,1S-MH-MU-ZET-CL10-8147,1.1.1.2.2.1.1.2.1.2.2.1.1.1,2025-04-04,178.23333333333332
29333,1S-MH-MU-ZET-CL10-8869-1S-MH-MU-ZET-CL10-8869,1S-MH-MU-ZET-CL10-8869,1S-MH-MU-ZET-CL10-8869,1.1.1.2.2.1.1.2.1.2.2.1.2,2025-04-04,322.38153846153847
29333,1S-MH-MU-ZET-CL10-8976-1S-MH-MU-ZET-CL10-8976,1S-MH-MU-ZET-CL10-8976,1S-MH-MU-ZET-CL10-8976,1.1.1.2.2.1.1.2.1.2.2.2,2025-04-04,195.76537313432834
29333,1S-MH-MU-ZET-CL10-8802-1S-MH-MU-ZET-CL10-9294,1S-MH-MU-ZET-CL10-8802,1S-MH-MU-ZET-CL10-9294,1.1.1.2.2.1.1.2.1.2.3,2025-04-04,220.4632183908046
29333,1S-MH-MU-ZET-CL10-9294-1S-MH-MU-ZET-CL10-8453,1S-MH-MU-ZET-CL10-9294,1S-MH-MU-ZET-CL10-8453,1.1.1.2.2.1.1.2.1.2.3.1,2025-04-04,505.80582010582015
29333,1S-MH-MU-ZET-CL10-8453-1S-MH-MU-ZET-CL10-8453,1S-MH-MU-ZET-CL10-8453,1S-MH-MU-ZET-CL10-8453,1.1.1.2.2.1.1.2.1.2.3.1.1,2025-04-04,505.80582010582015
29333,1S-MH-MU-ZET-CL10-8453-1S-MH-MU-ZET-CL10-9241,1S-MH-MU-ZET-CL10-8453,1S-MH-MU-ZET-CL10-9241,1.1.1.2.2.1.1.2.1.2.3.1.2,2025-04-04,141.32831460674157
29333,1S-MH-MU-ZET-CL10-9294-1S-MH-MU-ZET-CL10-9294,1S-MH-MU-ZET-CL10-9294,1S-MH-MU-ZET-CL10-9294,1.1.1.2.2.1.1.2.1.2.3.2,2025-04-04,220.4632183908046
29333,1S-MH-MU-ZET-CL10-8984-1S-MH-MU-ZET-CL10-9323,1S-MH-MU-ZET-CL10-8984,1S-MH-MU-ZET-CL10-9323,1.1.1.2.2.1.1.2.2,2025-04-04,177.93779069767442
29333,1S-MH-MU-ZET-CL10-9323-1S-MH-MU-ZET-CL10-8699,1S-MH-MU-ZET-CL10-9323,1S-MH-MU-ZET-CL10-8699,1.1.1.2.2.1.1.2.2.1,2025-04-04,349.8724489795918
29333,1S-MH-MU-ZET-CL10-8699-1S-MH-MU-ZET-CL10-8699,1S-MH-MU-ZET-CL10-8699,1S-MH-MU-ZET-CL10-8699,1.1.1.2.2.1.1.2.2.1.1,2025-04-04,349.8724489795918
29333,1S-MH-MU-ZET-CL10-8699-1S-MH-MU-ZET-CL10-9131,1S-MH-MU-ZET-CL10-8699,1S-MH-MU-ZET-CL10-9131,1.1.1.2.2.1.1.2.2.1.2,2025-04-04,178.0295918367347
